"message_id","F09F918D","F09F9881","F09FA4AE","E29DA4","F09FA4AC","F09F918E","F09F92A9","F09FA4A1","F09F94A5","F09F98A2","F09F98B1","F09FA4AF"
64404,145,0,0,0,0,0,0,0,16,0,24,0
64615,145,0,0,0,0,18,0,0,39,0,0,0
65122,145,0,0,274,0,0,0,0,1,0,0,0
51764,144,37,0,0,5,0,0,0,0,0,0,0
52399,144,0,0,18,0,0,0,0,0,0,4,0
52497,144,14,0,0,0,0,0,0,0,0,31,0
53667,144,0,0,0,0,0,0,0,0,1,5,0
54182,144,38,0,6,0,0,0,0,0,0,0,0
54426,144,61,0,8,0,0,0,0,0,0,0,0
55661,144,36,0,12,0,0,0,0,0,0,0,0
56005,144,50,0,0,0,0,0,0,0,0,6,0
56523,144,85,0,2,0,0,0,0,0,0,0,0
58168,144,60,0,4,0,0,0,0,0,0,0,0
58379,144,64,0,3,0,0,0,0,0,0,0,0
60867,144,21,0,0,0,0,0,0,0,0,7,0
61299,144,0,0,22,0,0,0,0,182,0,0,0
64170,144,0,0,349,0,0,0,0,0,0,0,0
64384,144,0,0,7,20,0,0,0,0,0,0,0
64819,144,0,0,7,0,0,0,0,0,0,90,0
64830,144,0,0,0,0,6,0,0,14,0,0,0
65018,144,0,0,15,0,0,0,0,0,0,0,0
51762,143,0,0,307,0,0,0,0,4,0,0,0
52071,143,0,0,226,0,0,0,0,2,0,0,0
52094,143,0,0,0,31,0,0,0,32,0,0,0
52639,143,91,0,0,15,0,0,0,0,0,0,0
54223,143,14,0,331,0,0,0,0,0,0,0,0
54556,143,0,0,0,22,0,0,0,0,0,6,0
55488,143,82,0,5,0,0,0,0,0,0,0,0
55907,143,47,0,0,0,0,0,0,6,0,0,0
56554,143,0,0,0,0,0,0,0,7,0,4,0
59154,143,93,0,0,0,11,0,0,0,0,0,0
59318,143,7,0,0,13,0,0,0,0,0,0,0
60976,143,40,0,0,0,0,0,0,0,15,0,0
61851,143,75,0,3,0,0,0,0,0,0,0,0
62670,143,0,0,263,0,0,0,0,8,0,0,0
62758,143,32,0,0,0,0,0,0,0,0,67,0
62989,143,0,0,23,0,0,0,0,12,0,0,0
63405,143,0,0,27,0,0,0,0,0,86,0,0
64259,143,0,0,14,0,30,0,0,0,0,0,0
55206,142,102,0,0,0,0,0,0,0,0,0,0
55629,142,0,0,32,0,0,0,0,0,0,41,0
55821,142,44,0,0,0,0,0,0,7,0,0,0
56203,142,121,0,0,0,0,0,0,6,0,0,0
60244,142,42,0,2,0,0,0,0,0,0,0,0
60734,142,72,0,0,0,0,0,0,0,0,21,0
61876,142,7,0,11,0,0,0,0,0,0,0,0
62195,142,47,0,0,0,0,0,0,0,0,12,0
62595,142,7,0,301,0,0,0,0,0,0,0,0
63169,142,45,0,0,28,0,0,0,0,0,0,0
64220,142,0,9,193,0,0,0,0,0,0,0,0
64989,142,0,0,0,0,0,1,6,0,0,0,0
54320,141,58,0,0,0,0,0,0,5,0,0,0
54570,141,30,0,0,0,0,0,0,0,11,0,0
54984,141,33,0,0,0,0,0,0,7,0,0,0
54991,141,101,0,6,0,0,0,0,0,0,0,0
55025,141,69,0,0,0,0,0,0,0,0,11,0
55894,141,0,0,0,0,0,0,0,5,0,14,0
56903,141,44,0,203,0,0,0,0,0,0,0,0
57677,141,32,0,6,0,0,0,0,0,0,0,0
57756,141,0,0,3,0,0,0,0,0,0,6,0
57865,141,47,0,3,0,0,0,0,0,0,0,0
58457,141,0,0,5,16,0,0,0,0,0,0,0
58688,141,46,0,0,0,0,0,0,5,0,0,0
59807,141,33,0,5,0,0,0,0,0,0,0,0
60149,141,0,0,0,0,0,0,0,200,0,18,0
60230,141,0,0,0,0,0,0,0,0,0,9,0
60858,141,0,0,299,0,0,0,0,0,0,0,0
61185,141,70,0,6,0,0,0,0,0,0,0,0
63679,141,0,0,0,0,0,0,12,22,0,0,0
55380,140,95,0,11,0,0,0,0,0,0,0,0
55502,140,92,0,5,0,0,0,0,0,0,0,0
55716,140,70,0,4,0,0,0,0,0,0,0,0
57074,140,0,0,0,0,0,0,0,10,0,18,0
57235,140,159,0,8,0,0,0,0,0,0,0,0
57731,140,42,0,0,0,0,0,0,0,0,9,0
58894,140,39,0,3,0,0,0,0,0,0,0,0
60007,140,31,0,2,0,0,0,0,0,0,0,0
61008,140,265,0,10,0,0,0,0,0,0,0,0
61510,140,33,0,0,0,0,0,0,6,0,0,0
62218,140,28,0,0,0,0,0,0,76,0,0,0
62743,140,43,0,0,0,0,0,0,0,0,22,0
62833,140,0,0,213,0,0,0,0,0,0,0,0
64736,140,0,25,0,0,0,0,109,0,0,0,0
53239,139,113,0,0,0,4,0,0,0,0,0,0
56735,139,0,0,0,39,9,0,0,0,0,0,0
57091,139,0,0,7,0,0,0,0,0,0,8,0
57126,139,0,0,360,0,0,0,0,2,0,0,0
57212,139,27,0,8,0,0,0,0,0,0,0,0
57310,139,0,0,0,56,26,0,0,0,0,0,0
58048,139,0,0,254,0,0,0,0,4,0,0,0
58660,139,8,0,16,0,0,0,0,0,0,0,0
59137,139,0,0,0,37,15,0,0,0,0,0,0
59334,139,0,0,0,0,0,0,0,44,0,12,0
59906,139,40,0,0,0,0,0,0,7,0,0,0
60308,139,30,0,3,0,0,0,0,0,0,0,0
64097,139,0,0,0,0,2,6,0,0,0,0,0
64739,139,0,0,9,0,0,0,79,0,0,0,0
52773,138,57,0,0,33,0,0,0,0,0,0,0
58068,138,0,0,0,0,0,0,0,4,0,18,0
58171,138,0,0,5,0,0,0,0,3,0,0,0
61580,138,0,0,275,0,0,0,0,2,0,0,0
63616,138,0,15,0,0,0,0,63,0,0,0,0
63667,138,0,0,0,0,0,0,62,0,0,0,0
64005,138,0,0,6,0,0,0,0,11,0,0,0
64183,138,0,0,229,0,0,0,0,0,0,0,0
65087,138,0,0,5,0,0,0,50,0,0,0,0
65103,138,0,0,21,0,0,0,0,1,0,0,0
51926,137,283,0,3,0,0,0,0,0,0,0,0
52409,137,6,0,0,0,0,0,0,0,0,15,0
54139,137,0,0,0,0,0,0,0,2,0,12,0
54203,137,0,0,7,0,8,0,0,0,0,0,0
54227,137,16,0,0,0,21,0,0,0,0,0,0
57516,137,0,0,213,0,0,0,0,0,0,0,0
60436,137,0,0,319,0,0,0,0,14,0,0,0
60894,137,66,0,0,0,0,0,0,0,0,33,0
61430,137,14,0,0,0,0,0,0,0,0,31,0
63100,137,0,0,9,0,11,0,0,0,0,0,0
63276,137,60,0,0,0,0,0,0,9,0,0,0
63608,137,0,0,0,0,9,0,0,0,0,0,13
63734,137,0,0,0,0,0,0,17,0,0,31,0
64600,137,0,0,4,0,3,0,0,0,0,0,0
53945,136,3,0,0,28,0,0,0,0,0,0,0
53951,136,91,0,0,0,0,0,0,0,6,0,0
54175,136,23,0,0,0,0,0,0,9,0,0,0
54591,136,81,0,5,0,0,0,0,0,0,0,0
56401,136,86,0,6,0,0,0,0,0,0,0,0
56549,136,0,0,20,0,0,0,0,7,0,0,0
58663,136,5,0,0,0,0,0,0,0,0,18,0
58825,136,0,0,15,0,0,0,0,0,0,12,0
61804,136,0,0,0,0,0,0,0,5,0,46,0
61985,136,102,0,0,24,0,0,0,0,0,0,0
62830,136,0,0,244,0,0,0,0,0,0,0,0
64635,136,0,0,0,0,0,0,60,0,0,2,0
65041,136,0,0,3,0,0,0,10,0,0,0,0
51726,135,171,0,8,0,0,0,0,0,0,0,0
52515,135,37,0,1,0,0,0,0,0,0,0,0
52969,135,8,0,0,0,11,0,0,0,0,0,0
53334,135,111,0,1,0,0,0,0,0,0,0,0
53835,135,53,0,0,0,0,0,0,7,0,0,0
54156,135,12,0,0,11,0,0,0,0,0,0,0
56943,135,63,0,0,20,0,0,0,0,0,0,0
58351,135,100,0,0,24,0,0,0,0,0,0,0
59250,135,64,0,0,0,0,0,0,0,0,8,0
60134,135,25,0,0,0,2,0,0,0,0,0,0
60521,135,317,0,0,17,0,0,0,0,0,0,0
62708,135,0,0,25,0,0,0,0,0,0,5,0
63183,135,76,0,0,0,0,0,0,4,0,0,0
51601,134,17,0,0,80,0,0,0,0,0,0,0
52219,134,5,0,215,0,0,0,0,0,0,0,0
53140,134,0,0,254,0,0,0,0,2,0,0,0
54988,134,52,0,0,0,10,0,0,0,0,0,0
56582,134,0,0,0,14,0,0,0,0,0,38,0
57665,134,22,0,0,0,19,0,0,0,0,0,0
59263,134,37,0,0,0,0,0,0,0,0,33,0
59515,134,31,0,0,21,0,0,0,0,0,0,0
59846,134,0,0,0,0,0,0,0,12,0,67,0
60051,134,9,0,0,0,8,0,0,0,0,0,0
60206,134,9,0,0,0,0,0,0,0,0,53,0
60349,134,0,0,229,0,0,0,0,7,0,0,0
61174,134,66,0,0,0,6,0,0,0,0,0,0
61249,134,0,0,252,0,0,0,0,11,0,0,0
62997,134,181,0,0,0,1,0,0,0,0,0,0
63802,134,0,0,150,4,0,0,0,0,0,0,0
64013,134,0,0,7,0,0,0,46,0,0,0,0
64458,134,0,0,0,0,3,0,44,0,0,0,0
64645,134,0,0,8,0,0,0,0,3,0,0,0
64998,134,0,0,10,0,0,0,3,0,0,0,0
51846,133,72,0,0,0,0,0,0,3,0,0,0
52270,133,0,0,5,0,3,0,0,0,0,0,0
53770,133,78,0,0,0,5,0,0,0,0,0,0
54724,133,89,0,3,0,0,0,0,0,0,0,0
55303,133,59,0,0,0,0,0,0,0,0,20,0
57179,133,0,0,210,0,0,0,0,0,0,14,0
57260,133,71,0,0,0,8,0,0,0,0,0,0
60649,133,23,0,0,0,0,0,0,0,0,39,0
63902,133,0,0,197,0,7,0,0,0,0,0,0
64702,133,0,0,12,0,0,0,0,0,0,0,0
64855,133,0,0,0,0,24,0,0,0,0,91,0
64936,133,0,0,0,0,0,0,45,0,0,0,2
52656,132,0,0,307,0,1,0,0,0,0,0,0
52847,132,0,0,741,0,0,0,0,0,0,0,0
53819,132,0,0,0,83,0,0,0,10,0,0,0
53918,132,2,0,23,0,0,0,0,0,0,0,0
54128,132,0,0,11,0,0,0,0,0,0,4,0
55179,132,70,0,1,0,0,0,0,0,0,0,0
55338,132,41,0,0,0,0,0,0,35,0,0,0
55564,132,13,0,0,0,0,0,0,0,0,0,0
57198,132,26,0,0,0,32,0,0,0,0,0,0
57730,132,0,0,219,0,0,0,0,3,0,0,0
58610,132,11,0,0,0,0,0,0,4,0,0,0
60613,132,21,0,0,80,0,0,0,0,0,0,0
61670,132,36,0,0,20,0,0,0,0,0,0,0
63651,132,0,0,0,0,0,7,29,0,0,0,0
64119,132,0,0,357,0,0,0,0,0,0,0,0
64137,132,0,0,0,0,0,4,0,0,0,8,0
54983,131,69,0,0,0,0,0,0,7,0,0,0
55219,131,0,0,143,0,0,0,0,1,0,0,0
56338,131,240,0,0,0,0,0,0,5,0,0,0
57102,131,0,0,542,0,0,0,0,4,0,0,0
57149,131,183,0,15,0,0,0,0,0,0,0,0
57249,131,0,0,0,0,0,0,0,1,0,0,0
58514,131,45,0,3,0,0,0,0,0,0,0,0
61556,131,0,0,163,0,0,0,0,13,0,0,0
61750,131,0,0,0,0,16,0,0,0,0,33,0
64028,131,0,0,357,0,0,0,0,0,0,0,0
64916,131,0,0,7,0,0,36,0,0,0,0,0
65136,131,0,0,4,0,0,0,0,0,0,27,0
65159,131,0,0,218,0,9,0,0,0,0,0,0
52823,130,3,0,438,0,0,0,0,0,0,0,0
53512,130,104,0,8,0,0,0,0,0,0,0,0
54563,130,0,0,321,0,0,0,0,0,0,0,0
55436,130,6,0,12,0,0,0,0,0,0,0,0
55802,130,37,0,5,0,0,0,0,0,0,0,0
62003,130,0,0,218,0,0,0,0,5,0,0,0
64473,130,0,0,0,0,0,27,0,2,0,0,0
65123,130,0,0,3,0,0,0,66,0,0,0,0
52835,129,45,0,0,0,0,0,0,6,0,0,0
54126,129,0,0,14,0,0,0,0,0,0,5,0
54181,129,61,0,0,0,3,0,0,0,0,0,0
54398,129,0,0,0,0,0,0,0,17,0,23,0
54839,129,0,0,340,0,0,0,0,1,0,0,0
56349,129,251,0,12,0,0,0,0,0,0,0,0
56361,129,0,0,0,0,4,0,0,7,0,0,0
59151,129,11,0,0,31,0,0,0,0,0,0,0
59462,129,0,0,0,91,0,0,0,11,0,0,0
60571,129,41,0,0,34,0,0,0,0,0,0,0
63332,129,0,0,172,0,0,0,0,0,0,12,0
64818,129,0,0,0,0,0,0,86,5,0,0,0
64986,129,0,0,0,0,0,0,0,8,0,26,0
65016,129,0,0,15,0,0,0,0,0,0,0,0
52206,128,43,0,0,0,0,0,0,0,0,10,0
54620,128,30,0,0,0,0,0,0,0,0,52,0
57049,128,30,0,0,0,0,0,0,0,0,48,0
58107,128,0,0,0,24,0,0,0,13,0,0,0
58641,128,2,0,326,0,0,0,0,0,0,0,0
59073,128,14,0,2,0,0,0,0,0,0,0,0
60787,128,46,0,0,18,0,0,0,0,0,0,0
62182,128,104,0,3,0,0,0,0,0,0,0,0
62658,128,6,0,198,0,0,0,0,0,0,0,0
64459,128,0,0,8,51,0,0,0,0,0,0,0
64497,128,0,0,0,0,0,0,33,48,0,0,0
64934,128,0,21,0,0,0,63,0,0,0,0,0
53674,127,5,0,24,0,0,0,0,0,0,0,0
55021,127,0,0,10,0,0,0,0,0,0,34,0
55611,127,0,0,239,0,0,0,0,3,0,0,0
56508,127,0,0,5,0,0,0,0,0,0,1,0
56957,127,0,0,0,16,0,0,0,19,0,0,0
58276,127,0,0,1,0,9,0,0,0,0,0,0
58459,127,110,0,2,0,0,0,0,0,0,0,0
58521,127,62,0,0,0,3,0,0,0,0,0,0
65070,127,0,8,0,0,0,0,0,0,0,39,0
52428,126,93,0,0,0,0,0,0,0,0,2,0
53057,126,142,0,0,0,0,0,0,4,0,0,0
53396,126,0,0,284,0,0,0,0,0,0,0,0
58479,126,47,0,0,0,3,0,0,0,0,0,0
58636,126,7,0,254,0,0,0,0,0,0,0,0
59679,126,30,0,0,0,0,0,0,0,0,35,0
61270,126,51,0,5,0,0,0,0,0,0,0,0
61410,126,0,0,0,0,26,0,0,0,0,31,0
62078,126,0,0,256,0,0,0,0,0,0,0,0
62328,126,0,0,0,64,0,0,0,0,0,14,0
63187,126,0,0,0,0,0,0,0,13,0,9,0
53328,125,0,0,5,38,0,0,0,0,0,0,0
54047,125,86,0,3,0,0,0,0,0,0,0,0
55978,125,0,0,389,0,0,0,0,0,0,0,0
56939,125,164,0,0,0,0,0,0,0,0,9,0
58160,125,59,0,0,0,0,0,0,0,0,4,0
58271,125,92,0,8,0,0,0,0,0,0,0,0
58797,125,85,0,2,0,0,0,0,0,0,0,0
59968,125,80,0,3,0,0,0,0,0,0,0,0
60264,125,0,0,0,0,0,0,0,0,7,24,0
60553,125,107,0,7,0,0,0,0,0,0,0,0
60995,125,6,0,687,0,0,0,0,0,0,0,0
62112,125,43,0,7,0,0,0,0,0,0,0,0
64429,125,0,0,11,0,0,0,8,0,0,0,0
64995,125,0,0,5,0,0,0,3,0,0,0,0
65031,125,0,0,0,0,0,0,83,4,0,0,0
51919,124,97,0,0,0,0,0,0,8,0,0,0
52789,124,10,0,0,0,0,0,0,23,0,0,0
53634,124,32,0,5,0,0,0,0,0,0,0,0
56993,124,29,0,0,0,8,0,0,0,0,0,0
57471,124,0,0,290,0,0,0,0,4,0,0,0
58033,124,54,0,0,0,0,0,0,0,0,20,0
59433,124,70,0,8,0,0,0,0,0,0,0,0
59563,124,0,0,0,59,0,0,0,0,0,149,0
61050,124,0,0,235,0,0,0,0,0,5,0,0
61137,124,71,0,0,24,0,0,0,0,0,0,0
63646,124,0,0,0,0,0,12,28,0,0,0,0
64647,124,0,0,34,0,0,0,0,0,0,23,0
52158,123,15,0,0,0,12,0,0,0,0,0,0
52909,123,0,0,0,61,0,0,0,21,0,0,0
53158,123,24,0,0,0,0,0,0,0,0,35,0
56379,123,91,0,0,0,0,0,0,6,0,0,0
58834,123,8,0,16,0,0,0,0,0,0,0,0
59115,123,74,0,5,0,0,0,0,0,0,0,0
59484,123,56,0,4,0,0,0,0,0,0,0,0
60201,123,321,0,0,0,0,0,0,0,18,0,0
61880,123,10,0,0,0,0,0,0,0,0,47,0
62082,123,3,0,240,0,0,0,0,0,0,0,0
63888,123,0,0,8,0,0,0,0,162,0,0,0
63975,123,0,0,0,0,0,0,24,0,0,4,0
64765,123,0,0,0,0,3,0,39,0,0,0,0
65058,123,0,0,0,0,7,0,62,0,0,0,0
51792,122,13,0,282,0,0,0,0,0,0,0,0
52524,122,105,0,2,0,0,0,0,0,0,0,0
53581,122,85,0,0,0,0,0,0,4,0,0,0
53654,122,20,0,0,0,0,0,0,0,0,5,0
54099,122,0,0,15,0,0,0,0,0,0,5,0
56130,122,103,0,0,0,0,0,0,0,0,4,0
57451,122,0,0,259,0,0,0,0,3,0,0,0
58151,122,72,0,3,0,0,0,0,0,0,0,0
58313,122,0,0,0,16,0,0,0,5,0,0,0
59130,122,0,0,0,54,37,0,0,0,0,0,0
59547,122,47,0,0,52,0,0,0,0,0,0,0
61999,122,0,0,232,0,0,0,0,4,0,0,0
62020,122,9,0,0,0,0,0,0,0,0,26,0
62612,122,6,0,0,0,0,0,0,0,0,14,0
62638,122,331,0,16,0,0,0,0,0,0,0,0
63160,122,4,0,0,0,0,0,0,0,0,9,0
64527,122,0,0,170,0,0,0,0,9,0,0,0
64808,122,0,0,0,81,0,0,0,0,0,14,0
54206,121,16,0,0,0,6,0,0,0,0,0,0
54457,121,30,0,0,3,0,0,0,0,0,0,0
55544,121,0,0,305,0,0,0,0,3,0,0,0
57328,121,35,0,3,0,0,0,0,0,0,0,0
58540,121,12,0,0,0,4,0,0,0,0,0,0
60147,121,28,0,0,0,0,0,0,0,0,11,0
60253,121,21,0,75,0,0,0,0,0,0,0,0
60352,121,79,0,0,0,0,0,0,0,0,5,0
60371,121,51,0,0,11,0,0,0,0,0,0,0
61599,121,0,0,211,0,0,0,0,4,0,0,0
61855,121,0,0,278,0,0,0,0,11,0,0,0
62340,121,0,0,0,0,0,0,0,0,78,11,0
62490,121,63,0,0,0,0,0,0,7,0,0,0
62748,121,13,0,241,0,0,0,0,0,0,0,0
63409,121,0,0,11,0,4,0,0,0,0,0,0
63471,121,57,0,4,0,0,0,0,0,0,0,0
64096,121,0,0,0,0,0,0,86,5,0,0,0
64703,121,0,0,18,0,0,0,0,0,0,0,0
65128,121,0,0,195,0,0,0,0,3,0,0,0
53209,120,8,0,6,0,0,0,0,0,0,0,0
54926,120,4,0,174,0,0,0,0,0,0,0,0
56072,120,0,0,371,0,0,0,0,4,0,0,0
57692,120,63,0,0,0,0,0,0,0,0,22,0
58392,120,66,0,0,0,0,0,0,16,0,0,0
58975,120,0,0,199,0,0,0,0,4,0,0,0
59103,120,17,0,0,39,0,0,0,0,0,0,0
59427,120,26,0,4,0,0,0,0,0,0,0,0
62574,120,14,0,0,0,0,0,0,0,0,12,0
63854,120,0,0,10,0,0,0,130,0,0,0,0
65017,120,0,0,8,0,0,0,0,2,0,0,0
52757,119,0,0,0,0,0,0,0,0,0,1,0
54108,119,0,0,13,0,0,0,0,0,0,6,0
54311,119,42,0,4,0,0,0,0,0,0,0,0
58190,119,9,0,309,0,0,0,0,0,0,0,0
61402,119,7,0,222,0,0,0,0,0,0,0,0
62815,119,61,0,0,0,4,0,0,0,0,0,0
63074,119,74,0,0,52,0,0,0,0,0,0,0
63247,119,0,0,0,0,0,0,0,24,0,15,0
63670,119,0,0,0,0,0,0,5,15,0,0,0
65153,119,0,0,0,0,0,56,0,7,0,0,0
65299,119,0,0,0,0,11,0,34,0,0,0,0
51720,118,2,0,480,0,0,0,0,0,0,0,0
51883,118,5,0,0,0,0,0,0,0,0,50,0
52385,118,0,0,245,0,0,0,0,4,0,0,0
53830,118,19,0,0,0,0,0,0,0,0,23,0
55820,118,0,0,183,0,0,0,0,3,0,0,0
56145,118,0,0,175,0,0,0,0,12,0,0,0
56728,118,63,0,0,0,25,0,0,0,0,0,0
57113,118,0,0,299,0,0,0,0,4,0,0,0
58545,118,89,0,9,0,0,0,0,0,0,0,0
59006,118,86,0,0,7,0,0,0,0,0,0,0
59328,118,60,0,0,37,0,0,0,0,0,0,0
62238,118,90,0,0,0,0,0,0,0,0,16,0
62516,118,0,0,223,0,0,0,0,3,0,0,0
63278,118,0,0,170,0,0,0,0,0,0,0,0
63305,118,17,0,0,92,0,0,0,0,0,0,0
63835,118,0,0,215,0,1,0,0,0,0,0,0
64134,118,0,0,0,0,2,0,53,0,0,0,0
64642,118,0,0,0,0,0,0,0,7,0,14,0
52563,117,0,0,17,0,0,0,0,0,16,0,0
53061,117,66,0,0,0,0,0,0,0,0,10,0
53301,117,0,0,0,0,5,0,0,4,0,0,0
54104,117,0,0,0,0,0,0,0,4,0,8,0
54302,117,0,0,3,41,0,0,0,0,0,0,0
54429,117,13,0,0,0,0,0,0,0,0,44,0
54644,117,0,0,0,23,0,0,0,0,0,36,0
55765,117,15,0,0,56,0,0,0,0,0,0,0
55830,117,0,0,0,0,0,0,0,6,0,21,0
59098,117,0,0,0,14,0,0,0,0,0,52,0
52462,116,95,0,0,0,0,0,0,2,0,0,0
53385,116,78,0,0,0,0,0,0,6,0,0,0
54689,116,0,0,157,0,0,0,0,7,0,0,0
55300,116,58,0,0,0,5,0,0,0,0,0,0
56154,116,0,0,7,0,0,0,0,0,0,1,0
57237,116,25,0,0,0,0,0,0,0,0,41,0
58914,116,0,0,205,0,7,0,0,0,0,0,0
60597,116,59,0,9,0,0,0,0,0,0,0,0
60756,116,0,0,0,0,0,0,0,0,45,68,0
61005,116,19,0,0,0,0,0,0,0,0,41,0
61705,116,219,0,0,29,0,0,0,0,0,0,0
61819,116,284,0,0,0,0,0,0,9,0,0,0
64844,116,0,0,5,0,0,0,0,0,0,69,0
51553,115,85,0,0,37,0,0,0,0,0,0,0
51678,115,43,0,0,0,0,0,0,29,0,0,0
52766,115,0,0,8,0,0,0,0,0,33,0,0
53101,115,11,0,0,0,0,0,0,0,0,41,0
55116,115,0,0,0,0,10,0,0,29,0,0,0
56226,115,8,0,0,0,59,0,0,0,0,0,0
56575,115,0,0,0,0,5,0,0,8,0,0,0
56958,115,50,0,0,0,21,0,0,0,0,0,0
57005,115,0,0,0,7,0,0,0,0,0,28,0
61113,115,0,0,170,0,0,0,0,0,0,8,0
62119,115,0,0,201,0,0,0,0,8,0,0,0
62306,115,45,0,0,0,0,0,0,0,0,123,0
63432,115,0,0,176,0,0,0,0,20,0,0,0
63890,115,0,11,0,0,0,0,0,18,0,0,0
65030,115,0,0,14,0,0,0,7,0,0,0,0
52116,114,8,0,336,0,0,0,0,0,0,0,0
54131,114,0,0,8,0,0,0,0,0,0,8,0
55135,114,30,0,0,92,0,0,0,0,0,0,0
55840,114,43,0,0,0,0,0,0,4,0,0,0
55953,114,0,0,335,0,0,0,0,2,0,0,0
55996,114,0,0,0,0,0,0,0,0,11,53,0
59227,114,2,0,228,0,0,0,0,0,0,0,0
61201,114,0,0,193,0,0,0,0,7,0,0,0
61769,114,0,0,257,0,0,0,0,3,0,0,0
64308,114,0,0,20,0,0,0,0,205,0,0,0
64999,114,0,0,13,0,0,0,0,4,0,0,0
51940,113,67,0,0,0,0,0,0,0,0,17,0
52292,113,16,0,215,0,0,0,0,0,0,0,0
54438,113,67,0,3,0,0,0,0,0,0,0,0
54477,113,40,0,0,0,0,0,0,0,0,28,0
55726,113,70,0,0,12,0,0,0,0,0,0,0
56964,113,0,0,0,0,22,0,0,0,0,14,0
58294,113,9,0,0,0,0,0,0,0,59,0,0
58624,113,1,0,202,0,0,0,0,0,0,0,0
58857,113,0,0,230,0,2,0,0,0,0,0,0
59680,113,0,0,7,0,0,0,0,0,0,18,0
60872,113,148,0,0,0,0,0,0,0,0,20,0
61208,113,0,0,0,64,0,0,0,14,0,0,0
64216,113,0,80,0,0,0,0,0,0,0,25,0
64237,113,0,0,8,0,0,0,0,0,0,47,0
53614,112,0,0,196,0,0,0,0,8,0,0,0
54522,112,15,0,0,0,0,0,0,0,39,0,0
55507,112,0,0,347,0,0,0,0,0,0,0,0
56479,112,52,0,0,0,0,0,0,0,0,12,0
56865,112,0,0,224,0,0,0,0,3,0,0,0
57329,112,26,0,0,0,0,0,0,0,0,73,0
57870,112,45,0,0,0,0,0,0,0,0,19,0
60335,112,0,0,0,46,24,0,0,0,0,0,0
61938,112,47,0,0,0,0,0,0,0,0,77,0
62077,112,0,0,217,0,0,0,0,3,0,0,0
62782,112,0,0,0,0,0,0,0,11,0,33,0
64172,112,0,0,199,0,0,0,0,0,0,2,0
64762,112,0,0,0,0,0,0,44,0,0,0,14
52085,111,0,0,0,0,0,0,0,163,0,9,0
52129,111,0,0,527,0,2,0,0,0,0,0,0
52215,111,0,0,158,0,0,0,0,1,0,0,0
52382,111,0,0,411,0,0,0,0,4,0,0,0
52709,111,0,0,0,0,0,0,0,60,0,0,0
57838,111,0,0,247,0,0,0,0,2,0,0,0
58992,111,61,0,0,0,0,0,0,0,0,28,0
59759,111,0,0,273,12,0,0,0,0,0,0,0
60203,111,50,0,0,0,0,0,0,0,0,5,0
61531,111,379,0,17,0,0,0,0,0,0,0,0
61878,111,0,0,200,0,0,0,0,5,0,0,0
62260,111,11,0,0,0,0,0,0,0,0,65,0
64260,111,0,0,243,0,0,0,3,0,0,0,0
64420,111,0,0,0,0,28,0,0,0,0,18,0
51798,110,1,0,303,0,0,0,0,0,0,0,0
52982,110,0,0,287,0,0,0,0,0,0,0,0
53672,110,0,0,14,0,0,0,0,0,0,0,0
58563,110,19,0,5,0,0,0,0,0,0,0,0
60771,110,201,0,11,0,0,0,0,0,0,0,0
61852,110,0,0,205,0,0,0,0,11,0,0,0
63246,110,0,0,231,0,0,0,0,2,0,0,0
63601,110,0,0,0,0,0,0,0,0,0,12,4
64214,110,0,0,266,0,0,0,0,0,0,0,0
64972,110,0,0,0,0,0,0,87,0,0,0,17
52531,109,0,0,171,0,4,0,0,0,0,0,0
54697,109,0,0,361,0,0,0,0,1,0,0,0
54869,109,0,0,152,0,0,0,0,7,0,0,0
55496,109,5,0,0,0,0,0,0,0,0,11,0
56852,109,0,0,0,52,0,0,0,21,0,0,0
58725,109,14,0,0,0,0,0,0,20,0,0,0
60682,109,0,0,0,0,0,0,0,6,0,64,0
61015,109,235,0,3,0,0,0,0,0,0,0,0
61336,109,76,0,0,0,0,0,0,0,0,51,0
61622,109,16,0,0,0,0,0,0,0,0,72,0
62146,109,96,0,0,0,0,0,0,0,0,21,0
62847,109,0,0,262,0,0,0,0,2,0,0,0
64503,109,0,0,270,0,0,0,5,0,0,0,0
51611,108,0,0,0,0,46,0,0,0,0,13,0
52769,108,0,0,0,11,0,0,0,0,0,40,0
52882,108,0,0,263,0,4,0,0,0,0,0,0
52989,108,0,0,0,0,0,0,0,0,78,62,0
53732,108,0,0,4,0,0,0,0,206,0,0,0
54134,108,0,0,15,0,0,0,0,0,0,13,0
55694,108,0,0,12,0,0,0,0,162,0,0,0
56515,108,37,0,4,0,0,0,0,0,0,0,0
57483,108,9,0,0,56,0,0,0,0,0,0,0
58130,108,154,0,0,0,0,0,0,0,0,21,0
58650,108,35,0,8,0,0,0,0,0,0,0,0
59247,108,29,0,0,0,0,0,0,7,0,0,0
59441,108,0,0,0,0,0,0,0,25,0,15,0
59597,108,18,0,0,0,0,0,0,0,0,60,0
61152,108,32,0,0,0,0,0,0,16,0,0,0
63132,108,0,0,211,0,0,0,0,3,0,0,0
64165,108,0,0,0,0,0,0,26,0,0,57,0
52074,107,159,0,0,0,0,0,0,0,4,0,0
52697,107,23,0,0,0,0,0,0,3,0,0,0
55935,107,0,0,0,74,0,0,0,0,0,8,0
56124,107,0,0,219,0,0,0,0,1,0,0,0
56949,107,0,0,19,0,0,0,0,0,0,2,0
