"message_id","F09F918D","F09F9881","E29DA4","F09F918F","F09F918E","F09FA4A3","F09FA4A1","F09F94A5","F09F928A","F09FA494","F09F92AF","F09F98B1","F09F998F","F09F918C","F09F958A","F09F8DBE","F09FA4B7","other"
125673,21,0,1,73,0,0,0,0,0,0,0,0,4,0,4,1,0,0
125697,21,0,1,0,0,0,4,0,0,67,28,8,0,0,2,0,0,0
125991,21,0,2,0,0,48,71,0,0,18,0,8,0,0,0,0,0,0
126253,21,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127265,21,1,2,0,11,98,4,0,0,0,11,0,0,0,0,0,0,0
127329,21,0,0,0,0,0,0,0,0,0,6,0,0,70,0,0,0,0
127646,21,0,10,0,0,0,0,0,0,0,0,0,0,98,0,0,0,2
127793,21,1,12,75,0,0,0,0,0,0,0,0,4,0,0,0,0,0
127882,21,0,4,0,0,0,0,10,81,0,38,3,0,0,1,0,0,3
127920,21,0,2,0,1,38,0,0,0,0,0,0,0,100,1,0,0,0
128447,21,0,21,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128760,21,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
128762,21,0,11,3,0,0,0,0,0,0,0,0,67,0,0,0,0,0
128841,21,0,0,69,0,10,0,0,0,1,0,0,0,0,0,0,0,1
129016,21,0,3,0,5,0,0,100,0,0,0,3,1,0,0,0,0,0
129046,21,0,102,1,0,0,0,0,0,0,0,0,0,55,7,0,0,2
129061,21,0,0,22,0,0,0,0,0,1,58,0,0,163,0,0,0,0
129176,21,0,209,66,0,0,0,0,0,0,0,0,0,0,0,0,2,0
129402,21,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129610,21,0,0,0,0,2,46,0,7,0,0,3,0,0,0,0,0,1
129763,21,0,3,0,0,4,69,0,0,1,0,0,2,0,0,0,0,7
129801,21,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0
129934,21,0,1,0,2,0,58,0,0,0,1,0,0,0,0,0,0,3
129969,21,1,0,0,0,8,0,0,55,0,16,0,0,0,0,0,0,0
130148,21,0,42,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0
130368,21,8,2,0,0,21,0,0,0,70,0,0,0,0,0,0,0,5
130541,21,0,0,0,0,0,0,91,1,0,17,0,0,1,13,0,0,2
130771,21,73,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
130940,21,118,1,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0
130985,21,0,0,47,3,0,0,2,0,12,0,0,0,0,0,0,0,0
131776,21,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132043,21,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132301,21,0,0,3,68,0,0,2,0,0,0,0,0,0,0,0,0,0
132594,21,4,0,0,7,6,91,0,0,0,5,9,0,0,0,0,0,0
132960,21,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132982,21,101,0,6,0,0,0,2,0,0,0,0,0,0,0,38,0,0
133018,21,0,0,0,0,0,0,2,0,0,0,0,40,0,0,0,0,0
133350,21,0,17,0,0,0,0,0,0,1,0,0,0,105,0,18,0,0
133980,21,0,77,0,0,0,0,1,0,0,0,0,0,37,0,0,0,0
134040,21,0,0,86,0,0,0,0,0,0,0,0,0,0,0,10,0,0
134335,21,0,145,69,0,0,3,0,0,0,15,0,0,0,0,7,0,0
134807,21,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,42
135007,21,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135096,21,0,114,47,0,0,0,0,0,0,14,0,2,0,0,0,0,1
135794,21,4,2,3,1,92,2,0,0,12,0,0,0,0,0,0,0,0
135809,21,0,102,2,0,6,0,0,0,0,17,0,0,51,0,0,0,0
135926,21,4,2,0,1,102,0,1,0,2,0,0,0,0,4,0,0,8
135928,21,1,0,1,4,0,1,61,0,1,0,0,0,0,0,0,0,10
136022,21,0,5,3,0,0,0,0,0,0,0,0,0,57,0,0,0,1
136093,21,0,96,2,0,7,0,0,0,0,0,0,0,3,1,34,0,0
136186,21,0,71,0,0,3,0,0,0,3,1,0,12,33,0,0,0,0
136407,21,0,3,0,2,2,14,0,0,0,5,0,0,87,0,0,0,5
136569,21,7,3,0,0,0,0,0,0,0,2,0,0,57,0,0,0,0
136744,21,0,3,0,0,0,0,0,0,1,102,0,0,0,0,0,0,0
125436,20,0,11,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125510,20,0,3,107,0,0,0,1,0,0,0,0,0,0,0,4,0,0
125560,20,0,9,95,0,0,0,0,0,0,0,0,0,0,0,5,0,0
125564,20,0,30,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125893,20,0,28,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125982,20,1,0,0,2,60,143,0,6,0,10,0,0,0,0,0,0,0
126024,20,0,18,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126220,20,0,5,0,0,0,52,0,0,0,0,0,0,0,0,0,4,0
126262,20,0,3,1,77,0,22,2,0,0,0,0,0,0,0,0,0,4
126295,20,0,95,0,0,0,0,0,0,0,5,0,0,42,0,0,0,0
126316,20,183,1,51,0,9,0,0,0,0,0,0,0,0,0,0,0,1
126419,20,1,79,1,0,1,0,0,0,0,0,0,0,26,0,6,0,0
126424,20,0,3,69,3,0,0,0,0,0,0,13,0,0,0,0,0,0
126425,20,75,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
126962,20,131,0,4,0,2,1,10,0,2,0,0,3,0,0,0,0,2
126981,20,0,0,0,1,0,0,10,0,0,140,5,0,0,0,0,0,7
127344,20,0,3,2,0,0,0,0,0,0,161,0,0,24,0,0,0,0
127444,20,0,0,0,0,0,51,0,0,7,0,0,0,0,0,0,0,0
127489,20,0,2,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0
127535,20,133,1,0,4,3,0,0,39,0,0,0,1,0,0,0,0,1
127559,20,0,0,0,1,0,0,2,0,0,0,0,0,61,0,0,0,0
127589,20,2,23,80,0,0,0,9,0,2,4,17,0,0,10,0,0,169
127771,20,6,0,0,0,143,0,0,0,5,0,0,0,1,0,2,0,0
127945,20,0,0,4,1,0,0,98,0,0,8,3,0,0,0,2,0,0
127967,20,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
128016,20,0,0,0,0,6,0,9,0,64,0,8,0,0,0,0,0,0
128043,20,0,2,0,1,0,0,0,0,0,0,4,12,3,0,1,0,81
128242,20,0,2,0,0,0,0,101,1,0,3,0,0,0,0,0,0,0
128362,20,0,5,0,0,0,0,0,0,0,0,4,0,55,106,0,0,8
128587,20,2,1,0,1,0,105,0,5,0,0,0,0,0,0,0,0,0
128749,20,0,3,0,0,0,0,75,12,1,0,1,0,0,0,0,0,0
128920,20,0,1,0,0,13,0,0,0,3,0,0,0,0,0,68,0,1
129420,20,1,2,0,0,0,0,0,0,15,14,118,0,29,7,0,0,1
129730,20,0,125,0,0,0,0,0,0,6,0,1,0,50,0,0,0,0
129890,20,0,11,98,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130957,20,3,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,34
130990,20,2,6,0,137,0,2,58,0,0,25,0,3,0,5,0,0,0
131085,20,65,8,0,0,17,3,0,0,0,0,0,0,0,0,0,0,0
131315,20,0,100,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131398,20,0,0,142,0,0,0,0,3,35,0,0,0,0,0,0,0,0
131631,20,0,0,0,0,0,0,1,0,36,0,0,0,83,1,0,0,1
131647,20,0,4,0,0,0,0,0,0,0,0,0,0,62,1,0,0,0
131878,20,0,32,1,2,0,1,0,0,0,0,0,0,6,0,0,0,8
132195,20,0,1,0,29,0,0,5,124,2,0,0,0,0,0,8,0,3
132320,20,6,3,3,0,0,108,0,0,0,0,0,2,0,0,0,0,2
132363,20,0,2,4,0,3,0,0,0,0,0,0,0,0,0,0,0,48
132475,20,1,3,26,2,0,0,3,0,12,37,0,0,170,0,0,0,0
132527,20,4,0,0,2,142,0,8,0,0,0,0,2,0,0,0,0,2
132719,20,0,3,0,0,0,0,2,0,0,83,0,0,0,0,0,0,3
132957,20,0,1,0,0,0,0,0,0,0,13,0,0,1,0,0,0,57
132996,20,2,0,0,0,119,0,0,0,0,0,0,0,1,0,0,0,0
133130,20,2,4,48,0,0,0,0,0,0,23,0,0,189,0,0,0,0
133196,20,0,3,0,0,98,0,0,0,24,0,0,0,0,0,0,0,0
133442,20,154,0,6,1,72,7,1,0,0,0,12,1,0,0,8,0,5
133559,20,0,9,23,0,3,0,0,0,2,34,0,0,194,0,6,0,0
133723,20,90,0,1,0,17,0,0,0,0,0,0,0,0,2,0,0,3
133827,20,0,5,101,0,1,0,0,0,0,0,0,0,12,0,0,0,6
134071,20,118,0,0,1,44,0,0,1,0,0,0,0,0,0,0,0,2
134154,20,112,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
134561,20,0,3,121,0,0,0,8,0,0,4,0,0,0,0,0,0,6
134676,20,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134719,20,0,4,2,0,0,0,0,0,1,45,0,0,110,0,0,0,0
134927,20,5,1,0,89,0,0,2,29,0,0,0,2,0,0,0,0,9
135850,20,0,0,0,10,9,0,0,0,4,0,67,1,0,0,0,0,35
135993,20,0,5,0,0,106,0,0,0,1,0,0,0,0,0,0,0,0
136183,20,0,6,0,4,1,36,0,0,58,0,0,0,0,2,0,0,0
136273,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136482,20,0,4,5,0,0,0,0,0,0,123,0,0,0,0,0,0,0
136571,20,0,64,40,0,0,0,0,0,0,8,0,0,0,2,3,0,0
136622,20,0,2,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0
136716,20,0,4,0,0,0,0,98,0,0,71,0,0,0,0,0,0,0
136747,20,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,52
136809,20,3,1,0,0,0,0,2,0,1,0,0,0,32,0,0,0,5
125371,19,7,0,1,0,223,2,0,0,0,0,0,0,1,0,0,0,0
125396,19,0,0,0,0,143,0,6,0,0,0,0,0,0,0,0,0,2
125532,19,0,0,0,0,0,0,0,0,51,0,0,3,0,0,0,0,5
125769,19,146,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,7
125927,19,1,3,0,11,0,52,3,0,0,0,0,0,0,0,0,0,2
125984,19,125,0,0,0,0,0,0,0,9,0,0,0,0,0,6,0,0
126013,19,1,3,0,0,0,0,98,0,0,11,0,1,0,0,0,0,4
126344,19,3,0,0,0,1,8,68,0,1,0,0,0,0,0,0,0,0
126846,19,0,4,97,0,0,0,0,0,0,0,0,0,0,0,11,0,0
126883,19,0,1,1,0,0,0,0,0,0,38,0,0,107,0,0,0,0
126889,19,0,11,87,0,0,0,0,0,0,2,0,0,0,0,0,0,0
126891,19,0,4,72,0,0,0,0,0,0,0,0,0,0,0,3,0,1
127022,19,0,0,0,6,0,0,39,1,0,0,0,0,0,0,0,0,68
127025,19,0,0,0,2,1,119,4,9,0,6,0,0,0,0,0,0,1
127048,19,0,8,111,0,0,0,0,0,0,0,0,0,0,0,2,0,0
127104,19,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,1
127304,19,0,5,0,0,0,0,31,0,0,6,0,0,0,0,0,0,81
127393,19,1,2,0,0,114,0,0,0,5,0,0,0,2,0,0,0,0
127398,19,0,3,2,0,67,0,0,0,0,0,0,0,0,0,0,0,0
127411,19,64,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0
127424,19,3,1,0,6,13,93,7,0,5,0,0,0,0,0,0,0,0
127499,19,0,8,99,0,0,0,0,0,1,0,0,0,0,0,0,0,0
127566,19,0,0,2,0,0,4,0,0,11,0,0,0,0,0,0,0,37
127722,19,2,1,2,4,161,1,0,0,0,0,0,0,5,0,0,0,0
127981,19,0,0,0,0,0,0,168,0,0,0,2,0,0,15,0,0,0
128499,19,0,1,0,3,0,0,7,10,0,0,0,0,0,0,0,0,58
128516,19,0,0,0,47,0,0,0,0,0,0,3,1,0,0,0,0,8
128678,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128843,19,0,1,0,7,0,1,120,0,1,11,2,0,0,0,0,0,0
129065,19,0,26,99,0,0,0,0,0,0,0,0,0,4,0,3,0,0
129147,19,0,10,72,0,0,0,0,0,0,0,0,0,3,0,0,0,0
129200,19,0,111,44,0,0,0,1,0,0,0,0,0,0,0,0,0,0
129339,19,0,4,0,0,42,0,0,0,0,16,0,0,118,0,0,0,1
129677,19,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130017,19,59,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
130257,19,0,12,70,0,0,0,0,0,0,0,0,0,0,0,3,0,1
131023,19,1,0,5,62,0,32,4,17,0,0,0,0,0,0,0,0,116
131129,19,0,75,1,0,0,0,0,0,0,0,0,0,26,0,0,0,0
131284,19,0,1,0,0,0,1,55,0,4,0,0,0,1,0,0,0,135
131346,19,0,1,83,1,0,0,0,0,0,0,33,0,0,7,0,0,13
131783,19,0,2,0,0,0,0,0,6,0,2,8,0,0,0,0,0,86
131959,19,6,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,2
132070,19,1,5,0,0,153,0,0,0,4,5,0,0,0,0,0,0,0
132148,19,0,5,0,0,0,0,0,0,0,0,0,0,81,0,7,0,0
132201,19,0,0,0,0,0,0,2,3,0,1,0,0,89,0,0,0,7
132243,19,0,0,0,2,5,16,3,0,0,0,0,0,0,0,0,0,48
132244,19,0,0,0,2,0,81,0,0,0,0,0,0,2,0,0,0,0
132413,19,5,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,3
132752,19,0,64,0,0,0,0,27,0,0,6,0,0,0,0,0,0,0
132846,19,0,5,0,0,91,0,0,0,0,0,0,1,0,0,0,0,0
132896,19,0,11,0,0,0,0,0,1,0,7,0,0,112,0,0,0,0
133106,19,1,5,0,2,130,0,0,0,0,0,0,0,0,0,0,0,0
133722,19,0,0,2,0,0,0,0,0,0,97,0,0,0,0,0,0,0
133925,19,0,7,0,0,0,0,0,0,36,0,0,0,0,0,0,0,2
134113,19,3,10,1,2,0,26,0,56,0,10,0,0,0,0,0,0,0
134329,19,0,139,60,0,0,0,0,0,1,17,0,0,0,0,0,0,0
134363,19,1,2,0,1,66,0,0,0,2,1,0,0,0,0,0,0,5
134384,19,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134654,19,0,7,32,0,0,0,0,0,0,0,0,4,115,0,0,0,0
134721,19,33,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
134900,19,1,2,114,0,0,1,0,0,0,0,0,0,3,0,0,0,2
134953,19,0,21,1,0,0,1,1,0,0,3,0,0,97,0,0,0,0
135114,19,0,42,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1
135191,19,0,0,43,0,0,2,0,0,0,0,0,0,1,0,2,0,0
136085,19,0,4,177,0,0,0,0,0,0,43,0,0,0,0,0,0,0
136138,19,125,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1
136157,19,0,0,52,0,0,0,0,0,0,0,6,0,0,10,2,0,1
136397,19,0,0,0,0,0,0,0,0,0,16,0,0,84,0,0,0,0
136459,19,0,3,0,0,0,0,69,0,3,0,1,0,0,2,0,0,0
136472,19,0,9,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0
136498,19,0,0,0,0,0,2,0,0,44,0,1,0,0,0,0,0,0
136766,19,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,5
136851,19,0,0,95,0,0,0,0,0,0,12,0,0,0,0,0,0,0
125393,18,87,1,0,0,49,2,0,1,0,0,0,0,0,0,0,0,0
125409,18,0,18,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125439,18,33,1,0,0,0,0,0,0,1,0,0,0,84,0,0,0,3
125558,18,0,0,0,9,0,0,120,9,0,4,0,0,0,1,0,0,3
125570,18,3,1,2,2,0,0,0,0,76,0,0,0,0,0,0,0,23
125625,18,0,4,0,0,177,0,4,0,0,0,1,0,0,0,0,0,6
126123,18,154,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0
126448,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,60,0,37
126742,18,0,167,0,0,6,5,0,0,40,0,0,33,0,0,0,0,6
126910,18,1,0,122,0,37,0,2,0,1,0,0,0,0,8,3,0,0
126950,18,0,3,0,8,1,0,104,0,0,47,0,0,0,0,0,0,0
127061,18,0,12,0,0,0,0,0,0,0,48,0,0,107,0,0,0,0
127090,18,0,144,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127268,18,0,0,0,13,0,0,100,0,0,0,1,0,0,6,0,0,2
127578,18,14,1,0,3,0,1,0,0,13,0,1,51,0,0,0,0,4
127769,18,1,2,0,1,0,0,30,0,0,167,0,5,0,4,0,0,4
127884,18,1,0,0,0,144,3,0,0,0,0,0,0,0,0,0,0,0
128055,18,0,129,0,0,0,0,0,0,5,65,0,0,3,0,0,0,0
128144,18,0,3,0,0,0,0,0,0,0,137,0,0,0,0,0,0,4
128352,18,1,1,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0
128457,18,0,15,67,0,0,0,0,0,0,0,0,0,1,0,0,0,0
128709,18,1,2,0,9,2,0,5,95,0,2,0,0,0,1,0,0,0
128773,18,0,0,0,0,1,0,0,0,0,102,0,0,0,0,0,0,1
128992,18,0,0,0,0,0,0,11,0,2,0,41,0,0,0,0,0,1
129132,18,0,0,0,89,8,11,0,0,0,7,0,0,0,0,0,0,0
129326,18,0,0,0,74,0,15,2,4,0,3,0,0,0,0,0,0,0
129467,18,80,2,0,0,12,0,0,0,1,1,0,0,0,0,0,0,0
129798,18,1,5,0,0,0,0,0,0,0,50,0,0,124,0,0,0,0
129880,18,1,7,0,0,116,4,0,0,0,0,0,0,0,0,0,0,0
130004,18,0,189,55,0,0,1,0,0,0,16,0,0,0,0,0,0,2
130067,18,13,0,0,0,0,64,0,0,2,0,0,0,0,0,0,0,0
130432,18,0,9,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130450,18,0,4,0,0,0,0,0,0,0,0,5,0,0,40,0,0,0
130581,18,119,0,7,1,0,38,0,0,0,0,0,0,0,0,0,0,0
130672,18,9,0,0,0,0,0,68,0,0,6,0,0,0,0,0,0,2
130827,18,0,14,106,0,0,0,0,0,0,7,0,0,0,0,0,0,0
130999,18,2,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0
131000,18,0,0,0,0,0,0,7,0,0,2,60,0,0,8,0,0,0
131139,18,0,3,0,1,0,0,1,0,59,0,0,47,0,0,0,0,31
131356,18,0,3,1,0,43,0,0,0,0,0,0,0,0,0,98,0,1
131436,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,2
131465,18,0,3,1,6,0,87,0,0,0,0,0,5,0,0,0,0,0
131512,18,51,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6
131528,18,1,0,0,0,22,0,0,0,4,0,0,0,102,0,0,0,0
131681,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25
131854,18,0,0,0,0,29,1,0,0,0,0,0,0,0,0,0,0,50
132022,18,0,1,0,0,0,0,34,0,0,0,77,0,3,0,0,0,9
132057,18,0,1,0,6,98,27,0,3,0,0,0,0,0,0,0,0,1
132094,18,40,0,10,0,0,5,1,3,0,0,0,0,123,0,0,0,0
132408,18,0,0,2,0,116,0,0,0,0,0,0,0,0,0,0,0,0
132429,18,100,3,0,0,0,41,0,0,0,0,0,0,0,0,0,0,2
132479,18,2,2,0,1,146,2,23,0,0,9,0,0,0,0,0,0,0
132483,18,3,1,9,7,194,0,6,0,3,0,22,0,0,0,0,0,6
132747,18,0,1,0,0,0,2,12,0,0,0,64,0,2,0,0,0,0
132781,18,0,0,0,0,6,4,10,0,0,81,0,0,0,0,0,0,2
132984,18,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
133379,18,0,1,59,0,0,0,0,0,0,4,0,0,0,0,0,0,7
133856,18,0,1,4,0,17,113,1,0,0,0,0,0,0,0,0,0,0
134724,18,1,6,0,0,0,0,0,0,0,34,0,0,128,0,0,0,0
134878,18,0,64,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
134879,18,0,1,0,0,3,0,91,0,0,0,0,1,0,0,0,0,2
135140,18,0,2,0,0,3,0,62,0,0,5,7,0,0,0,0,0,1
135149,18,2,0,0,0,5,0,2,0,0,0,0,0,0,0,55,0,5
135810,18,0,1,75,4,0,0,1,0,0,15,10,1,0,0,0,0,0
136009,18,0,5,4,0,0,0,0,0,0,0,0,0,63,0,0,0,5
136010,18,84,1,0,0,13,0,4,0,0,0,0,0,0,0,0,0,0
136133,18,10,90,43,0,0,0,0,0,3,0,0,0,0,0,0,0,0
136182,18,0,56,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
136367,18,0,5,4,94,8,0,42,0,0,0,24,1,0,0,0,0,11
136587,18,42,2,0,0,11,78,0,0,12,0,0,0,0,0,0,0,0
136636,18,41,2,6,0,0,2,0,0,0,89,0,0,0,0,0,0,0
136711,18,0,87,20,0,0,2,0,0,1,0,0,0,40,0,0,0,0
136760,18,0,2,0,0,71,2,0,0,26,0,0,0,3,0,0,0,1
125981,17,0,33,214,0,0,0,0,0,0,0,0,0,8,0,0,0,0
126045,17,0,9,133,0,0,0,0,0,0,20,0,0,0,0,1,0,0
126068,17,0,2,0,0,0,0,10,0,0,57,0,0,128,0,0,0,0
126210,17,0,0,1,0,0,0,15,0,40,0,0,0,0,0,0,0,0
126261,17,0,1,0,0,31,72,0,0,0,0,0,0,0,0,0,0,3
126411,17,1,0,0,11,0,1,121,51,0,0,0,0,1,0,0,0,2
126462,17,0,0,3,3,118,0,0,0,23,0,0,0,0,0,3,0,0
126897,17,119,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
126970,17,0,4,0,0,0,0,53,2,3,0,0,1,0,0,0,0,100
127023,17,0,1,0,0,64,0,4,0,0,0,0,0,0,0,0,0,0
127096,17,0,3,0,2,0,0,87,0,0,0,0,2,0,0,1,0,0
127376,17,0,1,71,2,0,0,0,0,0,0,0,0,0,0,5,0,0
127466,17,0,0,0,0,2,6,55,0,0,0,0,0,0,0,0,0,0
127632,17,0,1,0,5,1,0,50,0,2,4,89,0,0,0,0,0,3
127726,17,0,22,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0
127742,17,0,6,59,0,0,3,0,0,0,0,0,0,162,0,0,0,0
127777,17,5,0,0,0,173,0,0,0,0,0,0,0,0,0,6,0,0
127783,17,5,2,0,0,120,0,0,0,0,0,0,0,0,0,0,0,1
127830,17,4,0,5,87,0,0,35,0,4,0,17,0,0,0,0,0,4
127912,17,0,0,0,0,0,5,0,0,55,0,2,2,0,0,0,0,29
127917,17,0,30,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128021,17,4,0,12,0,0,0,0,0,1,0,71,0,0,0,0,0,7
128028,17,0,91,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128279,17,0,0,0,6,78,8,0,0,0,0,0,0,0,0,0,0,0
128452,17,0,4,89,0,0,0,0,0,0,0,0,0,0,0,0,0,5
128702,17,0,0,0,1,7,31,0,0,60,0,0,0,0,0,0,0,0
128750,17,0,1,0,22,0,3,6,0,0,0,3,0,0,0,8,0,72
128875,17,0,11,26,0,1,0,0,0,0,0,0,0,103,0,0,0,0
129524,17,2,0,4,0,194,22,0,0,0,0,0,0,0,0,13,0,1
129663,17,0,71,0,0,0,0,0,0,0,12,3,0,30,0,0,0,0
129716,17,105,1,0,3,31,11,0,0,0,0,0,0,1,0,0,0,0
129764,17,0,23,158,0,0,0,0,0,0,10,0,0,0,0,0,0,0
129978,17,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,3
130369,17,0,4,0,2,0,0,0,0,0,62,0,0,123,0,5,0,0
130374,17,9,0,0,3,0,100,4,0,0,0,0,0,0,0,0,0,0
130496,17,146,0,0,1,0,0,0,0,0,0,0,0,4,9,0,0,1
130953,17,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131040,17,7,4,0,0,0,0,0,0,0,0,0,0,98,0,0,0,3
131110,17,2,0,3,0,0,0,0,0,9,76,0,0,0,0,0,0,0
131260,17,111,0,0,3,11,70,2,7,0,0,0,0,0,0,0,0,4
131353,17,1,1,0,1,0,95,6,0,1,0,0,0,0,0,0,0,15
131424,17,0,8,144,0,0,0,0,0,0,0,0,0,0,0,20,0,0
131435,17,0,0,0,0,0,0,0,0,0,0,0,0,3,0,54,0,1
131460,17,0,24,123,0,0,0,0,0,0,0,0,2,0,0,0,0,3
131484,17,0,166,43,0,0,0,0,0,0,0,0,0,0,0,5,0,0
131606,17,1,0,0,0,194,0,2,0,0,0,0,0,0,0,1,16,1
132135,17,0,2,0,14,29,74,0,0,0,0,0,0,0,4,0,0,1
132192,17,0,2,0,0,225,9,0,13,0,0,0,0,0,0,0,0,5
132496,17,0,23,119,0,0,0,0,0,0,0,0,0,0,0,5,0,0
132581,17,0,1,0,0,0,3,53,0,0,7,0,0,0,0,0,0,0
132817,17,0,1,0,0,28,0,0,0,3,0,2,0,0,0,2,0,50
133263,17,0,0,0,0,0,0,0,0,0,0,65,0,0,0,10,0,6
133363,17,0,100,49,0,0,0,0,0,12,0,0,0,0,0,0,0,0
133944,17,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,31
134307,17,0,2,3,5,0,58,0,0,0,0,0,0,0,0,0,0,1
134516,17,0,0,0,0,0,4,0,0,0,109,0,0,0,0,0,0,1
134696,17,0,3,0,0,0,0,42,0,0,0,74,1,0,0,0,0,0
134912,17,0,1,9,0,0,0,0,0,0,0,0,0,68,0,0,0,0
134992,17,0,1,0,0,40,93,0,0,0,0,0,0,0,0,0,0,0
135225,17,0,3,4,0,0,0,0,0,0,0,0,4,48,0,0,0,0
135800,17,0,11,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135859,17,0,3,0,0,31,0,0,0,0,98,0,0,0,0,0,0,1
136064,17,0,5,0,0,117,0,0,0,0,0,0,0,0,0,3,0,0
136185,17,50,0,1,0,11,0,0,0,0,2,0,0,97,0,5,0,0
136670,17,6,12,0,1,139,0,0,0,1,0,0,0,0,0,0,0,0
136795,17,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125945,16,0,1,0,0,12,84,1,2,0,0,0,0,0,0,0,0,0
126077,16,0,110,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126496,16,0,19,5,0,0,0,0,0,0,0,0,1,74,0,0,0,0
126529,16,0,4,10,10,0,47,0,0,0,0,37,29,0,6,0,0,12
126645,16,0,0,1,63,0,0,9,0,0,0,0,0,0,0,0,0,1
127070,16,0,4,0,2,0,0,0,0,2,0,0,0,78,0,0,0,13
127131,16,0,2,0,0,0,65,7,0,0,0,0,0,0,0,1,0,0
127274,16,0,1,0,0,20,151,1,61,0,0,0,0,0,0,0,0,2
127325,16,0,0,0,0,71,0,0,0,1,0,0,0,0,0,0,0,1
127348,16,4,12,0,0,96,0,1,0,0,0,0,0,0,0,0,0,2
127426,16,7,4,0,0,212,0,0,0,2,0,0,0,0,0,4,0,6
127462,16,132,1,0,1,8,0,0,1,0,0,0,0,0,0,0,0,0
127623,16,0,1,0,8,0,0,7,0,53,5,0,0,0,0,0,0,1
127625,16,0,3,0,0,0,0,53,1,0,0,0,0,0,0,0,0,0
127635,16,0,0,0,5,0,0,134,2,0,6,9,0,0,0,0,0,5
127685,16,1,1,6,0,55,0,81,0,0,1,0,0,7,0,0,0,0
