"message_id","F09F918D","F09F9881","F09FA4AE","E29DA4","F09FA4AC","F09F918F","F09F918E","F09FA4A1","F09F94A5","F09F928A","F09FA494","F09F92AF","F09F98A2","F09F98B1","F09F918C","F09F958A","F09F9988","F09FA4AF","F09FA4B7","other"
62041,9,0,0,0,45,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0
62082,9,0,0,31,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
62239,9,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62319,9,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62441,9,0,0,3,81,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
62570,9,78,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
62610,9,92,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
62703,9,0,0,0,1,0,1,0,43,0,7,0,0,0,0,0,0,1,0,0
62715,9,0,0,0,48,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
63427,9,0,0,2,0,0,0,0,0,0,7,0,0,2,0,0,0,48,0,3
63536,9,2,0,2,0,49,0,0,0,0,14,0,0,0,0,0,0,0,0,0
63600,9,0,0,0,0,0,0,0,18,0,14,0,0,0,0,0,0,0,0,0
63778,9,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64034,9,0,0,56,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0
64268,9,0,0,1,21,0,2,0,58,0,5,0,0,0,0,0,0,1,0,0
64394,9,0,0,1,30,0,7,0,44,0,0,0,0,0,0,0,0,0,0,0
64573,9,67,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,5
64646,9,0,0,2,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64739,9,0,0,0,65,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0
64815,9,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64829,9,34,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64904,9,0,0,0,50,0,0,0,3,0,0,0,0,0,0,2,0,1,0,0
64968,9,40,0,0,0,0,1,8,18,0,4,0,0,0,0,0,0,0,0,0
65023,9,0,0,1,0,59,0,0,0,0,6,0,0,0,1,0,0,0,0,0
65288,9,0,0,44,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
65312,9,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0
65345,9,1,0,5,0,93,0,0,0,0,0,0,0,0,0,0,0,0,1,0
65383,9,0,0,1,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,3
65779,9,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65796,9,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66193,9,62,0,3,0,0,0,13,7,0,0,0,0,0,0,0,0,2,0,0
66326,9,0,0,31,0,53,0,0,0,0,0,0,0,0,0,0,0,0,1,0
66329,9,53,0,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,1
66332,9,0,0,1,90,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
66491,9,0,0,1,62,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
66528,9,0,0,0,0,0,55,0,0,0,18,0,0,0,0,0,0,1,0,0
66555,9,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66714,9,0,0,8,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66834,9,0,0,1,34,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0
66855,9,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
66904,9,4,0,1,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67014,9,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67044,9,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67112,9,0,0,0,0,0,1,0,0,0,49,0,0,0,0,0,0,0,0,0
67216,9,48,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
67323,9,1,28,0,0,0,0,18,10,0,0,0,0,0,0,0,0,38,0,0
67336,9,0,0,22,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
67365,9,0,0,1,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,2
67458,9,36,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67494,9,0,0,64,0,26,0,0,0,0,2,0,0,0,0,0,0,0,0,0
67642,9,96,0,0,4,0,0,22,1,0,0,0,0,0,0,0,0,0,1,0
67698,9,1,166,1,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0
68011,9,49,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
68128,9,0,0,1,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68391,9,0,41,2,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
68873,9,0,0,1,6,0,2,3,0,0,0,0,0,26,0,0,0,0,0,0
69069,9,0,1,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
69428,9,76,14,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
69541,9,0,0,1,0,0,0,0,16,0,0,0,92,0,0,12,0,0,0,0
69614,9,13,0,0,0,0,0,2,21,0,6,0,0,0,0,0,0,2,0,0
69626,9,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69966,9,37,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
70078,9,0,0,68,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70153,9,0,0,0,19,0,4,0,35,0,0,0,0,2,0,0,0,0,0,0
70231,9,0,0,0,0,0,0,0,21,0,2,0,7,0,0,0,0,0,0,0
70499,9,4,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0
70586,9,1,0,23,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70630,9,53,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70751,9,0,0,0,0,50,0,0,0,0,4,0,0,0,0,0,0,0,0,0
71021,9,0,31,0,80,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0
71065,9,0,0,1,47,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
71171,9,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71307,9,0,0,3,0,0,1,0,0,0,34,0,0,0,0,0,0,0,0,0
71411,9,0,0,3,0,0,0,0,66,0,17,0,0,0,0,3,0,0,0,0
71530,9,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,40,0,0
71538,9,0,0,41,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0
71656,9,16,4,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,2
71673,9,1,6,0,64,0,2,0,0,0,11,0,0,2,0,0,0,0,0,0
71742,9,6,0,0,0,0,0,0,0,0,4,0,0,5,0,36,0,0,0,0
71812,9,54,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72085,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0
72341,9,116,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
72406,9,49,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0
72581,9,0,0,12,0,0,0,0,35,0,3,0,0,0,1,0,0,0,0,0
73102,9,66,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
73116,9,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73375,9,0,0,6,0,16,0,0,3,0,0,0,0,0,77,0,0,0,0,0
73497,9,51,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
73726,9,52,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
73809,9,0,0,11,0,37,0,0,0,0,1,0,0,0,0,0,0,0,0,0
73866,9,4,0,7,0,59,0,0,0,0,0,0,0,0,0,0,0,3,0,0
73963,9,6,0,0,3,0,4,0,0,0,39,0,0,0,1,0,0,0,0,0
74022,9,0,0,0,0,60,0,0,0,0,1,0,0,0,0,0,0,0,0,0
74129,9,0,0,2,1,37,2,0,0,0,0,0,0,0,0,0,0,0,0,0
74294,9,4,93,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
74303,9,1,0,3,0,0,0,15,0,0,37,0,0,0,0,0,0,0,0,0
74483,9,0,44,0,3,0,0,0,3,77,0,0,0,0,0,0,3,0,0,0
74509,9,81,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74670,9,0,0,0,0,0,0,0,41,0,15,0,3,0,0,0,0,0,0,0
74819,9,0,0,26,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
74866,9,51,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0
74917,9,2,20,0,0,0,0,44,2,2,0,0,0,0,0,0,0,0,0,0
74997,9,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,5
75065,9,2,0,2,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0
75098,9,0,5,1,79,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
75239,9,0,0,3,0,0,0,0,0,0,0,0,74,0,0,14,0,0,0,0
75266,9,0,0,1,101,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0
75610,9,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75753,9,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0
75854,9,0,0,1,72,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
75873,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,38
75898,9,35,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
76048,9,88,48,0,1,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0
76179,9,0,0,0,5,0,0,0,4,0,23,0,0,15,0,0,0,0,0,0
76196,9,0,0,116,0,26,0,0,0,0,0,0,0,0,0,0,0,0,2,0
76589,9,7,0,0,0,0,0,0,0,0,25,0,0,3,0,0,0,0,0,0
76598,9,53,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76653,9,15,0,3,0,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0
76745,9,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0
76755,9,0,0,83,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
76988,9,0,0,65,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77018,9,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77067,9,0,35,0,3,0,78,0,0,3,7,0,0,0,0,0,0,5,0,0
77316,9,12,0,37,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
77337,9,6,0,3,2,0,3,0,3,0,0,0,5,50,0,0,0,0,0,0
77452,9,2,0,4,0,78,0,2,0,0,4,0,11,6,0,0,0,0,2,0
77467,9,0,2,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,40
77770,9,19,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
77941,9,1,25,0,3,0,0,45,7,0,0,0,0,1,0,0,0,0,0,0
78050,9,0,0,7,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78199,9,0,58,0,19,0,2,76,2,12,0,0,0,0,0,0,0,0,0,0
78277,9,26,0,0,4,14,16,0,0,0,0,0,0,0,0,0,0,0,1,0
78283,9,3,0,2,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78325,9,6,3,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0
78326,9,0,0,0,0,0,0,0,39,1,0,0,0,0,0,0,0,0,0,0
78571,9,0,0,2,0,46,0,0,0,0,0,0,0,0,4,0,0,0,0,0
78719,9,0,11,2,2,0,15,0,1,0,0,0,0,45,0,0,0,0,0,0
78728,9,31,56,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,4
78744,9,35,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0
78919,9,117,19,1,1,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0
78949,9,26,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0
79029,9,1,4,2,0,0,18,25,0,0,0,0,0,0,0,0,0,0,0,0
79034,9,9,68,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79107,9,3,0,0,4,0,1,0,0,0,0,0,0,30,0,0,0,0,0,0
79144,9,7,18,1,69,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0
79576,9,0,0,0,1,0,0,0,2,0,31,0,0,0,0,0,0,0,0,0
79628,9,25,82,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0
79858,9,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79915,9,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80160,9,1,0,3,0,0,0,2,44,0,17,0,0,0,0,0,0,0,0,0
80255,9,13,125,0,5,1,1,0,0,25,0,0,0,0,0,0,0,0,0,0
80283,9,85,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80307,9,0,0,1,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0
80396,9,0,0,0,0,37,1,1,0,0,0,0,0,0,0,0,0,0,2,0
80595,9,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80659,9,47,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
80756,9,0,0,0,1,0,0,0,0,0,0,0,47,10,0,0,0,0,0,0
80760,9,0,0,38,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81287,9,27,0,0,0,0,0,1,35,0,6,0,0,0,0,0,0,0,0,0
81318,9,0,0,2,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0
81986,9,136,1,1,0,3,0,0,2,21,0,0,0,0,0,0,0,0,0,7
82076,9,0,0,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82329,9,0,0,72,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82583,9,69,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82749,9,0,0,0,4,0,0,9,0,68,0,0,0,0,0,0,0,0,0,0
82754,9,0,0,1,0,4,0,0,1,0,0,0,0,28,0,0,0,0,0,0
82983,9,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
83175,9,0,0,1,3,0,0,0,8,85,3,0,0,8,0,0,0,0,0,0
83182,9,0,0,3,0,0,0,0,0,0,29,0,17,0,0,0,5,0,0,0
83328,9,0,0,55,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2
83418,9,5,0,0,2,0,0,0,0,28,0,0,0,0,0,0,69,2,0,0
83514,9,107,0,0,2,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0
83556,9,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83596,9,0,1,1,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0
83673,9,66,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83702,9,2,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83740,9,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83757,9,0,62,0,0,0,7,3,0,0,1,0,0,0,0,0,0,2,0,0
83797,9,10,7,3,2,0,0,53,3,11,0,0,0,4,0,0,1,25,0,0
83798,9,63,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84020,9,0,44,4,0,22,0,14,0,0,0,0,0,1,0,0,0,1,0,0
84057,9,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84178,9,6,56,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
84259,9,0,0,1,0,4,0,0,0,0,34,0,0,0,0,0,0,0,0,0
84709,9,0,0,6,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84730,9,1,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0
84783,9,0,0,33,0,1,0,0,6,2,2,0,0,3,0,0,0,0,0,0
84809,9,0,0,2,0,74,0,0,13,0,0,0,0,0,0,0,0,0,0,0
84877,9,5,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0
85043,9,5,159,2,0,0,0,47,0,3,0,0,0,0,0,0,0,5,0,0
85062,9,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
85136,9,0,73,1,38,0,0,0,0,2,0,4,2,0,0,0,0,0,0,0
85178,9,0,0,43,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85212,9,0,0,17,0,2,0,0,0,0,0,48,0,0,0,0,0,0,0,0
85230,9,2,0,3,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85450,9,0,0,5,0,63,0,0,0,0,1,1,0,0,0,0,0,0,0,0
85610,9,0,0,23,0,119,0,3,0,0,0,0,0,0,0,0,0,0,0,7
85628,9,0,0,4,0,0,1,0,0,0,0,0,0,26,0,0,0,57,0,0
85776,9,95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85928,9,0,0,1,0,0,1,0,0,2,32,0,0,0,0,0,0,0,0,0
85934,9,14,0,2,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,3
85982,9,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,44,0,0
86347,9,70,0,2,0,2,0,2,0,5,0,0,0,0,0,0,0,0,0,0
86383,9,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86419,9,0,0,4,0,21,0,0,56,0,6,1,0,0,0,0,0,0,0,0
86451,9,0,0,4,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0
86567,9,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86599,9,26,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
86610,9,0,5,1,136,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0
87105,9,0,0,16,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0
87118,9,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
87169,9,0,54,0,104,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
87590,9,58,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
87723,9,1,32,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
87785,9,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61515,8,0,0,0,79,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
61561,8,2,0,0,22,0,78,0,0,0,0,0,0,0,0,0,0,2,0,0
61732,8,0,0,1,39,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0
61868,8,56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
62118,8,51,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
62394,8,34,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7
62405,8,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62429,8,48,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
62449,8,68,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62760,8,0,0,1,0,36,3,0,0,0,6,0,0,0,0,0,0,3,0,0
62778,8,62,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62800,8,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0
62844,8,3,0,0,51,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
62994,8,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63146,8,0,0,0,64,0,0,0,4,0,0,0,0,0,0,0,0,14,0,0
63162,8,39,0,2,0,0,5,0,0,0,46,0,0,0,0,0,0,3,0,0
63189,8,0,0,1,0,0,0,0,43,0,1,0,0,0,0,0,0,0,0,0
63826,8,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,3,0,0
63867,8,0,0,0,55,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
63910,8,5,0,0,0,0,0,0,0,0,32,0,1,0,0,0,0,0,0,0
63933,8,0,0,0,58,0,0,0,2,0,16,0,0,0,0,0,0,0,0,0
64101,8,28,0,1,5,0,12,0,0,0,14,0,0,0,0,0,0,0,0,0
64204,8,0,0,1,58,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
64205,8,0,0,0,38,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0
64306,8,0,0,2,18,0,50,0,0,0,0,0,37,0,0,0,0,0,0,0
64507,8,1,0,1,83,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0
64774,8,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64783,8,51,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64908,8,45,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64970,8,47,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
65009,8,2,0,1,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0
65089,8,19,0,25,0,12,0,0,0,0,2,0,0,0,0,0,0,0,0,0
65097,8,0,0,0,0,0,1,56,0,0,0,0,0,0,0,0,0,11,0,0
65177,8,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,9
65329,8,0,0,1,0,28,13,0,0,0,3,0,0,0,0,0,0,0,0,0
65364,8,48,0,1,40,0,0,7,17,0,0,0,0,0,0,0,0,0,1,4
65385,8,0,0,0,0,0,0,0,17,0,0,0,0,19,0,0,0,0,0,0
65506,8,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65746,8,7,0,1,0,0,35,1,2,0,8,0,0,0,0,0,0,1,0,0
65808,8,0,0,41,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65944,8,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65948,8,0,0,47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
66060,8,8,0,1,47,0,35,17,4,0,0,0,0,0,0,0,0,65,0,0
66064,8,91,0,0,0,0,0,19,0,0,3,0,0,0,0,0,0,8,0,0
66134,8,71,0,0,0,2,0,0,0,0,0,0,0,0,34,0,0,0,0,2
66144,8,92,0,2,0,0,0,31,4,1,0,0,0,0,0,0,0,0,0,0
66227,8,0,0,56,0,2,0,0,11,0,1,0,0,0,0,0,0,0,0,0
66343,8,0,0,3,0,0,0,4,6,0,28,0,0,0,0,0,0,0,0,0
66361,8,0,0,12,0,67,0,0,0,0,1,0,0,0,0,0,0,0,0,0
66363,8,0,0,0,1,0,0,0,71,0,5,0,0,0,0,0,0,0,0,0
66368,8,9,0,0,2,0,3,41,2,0,0,0,0,0,0,2,0,0,0,0
66576,8,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66634,8,0,0,13,0,0,1,0,0,0,30,0,0,0,0,0,0,0,0,0
66654,8,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,2,0,2
66655,8,0,0,0,0,0,17,40,0,0,6,0,0,0,0,0,0,1,0,0
66656,8,0,0,1,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66660,8,0,0,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66727,8,0,0,36,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
66737,8,0,0,1,0,0,0,0,0,0,32,0,0,0,0,1,0,0,0,0
66966,8,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67016,8,0,0,18,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67033,8,0,0,0,0,0,0,0,0,0,22,0,0,0,0,2,0,0,0,0
67231,8,0,65,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0
67243,8,0,1,4,0,0,0,0,0,0,19,0,0,0,0,0,0,4,0,0
67359,8,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67402,8,0,4,0,70,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0
67488,8,2,0,0,0,0,4,49,1,0,6,0,0,0,0,0,0,0,0,0
67508,8,15,0,0,0,1,0,54,0,0,0,0,0,0,0,0,0,0,0,0
67667,8,21,15,1,0,0,0,0,39,0,0,0,0,3,0,0,0,0,0,0
67776,8,0,0,0,0,0,0,0,28,0,4,0,0,0,0,0,0,0,0,0
67847,8,3,114,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
67906,8,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67912,8,48,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0
67987,8,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68009,8,0,4,1,2,0,3,0,48,0,0,0,0,0,0,0,0,11,0,0
68017,8,0,0,2,0,0,14,0,0,0,0,0,0,25,0,0,0,0,0,0
68052,8,0,0,77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68258,8,5,0,0,0,0,0,0,0,28,0,0,0,0,0,0,1,0,0,0
68293,8,52,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
68423,8,3,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0
68654,8,0,0,0,0,47,0,0,0,0,2,0,0,0,0,0,0,3,0,0
68767,8,0,67,0,12,0,50,0,0,0,0,0,2,0,0,0,0,0,0,0
68801,8,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68861,8,38,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68905,8,0,0,1,0,0,0,0,45,0,0,0,0,0,0,6,0,0,0,0
68979,8,3,0,43,0,25,0,0,0,0,0,0,0,0,3,0,0,0,0,0
68991,8,0,0,1,0,48,3,0,0,0,0,0,0,0,5,0,0,0,0,0
69094,8,0,121,3,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0
69174,8,0,3,1,0,0,11,0,0,0,31,0,0,0,0,0,0,0,0,0
69264,8,0,0,0,1,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0
69347,8,1,0,2,48,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
69452,8,5,0,0,0,0,1,0,0,0,2,0,39,0,3,0,1,0,0,0
69503,8,13,0,1,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69558,8,1,0,1,32,0,0,0,1,0,0,0,1,18,0,0,0,0,0,0
69613,8,0,0,13,0,30,0,0,0,0,2,0,0,0,0,0,0,0,0,0
69831,8,0,0,0,0,0,2,0,35,0,0,0,0,2,0,0,0,0,0,0
69883,8,31,0,0,0,1,0,0,0,0,0,0,0,16,0,0,0,3,0,1
69955,8,4,20,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69977,8,0,69,1,110,0,0,0,2,0,0,0,10,0,0,0,0,0,0,0
70057,8,0,0,27,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70189,8,17,118,0,3,0,4,6,0,2,0,0,0,0,0,0,7,0,0,0
70196,8,72,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4
70259,8,44,0,0,35,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0
70568,8,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70697,8,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70714,8,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70731,8,0,53,13,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0
