"","src_username","dst_username","log_forward_time","cat_forward_time"
"7717","neCT24","mimisramova",3.47334096418594,3.5
"7718","neCT24","mimisramova",3.47334096418594,3.5
"7719","neCT24","mimisramova",3.47334096418594,3.5
"7720","neCT24","mimisramova",2.15228834438306,2.5
"7721","neCT24","mimisramova",2.15228834438306,2.5
"7722","neCT24","mimisramova",3.44090908206522,3.5
"7723","neCT24","smebratia",4.00612360621185,4.5
"7724","neCT24","mimisramova",3.07954300740291,3.5
"7725","neCT24","aliancenarodnichsil",3.2718416065365,3.5
"7726","neCT24","aliancenarodnichsil",2,2
"7727","neCT24","mimisramova",3.81378107817408,4
"7728","neCT24","aliancenarodnichsil",4.22422218608465,4.5
"7729","neCT24","mimisramova",2.03742649794062,2.5
"7730","neCT24","investigativnyblogSK",3.46731206298055,3.5
"7731","neCT24","mimisramova",2.75815462196739,3
"7732","neCT24","coNemateVedet",2.60097289568675,3
"7733","neCT24","mimisramova",3.84972644419633,4
"7734","neCT24","coNemateVedet",3.11594317693906,3.5
"7735","neCT24","coNemateVedet",3.11594317693906,3.5
"7736","neCT24","coNemateVedet",3.11594317693906,3.5
"7737","neCT24","mimisramova",3.4970679363985,3.5
"7738","neCT24","coNemateVedet",3.41530729222557,3.5
"7739","neCT24","mimisramova",2.55870857053317,3
"7740","neCT24","mimisramova",2.97818051693741,3
"7741","neCT24","mimisramova",2.97818051693741,3
"7742","neCT24","mimisramova",3.79295170825013,4
"7743","neCT24","coNemateVedet",1.95904139232109,2
"7744","neCT24","mimisramova",3.50933695801764,4
"7745","neCT24","mimisramova",3.90714253100314,4
"7746","neCT24","mimisramova",3.90714253100314,4
"7747","neCT24","coNemateVedet",2.07188200730613,2.5
"7748","neCT24","mimisramova",3.74741180788642,4
"7749","neCT24","mimisramova",3.24129738710999,3.5
"7750","neCT24","mimisramova",2.60745502321467,3
"7751","neCT24","investigativnyblogSK",3.64384731029971,4
"7752","neCT24","mimisramova",3.49665293925092,3.5
"7753","neCT24","mimisramova",3.2332500095411,3.5
"7754","neCT24","mimisramova",3.48911436937892,3.5
"7755","neCT24","mimisramova",2.62838893005031,3
"7756","neCT24","mimisramova",3.91115760873998,4
"7757","neCT24","mimisramova",1.73239375982297,2
"7758","neCT24","mimisramova",4.71364172182014,5
"7759","neCT24","coNemateVedet",4.73872507936841,5
"7760","neCT24","coNemateVedet",4.73871715320184,5
"7761","neCT24","mimisramova",4.59270957964682,5
"7762","neCT24","coNemateVedet",2.80140371001736,3
"7763","neCT24","mimisramova",2.13987908640124,2.5
"7764","neCT24","coNemateVedet",2.09342168516224,2.5
"7765","neCT24","aliancenarodnichsil",1.95904139232109,2
"7766","neCT24","coNemateVedet",2.91434315711944,3
"7767","neCT24","aliancenarodnichsil",4.9005910466921,5
"7768","neCT24","coNemateVedet",4.59738800040537,5
"7769","neCT24","mimisramova",4.31468865104612,4.5
"7770","neCT24","coNemateVedet",3.21112054125805,3.5
"7771","neCT24","coNemateVedet",3.46775605124403,3.5
"7772","neCT24","smebratia",4.73074998491342,5
"7773","neCT24","coNemateVedet",3.27783833300205,3.5
"7774","neCT24","mimisramova",1.54406804435028,2
"7775","neCT24","mimisramova",1.54406804435028,2
"7776","neCT24","mimisramova",1.54406804435028,2
"7777","neCT24","mimisramova",1.54406804435028,2
"7778","neCT24","coNemateVedet",3.29003461136252,3.5
"7779","neCT24","investigativnyblogSK",3.43838410703471,3.5
"7780","neCT24","mimisramova",3.39480177716271,3.5
"7781","neCT24","coNemateVedet",3.39445168082622,3.5
"7782","neCT24","aliancenarodnichsil",3.15624619039734,3.5
"7783","neCT24","coNemateVedet",3.76380222407459,4
"7784","neCT24","investigativnyblogSK",4.0605089756053,4.5
"7785","neCT24","mimisramova",4.0503024039624,4.5
"7786","neCT24","mimisramova",3.05576046468773,3.5
"7787","neCT24","investigativnyblogSK",4.77246106941348,5
"7788","neCT24","mimisramova",4.76806063112983,5
"7789","neCT24","investigativnyblogSK",4.72017584764252,5
"7790","neCT24","mimisramova",4.71501670935927,5
"7791","neCT24","mimisramova",3.8968567727372,4
"7792","neCT24","mimisramova",3.67778939106886,4
"7793","neCT24","investigativnyblogSK",3.03422726077055,3.5
"7794","neCT24","mimisramova",2.56110138364906,3
"7795","neCT24","investigativnyblogSK",3.62654565902713,4
"7796","neCT24","mimisramova",3.15956719323362,3.5
"7797","neCT24","mimisramova",3.02118929906994,3.5
"7798","neCT24","aliancenarodnichsil",2.04139268515822,2.5
"7799","neCT24","aliancenarodnichsil",3.91190299604403,4
"7800","neCT24","aliancenarodnichsil",3.31344537042641,3.5
"7801","neCT24","aliancenarodnichsil",3.31344537042641,3.5
"7802","neCT24","aliancenarodnichsil",3.38183679999834,3.5
"7803","neCT24","mimisramova",3.16761267272753,3.5
"7804","neCT24","coNemateVedet",3.40036527334994,3.5
"7805","neCT24","coNemateVedet",3.22891340599469,3.5
"7806","neCT24","aliancenarodnichsil",3.39515159150454,3.5
"7807","neCT24","mimisramova",2.32221929473392,2.5
"7808","neCT24","mimisramova",2.32014628611105,2.5
"7809","neCT24","aliancenarodnichsil",1.97772360528885,2
"7810","neCT24","coNemateVedet",3.31910605930978,3.5
"7811","neCT24","mimisramova",3.93811926919431,4
"7812","neCT24","coNemateVedet",2.86213137931304,3
"7813","neCT24","coNemateVedet",2.97220283837906,3
"7814","neCT24","coNemateVedet",3.40551710697638,3.5
"7815","neCT24","coNemateVedet",4.73893903120348,5
"7816","neCT24","coNemateVedet",2.34044411484012,2.5
"7817","neCT24","coNemateVedet",2.84571801796666,3
"7818","neCT24","coNemateVedet",2.20951501454263,2.5
"7819","neCT24","MGzpravy",4.36821248118739,4.5
"7820","neCT24","investigativnyblogSK",3.87754410771594,4
"7821","neCT24","aliancenarodnichsil",3.65098709438345,4
"7822","neCT24","coNemateVedet",2.92427928606188,3
"7823","neCT24","SvetKolemNas",4.00629485798139,4.5
"7824","neCT24","aliancenarodnichsil",3.67080228426094,4
"7825","neCT24","coNemateVedet",2.20411998265593,2.5
"7826","neCT24","coNemateVedet",2.20411998265593,2.5
"7827","neCT24","aliancenarodnichsil",2.97358962342726,3
"7828","neCT24","mimisramova",2.90902085421116,3
"7829","neCT24","mimisramova",2.90902085421116,3
"7830","neCT24","investigativnyblogSK",3.54120469068326,4
"7831","neCT24","smebratia",4.21843046361923,4.5
"7832","neCT24","mimisramova",3.5219222448835,4
"7833","neCT24","milan_uhrik",4.8945154378486,5
"7834","neCT24","coNemateVedet",4.47392469341616,4.5
"7835","neCT24","mimisramova",3.28600712207947,3.5
"7836","neCT24","mimisramova",4.2461537657861,4.5
"7837","neCT24","mimisramova",4.22076165397514,4.5
"7838","neCT24","coNemateVedet",2.95230800966213,3
"7839","neCT24","mimisramova",3.04020662757471,3.5
"7840","neCT24","jarek53",4.19501356287583,4.5
"7841","neCT24","jarek53",4.19501356287583,4.5
"7842","neCT24","jarek53",4.19501356287583,4.5
"7843","neCT24","coNemateVedet",2.88649072517248,3
"7844","neCT24","mimisramova",3.17695898058691,3.5
"7845","neCT24","coNemateVedet",2.90794852161227,3
"7846","neCT24","aliancenarodnichsil",4.92374643154694,5
"7847","neCT24","coNemateVedet",3.04414762087872,3.5
"7848","neCT24","mimisramova",1.30102999566398,1.5
"7849","neCT24","aliancenarodnichsil",4.73585429193248,5
"7850","neCT24","mimisramova",3.25188145455253,3.5
"7851","neCT24","coNemateVedet",2.47129171105894,2.5
"7852","neCT24","mimisramova",2.13033376849501,2.5
"7853","neCT24","mimisramova",3.82503644122135,4
"7854","neCT24","aliancenarodnichsil",4.33132605057509,4.5
"7855","neCT24","coNemateVedet",3.98195444446997,4
"7856","neCT24","mimisramova",3.72956972630197,4
"7857","neCT24","coNemateVedet",3.89987519602101,4
"7858","neCT24","mimisramova",2.94051648493257,3
"7859","neCT24","coNemateVedet",2.61489721603313,3
"7860","neCT24","aliancenarodnichsil",2.73239375982297,3
"7861","neCT24","mimisramova",3.07151380509509,3.5
"7862","neCT24","aliancenarodnichsil",3.80311555489003,4
"7863","neCT24","coNemateVedet",2.97818051693741,3
"7864","neCT24","aliancenarodnichsil",3.48826861549546,3.5
"7865","neCT24","aliancenarodnichsil",3.48925516836926,3.5
"7866","neCT24","mimisramova",2.04532297878666,2.5
"7867","neCT24","mimisramova",2.84260923961056,3
"7868","neCT24","mimisramova",2.84260923961056,3
"7869","neCT24","mimisramova",2.66464197555613,3
"7870","neCT24","mimisramova",3.52865964523499,4
"7871","neCT24","aliancenarodnichsil",5.34332192321873,5.5
"7872","neCT24","mimisramova",3.31449922797315,3.5
"7873","neCT24","aliancenarodnichsil",5.34332192321873,5.5
"7874","neCT24","mimisramova",3.3142886609475,3.5
"7875","neCT24","aliancenarodnichsil",5.34332192321873,5.5
"7876","neCT24","mimisramova",3.3142886609475,3.5
"7877","neCT24","mimisramova",2.88930170250631,3
"7878","neCT24","investigativnyblogSK",6.63579025857287,7
"7879","neCT24","mimisramova",2.17609125905568,2.5
"7880","neCT24","smebratia",5.20515833279188,5.5
"7881","neCT24","mimisramova",2.63245729218472,3
"7882","neCT24","mimisramova",2.50514997831991,3
"7883","neCT24","investigativnyblogSK",2.99255351783214,3
"7884","neCT24","mimisramova",1.76342799356294,2
"7885","neCT24","mimisramova",2.75358305889291,3
"7886","neCT24","mimisramova",2.75358305889291,3
"7887","neCT24","mimisramova",2.75358305889291,3
"7888","neCT24","mimisramova",2.75358305889291,3
"7889","neCT24","mimisramova",2.77597433112937,3
"7890","neCT24","aliancenarodnichsil",4.68232561866781,5
"7891","neCT24","coNemateVedet",3.54220278243403,4
"7892","neCT24","mimisramova",2.50785587169583,3
"7893","neCT24","coNemateVedet",2.73878055848437,3
"7894","neCT24","mimisramova",2.74663419893758,3
"7895","neCT24","mimisramova",3.17551181336345,3.5
"7896","neCT24","coNemateVedet",2.82542611776782,3
"7897","neCT24","mimisramova",3.44932409309873,3.5
"7898","neCT24","coNemateVedet",3.47421626407626,3.5
"7899","neCT24","coNemateVedet",3.47421626407626,3.5
"7900","neCT24","mimisramova",4.85669868804747,5
"7901","neCT24","aliancenarodnichsil",3.44575983648863,3.5
"7902","neCT24","aliancenarodnichsil",3.71432975974523,4
"7903","neCT24","mimisramova",1.94939000664491,2
"7904","neCT24","coNemateVedet",3.18155777386279,3.5
"7905","neCT24","coNemateVedet",2.83250891270624,3
"7906","neCT24","coNemateVedet",3.13353890837022,3.5
"7907","neCT24","coNemateVedet",3.088844562727,3.5
"7908","neCT24","mimisramova",2.38021124171161,2.5
"7909","neCT24","mimisramova",4.10349584410977,4.5
"7910","neCT24","mimisramova",3.89381722396746,4
"7911","neCT24","mimisramova",3.45893986189033,3.5
"7912","neCT24","coNemateVedet",3.75678819876812,4
"7913","neCT24","aliancenarodnichsil",4.59392817068201,5
"7914","neCT24","mimisramova",3.05461305455689,3.5
"7915","neCT24","mimisramova",2.51188336097887,3
"7916","neCT24","milan_uhrik",4.54066726705044,5
"7917","neCT24","investigativnyblogSK",2.8481891169914,3
"7918","neCT24","mimisramova",2.57978359661681,3
"7919","neCT24","coNemateVedet",2.42975228000241,2.5
"7920","neCT24","mimisramova",3.49540556314619,3.5
"7921","neCT24","mimisramova",3.17724783625562,3.5
"7922","neCT24","investigativnyblogSK",4.89752812684249,5
"7923","neCT24","smebratia",4.91425322081399,5
"7924","neCT24","vsetkyspravy",4.89241185582965,5
"7925","neCT24","mimisramova",4.87958325494762,5
"7926","neCT24","smebratia",4.93101012339775,5
"7927","neCT24","coNemateVedet",2.63948648926859,3
"7928","neCT24","SvetKolemNas",3.16166741243774,3.5
"7929","neCT24","coNemateVedet",3.2674064187529,3.5
"7930","neCT24","mimisramova",2.56584781867352,3
"7931","neCT24","coNemateVedet",3.182129214053,3.5
"7932","neCT24","vsetkyspravy",2.85430604180108,3
"7933","neCT24","mimisramova",1.89209460269048,2
"7934","neCT24","mimisramova",2.84260923961056,3
"7935","neCT24","vsetkyspravy",3.70977860184823,4
"7936","neCT24","vsetkyspravy",3.70977860184823,4
"7937","neCT24","vsetkyspravy",3.92205040216717,4
"7938","neCT24","vsetkyspravy",3.92205040216717,4
"7939","neCT24","vsetkyspravy",3.92205040216717,4
"7940","neCT24","mimisramova",1.50514997831991,2
"7941","neCT24","mimisramova",1.50514997831991,2
"7942","neCT24","mimisramova",3.91434315711944,4
"7943","neCT24","mimisramova",3.91439605212979,4
"7944","neCT24","mimisramova",3.91439605212979,4
"7945","neCT24","mimisramova",3.91434315711944,4
"7946","neCT24","mimisramova",3.75120209458835,4
"7947","neCT24","mimisramova",3.40840957846843,3.5
"7948","neCT24","investigativnyblogSK",3.7451528950769,4
"7949","neCT24","mimisramova",3.15654915133178,3.5
"7950","neCT24","smebratia",3.58827170684233,4
"7951","neCT24","mimisramova",3.42797271360821,3.5
"7952","neCT24","investigativnyblogSK",3.05918461763137,3.5
"7953","neCT24","vsetkyspravy",2.9731278535997,3
"7954","neCT24","mimisramova",2.9566485792052,3
"7955","neCT24","investigativnyblogSK",3.05918461763137,3.5
"7956","neCT24","vsetkyspravy",2.9731278535997,3
"7957","neCT24","mimisramova",2.9566485792052,3
"7958","neCT24","investigativnyblogSK",3.05918461763137,3.5
"7959","neCT24","vsetkyspravy",2.97358962342726,3
"7960","neCT24","mimisramova",2.9566485792052,3
"7961","neCT24","investigativnyblogSK",3.05918461763137,3.5
"7962","neCT24","vsetkyspravy",2.97358962342726,3
"7963","neCT24","mimisramova",2.9566485792052,3
"7964","neCT24","mimisramova",2.79239168949825,3
"7965","neCT24","mimisramova",2.48287358360875,2.5
"7966","neCT24","mimisramova",3.57783634129274,4
"7967","neCT24","mimisramova",3.41796964221474,3.5
"7968","neCT24","investigativnyblogSK",3.2610248339924,3.5
"7969","neCT24","mimisramova",3.17114115102838,3.5
"7970","neCT24","vsetkyspravy",4.53018688696746,5
"7971","neCT24","mimisramova",2.55022835305509,3
"7972","neCT24","investigativnyblogSK",3.7609499514109,4
"7973","neCT24","mimisramova",3.75404238678544,4
"7974","neCT24","investigativnyblogSK",3.7609499514109,4
"7975","neCT24","mimisramova",3.75404238678544,4
"7976","neCT24","mimisramova",1.97772360528885,2
"7977","neCT24","mimisramova",3.96885637461469,4
"7978","neCT24","mimisramova",3.49692964807321,3.5
"7979","neCT24","mimisramova",3.49692964807321,3.5
"7980","neCT24","ksbspravy",3.87650650426588,4
"7981","neCT24","mimisramova",2.79448804665917,3
"7982","neCT24","investigativnyblogSK",2.9237619608287,3
"7983","neCT24","smebratia",3.99817212193944,4
"7984","neCT24","mimisramova",2.52891670027765,3
"7985","neCT24","aliancenarodnichsil",3.51161602056914,4
"7986","neCT24","mimisramova",4.63066174115768,5
"7987","neCT24","SvetKolemNas",4.03490907336775,4.5
"7988","neCT24","LussiList",3.82878874818495,4
"7989","neCT24","mimisramova",4.83631145387547,5
"7990","neCT24","mimisramova",4.78189174324292,5
"7991","neCT24","investigativnyblogSK",4.77518067340663,5
"7992","neCT24","mimisramova",4.7726517038123,5
"7993","neCT24","mimisramova",4.72001037690902,5
"7994","neCT24","mimisramova",4.72001865194321,5
"7995","neCT24","mimisramova",4.72001865194321,5
"7996","neCT24","mimisramova",4.70946501039347,5
"7997","neCT24","investigativnyblogSK",4.19956321176724,4.5
"7998","neCT24","mimisramova",4.18864729599972,4.5
"7999","neCT24","mimisramova",4.05644745847492,4.5
"8000","neCT24","mimisramova",3.76633847525129,4
"8001","neCT24","mimisramova",3.7664128471124,4
"8002","neCT24","mimisramova",3.7664128471124,4
"8003","neCT24","mimisramova",3.7664128471124,4
"8004","neCT24","mimisramova",3.7664128471124,4
"8005","neCT24","mimisramova",3.7664128471124,4
"8006","neCT24","mimisramova",3.7664128471124,4
"8007","neCT24","mimisramova",3.7664128471124,4
"8008","neCT24","mimisramova",3.7664128471124,4
"8009","neCT24","mimisramova",3.96534283556062,4
"8010","neCT24","mimisramova",3.25309558584903,3.5
"8011","neCT24","vsetkyspravy",2.2405492482826,2.5
"8012","neCT24","mimisramova",2.16435285578444,2.5
"8013","neCT24","vsetkyspravy",3.91850213963617,4
"8014","neCT24","mimisramova",3.91776800244776,4
"8015","neCT24","smebratia",2.48855071650044,2.5
"8016","neCT24","mimisramova",1.54406804435028,2
"8017","neCT24","vsetkyspravy",2.90794852161227,3
"8018","neCT24","mimisramova",2.2718416065365,2.5
"8019","neCT24","mimisramova",1.27875360095283,1.5
"8020","neCT24","mimisramova",1.27875360095283,1.5
"8021","neCT24","mimisramova",1.27875360095283,1.5
"8022","neCT24","investigativnyblogSK",2.7419390777292,3
"8023","neCT24","mimisramova",2.59769518592551,3
"8024","neCT24","mimisramova",3.23299611039215,3.5
"8025","neCT24","coNemateVedet",3.2145789535705,3.5
"8026","neCT24","coNemateVedet",3.2143138974244,3.5
"8027","neCT24","coNemateVedet",3.2143138974244,3.5
"8028","neCT24","investigativnyblogSK",3.27438879555038,3.5
"8029","neCT24","vsetkyspravy",2.87794695162919,3
"8030","neCT24","mimisramova",2.8234742291703,3
"8031","neCT24","vsetkyspravy",3.6728364541714,4
"8032","neCT24","SvetKolemNas",4.66216262938778,5
"8033","neCT24","vsetkyspravy",1.73239375982297,2
"8034","neCT24","vsetkyspravy",2.25767857486918,2.5
"8035","neCT24","mimisramova",2.15228834438306,2.5
"8036","neCT24","mimisramova",1.68124123737559,2
"8037","neCT24","investigativnyblogSK",3.31154195840119,3.5
"8038","neCT24","mimisramova",2.94939000664491,3
"8039","neCT24","mimisramova",2.83250891270624,3
"8040","neCT24","vsetkyspravy",4.71413688346482,5
"8041","neCT24","mimisramova",2.45484486000851,2.5
"8042","neCT24","coNemateVedet",2.8488047010518,3
"8043","neCT24","coNemateVedet",2.69108149212297,3
"8044","neCT24","coNemateVedet",2.86093662070009,3
"8045","neCT24","coNemateVedet",2.86153441085904,3
"8046","neCT24","coNemateVedet",2.86153441085904,3
"8047","neCT24","coNemateVedet",2.86153441085904,3
"8048","neCT24","mimisramova",3.73901824588348,4
"8049","neCT24","smebratia",4.56811955247286,5
"8050","neCT24","zbylin",4.925064442102,5
"8051","neCT24","vsetkyspravy",4.82869855604444,5
"8052","neCT24","coNemateVedet",3.34340859380386,3.5
"8053","neCT24","coNemateVedet",3.65301945109961,4
"8054","neCT24","coNemateVedet",2.19033169817029,2.5
"8055","neCT24","investigativnyblogSK",4.1185623126356,4.5
"8056","neCT24","vsetkyspravy",3.055378331375,3.5
"8057","neCT24","mimisramova",3.04060234011407,3.5
"8058","neCT24","investigativnyblogSK",3.59911856505536,4
"8059","neCT24","mimisramova",3.05804623039528,3.5
"8060","neCT24","investigativnyblogSK",3.44715803134222,3.5
"8061","neCT24","mimisramova",1.60205999132796,2
"8062","neCT24","investigativnyblogSK",3.97827184161064,4
"8063","neCT24","vsetkyspravy",2.46834733041216,2.5
"8064","neCT24","mimisramova",2.40140054078154,2.5
"8065","neCT24","mimisramova",2.6954816764902,3
"8066","neCT24","investigativnyblogSK",3.75258617874041,4
"8067","neCT24","mimisramova",3.65906007224094,4
"8068","neCT24","smebratia",2.89320675305985,3
"8069","neCT24","mimisramova",2.76342799356294,3
"8070","neCT24","vsetkyspravy",3.40619942366331,3.5
"8071","neCT24","mimisramova",1.83884909073726,2
"8072","neCT24","vsetkyspravy",1.32221929473392,1.5
"8073","neCT24","mimisramova",1.95424250943932,2
"8074","neCT24","zbylin",5.19493317159625,5.5
"8075","neCT24","investigativnyblogSK",3.77901897191487,4
"8076","neCT24","mimisramova",2.45178643552429,2.5
"8077","neCT24","investigativnyblogSK",3.77901897191487,4
"8078","neCT24","mimisramova",2.45178643552429,2.5
"8079","neCT24","investigativnyblogSK",3.77901897191487,4
"8080","neCT24","mimisramova",2.45178643552429,2.5
"8081","neCT24","investigativnyblogSK",3.77901897191487,4
"8082","neCT24","mimisramova",2.45178643552429,2.5
"8083","neCT24","investigativnyblogSK",3.77901897191487,4
"8084","neCT24","mimisramova",2.45178643552429,2.5
"8085","neCT24","mimisramova",2.55630250076729,3
"8086","neCT24","vsetkyspravy",4.18386747715217,4.5
"8087","neCT24","mimisramova",4.44208762955076,4.5
"8088","neCT24","mimisramova",4.44208762955076,4.5
"8089","neCT24","ksbspravy",3.62634036737504,4
"8090","neCT24","investigativnyblogSK",3.61573968861916,4
"8091","neCT24","mimisramova",3.5360531551592,4
"8092","neCT24","smebratia",2.89872518158949,3
"8093","neCT24","mimisramova",2.55630250076729,3
"8094","neCT24","smebratia",2.89872518158949,3
"8095","neCT24","mimisramova",2.55630250076729,3
"8096","neCT24","smebratia",2.34635297445064,2.5
"8097","neCT24","mimisramova",1.32221929473392,1.5
"8098","neCT24","kanalklubunekonvencnemysliacich",3.16316137497702,3.5
"8099","neCT24","kanalklubunekonvencnemysliacich",1.93449845124357,2
"8100","neCT24","kanalklubunekonvencnemysliacich",3.26316246496222,3.5
"8101","neCT24","aliancenarodnichsil",3.93555764509301,4
"8102","neCT24","jarek53",5.31663072602802,5.5
"8103","neCT24","LussiList",3.59361830812954,4
"8104","neCT24","MGzpravy",5.31635202114922,5.5
"8105","neCT24","investigativnyblogSK",3.50201721482715,4
"8106","neCT24","mimisramova",2.47567118832443,2.5
"8107","neCT24","vsetkyspravy",2.92427928606188,3
"8108","neCT24","vsetkyspravy",1.7481880270062,2
"8109","neCT24","vsetkyspravy",2.02530586526477,2.5
"8110","neCT24","mimisramova",1.88649072517248,2
"8111","neCT24","kanalklubunekonvencnemysliacich",2.10720996964787,2.5
"8112","neCT24","mimisramova",2.93399316383124,3
"8113","neCT24","kanalklubunekonvencnemysliacich",3.16731733474818,3.5
"8114","neCT24","coNemateVedet",2.97220283837906,3
"8115","neCT24","vsetkyspravy",2.8767949762007,3
"8116","neCT24","vsetkyspravy",3.40739090447073,3.5
"8117","neCT24","mimisramova",2.69460519893357,3
"8118","neCT24","vsetkyspravy",3.1092409685882,3.5
"8119","neCT24","vsetkyspravy",1.27875360095283,1.5
"8120","neCT24","vsetkyspravy",1.27875360095283,1.5
"8121","neCT24","vsetkyspravy",3.13065534902203,3.5
"8122","neCT24","coNemateVedet",3.54419211076503,4
"8123","neCT24","coNemateVedet",3.35736303061514,3.5
"8124","neCT24","coNemateVedet",1.38021124171161,1.5
"8125","neCT24","coNemateVedet",1.38021124171161,1.5
"8126","neCT24","coNemateVedet",1.38021124171161,1.5
"8127","neCT24","vsetkyspravy",1.85125834871908,2
"8128","neCT24","vsetkyspravy",3.83505610172012,4
"8129","neCT24","vsetkyspravy",2,2
"8130","neCT24","kanalklubunekonvencnemysliacich",3.79588001734408,4
"8131","neCT24","kanalklubunekonvencnemysliacich",3.64591327503384,4
"8132","neCT24","kanalklubunekonvencnemysliacich",3.48072537898849,3.5
"8133","neCT24","kanalklubunekonvencnemysliacich",3.19893186993221,3.5
"8134","neCT24","kanalklubunekonvencnemysliacich",3.19893186993221,3.5
"8135","neCT24","kanalklubunekonvencnemysliacich",3.78326023287295,4
"8136","neCT24","kanalklubunekonvencnemysliacich",3.66698571832966,4
"8137","neCT24","kanalklubunekonvencnemysliacich",3.23929947912689,3.5
"8138","neCT24","mimisramova",2.14612803567824,2.5
"8139","neCT24","smebratia",3.58534791109459,4
"8140","neCT24","mimisramova",1.83884909073726,2
"8141","neCT24","smebratia",3.58534791109459,4
"8142","neCT24","mimisramova",1.83884909073726,2
"8143","neCT24","aliancenarodnichsil",4.8879603249798,5
"8144","neCT24","kanalklubunekonvencnemysliacich",1.50514997831991,2
"8145","neCT24","vsetkyspravy",4.02362278987901,4.5
"8146","neCT24","kanalklubunekonvencnemysliacich",2.09691001300806,2.5
"8147","neCT24","kanalklubunekonvencnemysliacich",3.16908635748702,3.5
"8148","neCT24","mimisramova",2.89762709129044,3
"8149","neCT24","kanalklubunekonvencnemysliacich",1.30102999566398,1.5
"8150","neCT24","mimisramova",3.27531135454181,3.5
"8151","neCT24","kanalklubunekonvencnemysliacich",1.30102999566398,1.5
"8152","neCT24","mimisramova",3.27554168840131,3.5
"8153","neCT24","MGzpravy",3.22556771343947,3.5
"8154","neCT24","kanalklubunekonvencnemysliacich",3.40585839931764,3.5
"8155","neCT24","kanalklubunekonvencnemysliacich",3.40585839931764,3.5
"8156","neCT24","kanalklubunekonvencnemysliacich",3.40568778667278,3.5
"8157","neCT24","kanalklubunekonvencnemysliacich",3.10516942799933,3.5
"8158","neCT24","kanalklubunekonvencnemysliacich",1.70757017609794,2
"8159","neCT24","kanalklubunekonvencnemysliacich",2.8488047010518,3
"8160","neCT24","investigativnyblogSK",3.73142758705095,4
"8161","neCT24","smebratia",3.10037054511756,3.5
"8162","neCT24","mimisramova",2.73319726510657,3
"8163","neCT24","vsetkyspravy",3.17231096852195,3.5
"8164","neCT24","coNemateVedet",3.9237619608287,4
"8165","neCT24","coNemateVedet",3.9237619608287,4
"8166","neCT24","coNemateVedet",3.74772246203551,4
"8167","neCT24","coNemateVedet",3.74772246203551,4
"8168","neCT24","coNemateVedet",3.74772246203551,4
"8169","neCT24","coNemateVedet",3.74772246203551,4
"8170","neCT24","coNemateVedet",3.74772246203551,4
"8171","neCT24","coNemateVedet",3.74772246203551,4
"8172","neCT24","milan_uhrik",4.83012012212379,5
"8173","ceskytesin_chranme_nase_deti","coNemateVedet",1.38021124171161,1.5
"8174","ceskytesin_chranme_nase_deti","coNemateVedet",1.36172783601759,1.5
"8175","ceskytesin_chranme_nase_deti","coNemateVedet",1,1
"8176","ceskytesin_chranme_nase_deti","coNemateVedet",0.903089986991944,1
"8177","ceskytesin_chranme_nase_deti","coNemateVedet",1.07918124604762,1.5
"8178","ceskytesin_chranme_nase_deti","coNemateVedet",1.14612803567824,1.5
"8179","ceskytesin_chranme_nase_deti","coNemateVedet",1.04139268515822,1.5
"8180","ceskytesin_chranme_nase_deti","coNemateVedet",1.50514997831991,2
"8181","ceskytesin_chranme_nase_deti","coNemateVedet",1.04139268515822,1.5
"8182","ceskytesin_chranme_nase_deti","coNemateVedet",1.17609125905568,1.5
"8183","ceskytesin_chranme_nase_deti","coNemateVedet",1.14612803567824,1.5
"8184","ceskytesin_chranme_nase_deti","coNemateVedet",1.23044892137827,1.5
"8185","ceskytesin_chranme_nase_deti","coNemateVedet",1.23044892137827,1.5
"8186","ceskytesin_chranme_nase_deti","coNemateVedet",1,1
"8187","ceskytesin_chranme_nase_deti","coNemateVedet",1.07918124604762,1.5
"8188","ceskytesin_chranme_nase_deti","coNemateVedet",1,1
"8189","ceskytesin_chranme_nase_deti","coNemateVedet",1.07918124604762,1.5
"8190","ceskytesin_chranme_nase_deti","coNemateVedet",1.39794000867204,1.5
"8191","ceskytesin_chranme_nase_deti","coNemateVedet",1.67209785793572,2
"8192","ceskytesin_chranme_nase_deti","coNemateVedet",1.25527250510331,1.5
"8193","ceskytesin_chranme_nase_deti","coNemateVedet",1.25527250510331,1.5
"8194","ceskytesin_chranme_nase_deti","coNemateVedet",1.07918124604762,1.5
"8195","ceskytesin_chranme_nase_deti","coNemateVedet",1.17609125905568,1.5
"8196","ceskytesin_chranme_nase_deti","coNemateVedet",1,1
"8197","ceskytesin_chranme_nase_deti","coNemateVedet",1,1
"8198","ceskytesin_chranme_nase_deti","coNemateVedet",0.845098040014257,1
"8199","ceskytesin_chranme_nase_deti","coNemateVedet",0.954242509439325,1
"8200","ceskytesin_chranme_nase_deti","coNemateVedet",1.11394335230684,1.5
"8201","ceskytesin_chranme_nase_deti","coNemateVedet",1,1
"8202","ceskytesin_chranme_nase_deti","coNemateVedet",1.07918124604762,1.5
"8203","ceskytesin_chranme_nase_deti","coNemateVedet",1.07918124604762,1.5
"8204","ceskytesin_chranme_nase_deti","coNemateVedet",1,1
"8205","ceskytesin_chranme_nase_deti","coNemateVedet",0.845098040014257,1
