"","src_username","dst_username","log_forward_time","cat_forward_time","mode_forward_time","n_records","left_ratio","bar_color"
"5360","investigativnyblogSK","mimisramova",2.17609125905568,2.5,3.5,768,1.06907601161314,"darkgreen"
"5361","investigativnyblogSK","mimisramova",2.13672056715641,2.5,3.5,768,1.06907601161314,"darkgreen"
"5362","investigativnyblogSK","mimisramova",4.27843347653742,4.5,3.5,768,1.06907601161314,"darkgreen"
"5363","investigativnyblogSK","mimisramova",4.27740290407683,4.5,3.5,768,1.06907601161314,"darkgreen"
"5364","investigativnyblogSK","mimisramova",4.26995635193295,4.5,3.5,768,1.06907601161314,"darkgreen"
"5365","investigativnyblogSK","ksbspravy",4.35206669080519,4.5,4,113,1.38344080054516,"darkgreen"
"5366","investigativnyblogSK","ksbspravy",4.11344195396532,4.5,4,113,1.38344080054516,"darkgreen"
"5367","investigativnyblogSK","investigativnyblogSK",7.26198279604485,7.5,7,37,0,"darkgreen"
"5368","investigativnyblogSK","mimisramova",3.43184604569873,3.5,3.5,768,1.06907601161314,"darkgreen"
"5369","investigativnyblogSK","mimisramova",3.4334497937616,3.5,3.5,768,1.06907601161314,"darkgreen"
"5370","investigativnyblogSK","mimisramova",2.35024801833416,2.5,3.5,768,1.06907601161314,"darkgreen"
"5371","investigativnyblogSK","slovanskenoviny",3.88349109018893,4,4,53,1.09402876382005,"darkgreen"
"5372","investigativnyblogSK","mimisramova",2.22530928172586,2.5,3.5,768,1.06907601161314,"darkgreen"
"5373","investigativnyblogSK","slovanskenoviny",1.9731278535997,2,4,53,1.09402876382005,"darkgreen"
"5374","investigativnyblogSK","mimisramova",2.06445798922692,2.5,3.5,768,1.06907601161314,"darkgreen"
"5375","investigativnyblogSK","mimisramova",1.84509804001426,2,3.5,768,1.06907601161314,"darkgreen"
"5376","investigativnyblogSK","mimisramova",3.52543355342882,4,3.5,768,1.06907601161314,"darkgreen"
"5377","investigativnyblogSK","mimisramova",3.44043676610577,3.5,3.5,768,1.06907601161314,"darkgreen"
"5378","investigativnyblogSK","mimisramova",3.6986224297021,4,3.5,768,1.06907601161314,"darkgreen"
"5379","investigativnyblogSK","mimisramova",3.57886832866603,4,3.5,768,1.06907601161314,"darkgreen"
"5380","investigativnyblogSK","mimisramova",2.57518784492766,3,3.5,768,1.06907601161314,"darkgreen"
"5381","investigativnyblogSK","mimisramova",2.31175386105575,2.5,3.5,768,1.06907601161314,"darkgreen"
"5382","investigativnyblogSK","slovanskenoviny",3.46254772880266,3.5,4,53,1.09402876382005,"darkgreen"
"5383","investigativnyblogSK","mimisramova",2.64640372622307,3,3.5,768,1.06907601161314,"darkgreen"
"5384","investigativnyblogSK","mimisramova",2.10720996964787,2.5,3.5,768,1.06907601161314,"darkgreen"
"5385","investigativnyblogSK","mimisramova",2.69372694892365,3,3.5,768,1.06907601161314,"darkgreen"
"5386","investigativnyblogSK","mimisramova",3.12024479554637,3.5,3.5,768,1.06907601161314,"darkgreen"
"5387","investigativnyblogSK","ksbspravy",3.04493154614916,3.5,4,113,1.38344080054516,"darkgreen"
"5388","investigativnyblogSK","casusbellilive",2.89320675305985,3,3.5,145,1.05106829509396,"darkgreen"
"5389","investigativnyblogSK","casusbellilive",1.34242268082221,1.5,3.5,145,1.05106829509396,"darkgreen"
"5390","investigativnyblogSK","mimisramova",2.57863920996807,3,3.5,768,1.06907601161314,"darkgreen"
"5391","investigativnyblogSK","mimisramova",3.63548374681491,4,3.5,768,1.06907601161314,"darkgreen"
"5392","investigativnyblogSK","mimisramova",3.5910646070265,4,3.5,768,1.06907601161314,"darkgreen"
"5393","investigativnyblogSK","smebratia",3.59868109890716,4,3.5,128,0.170230169032143,"darkgreen"
"5394","investigativnyblogSK","mimisramova",3.53083977861652,4,3.5,768,1.06907601161314,"darkgreen"
"5395","investigativnyblogSK","smebratia",3.2332500095411,3.5,3.5,128,0.170230169032143,"darkgreen"
"5396","investigativnyblogSK","mimisramova",3.16136800223497,3.5,3.5,768,1.06907601161314,"darkgreen"
"5397","investigativnyblogSK","mimisramova",1.11394335230684,1.5,3.5,768,1.06907601161314,"darkgreen"
"5398","investigativnyblogSK","mimisramova",3.8213169705911,4,3.5,768,1.06907601161314,"darkgreen"
"5399","investigativnyblogSK","ksbspravy",3.87806198129001,4,4,113,1.38344080054516,"darkgreen"
"5400","investigativnyblogSK","ksbspravy",3.87806198129001,4,4,113,1.38344080054516,"darkgreen"
"5401","investigativnyblogSK","mimisramova",2.29446622616159,2.5,3.5,768,1.06907601161314,"darkgreen"
"5402","investigativnyblogSK","mimisramova",2.09342168516224,2.5,3.5,768,1.06907601161314,"darkgreen"
"5403","investigativnyblogSK","mimisramova",3.07445071895459,3.5,3.5,768,1.06907601161314,"darkgreen"
"5404","investigativnyblogSK","ksbspravy",2.98989456371877,3,4,113,1.38344080054516,"darkgreen"
"5405","investigativnyblogSK","ksbspravy",2.98989456371877,3,4,113,1.38344080054516,"darkgreen"
"5406","investigativnyblogSK","mimisramova",2.11394335230684,2.5,3.5,768,1.06907601161314,"darkgreen"
"5407","investigativnyblogSK","mimisramova",2.42651126136458,2.5,3.5,768,1.06907601161314,"darkgreen"
"5408","investigativnyblogSK","casusbellilive",2.75204844781944,3,3.5,145,1.05106829509396,"darkgreen"
"5409","investigativnyblogSK","smebratia",3.24229290498293,3.5,3.5,128,0.170230169032143,"darkgreen"
"5410","investigativnyblogSK","mimisramova",2.40654018043396,2.5,3.5,768,1.06907601161314,"darkgreen"
"5411","investigativnyblogSK","mimisramova",3.41363499719856,3.5,3.5,768,1.06907601161314,"darkgreen"
"5412","investigativnyblogSK","mimisramova",1.79239168949825,2,3.5,768,1.06907601161314,"darkgreen"
"5413","investigativnyblogSK","mimisramova",3.20194306340165,3.5,3.5,768,1.06907601161314,"darkgreen"
"5414","investigativnyblogSK","casusbellilive",3.00432137378264,3.5,3.5,145,1.05106829509396,"darkgreen"
"5415","investigativnyblogSK","ksbspravy",3.63387226265833,4,4,113,1.38344080054516,"darkgreen"
"5416","investigativnyblogSK","mimisramova",2.46239799789896,2.5,3.5,768,1.06907601161314,"darkgreen"
"5417","investigativnyblogSK","mimisramova",3.15685190107001,3.5,3.5,768,1.06907601161314,"darkgreen"
"5418","investigativnyblogSK","mimisramova",3.2397998184471,3.5,3.5,768,1.06907601161314,"darkgreen"
"5419","investigativnyblogSK","mimisramova",3.12872228433843,3.5,3.5,768,1.06907601161314,"darkgreen"
"5420","investigativnyblogSK","mimisramova",2.64246452024212,3,3.5,768,1.06907601161314,"darkgreen"
"5421","investigativnyblogSK","mimisramova",2.16136800223497,2.5,3.5,768,1.06907601161314,"darkgreen"
"5422","investigativnyblogSK","ksbspravy",3.76566855475901,4,4,113,1.38344080054516,"darkgreen"
"5423","investigativnyblogSK","ksbspravy",3.36342393291718,3.5,4,113,1.38344080054516,"darkgreen"
"5424","investigativnyblogSK","smebratia",3.75457765604473,4,3.5,128,0.170230169032143,"darkgreen"
"5425","investigativnyblogSK","mimisramova",1.7160033436348,2,3.5,768,1.06907601161314,"darkgreen"
"5426","investigativnyblogSK","mimisramova",2.95712819767681,3,3.5,768,1.06907601161314,"darkgreen"
"5427","investigativnyblogSK","mimisramova",2.33445375115093,2.5,3.5,768,1.06907601161314,"darkgreen"
"5428","investigativnyblogSK","casusbellilive",2.1846914308176,2.5,3.5,145,1.05106829509396,"darkgreen"
"5429","investigativnyblogSK","smebratia",2.82216807936802,3,3.5,128,0.170230169032143,"darkgreen"
"5430","investigativnyblogSK","mimisramova",2.80277372529198,3,3.5,768,1.06907601161314,"darkgreen"
"5431","investigativnyblogSK","mimisramova",3.34674405460485,3.5,3.5,768,1.06907601161314,"darkgreen"
"5432","investigativnyblogSK","mimisramova",3.16643011384328,3.5,3.5,768,1.06907601161314,"darkgreen"
"5433","investigativnyblogSK","pravdavzdyvitazi",4.28085142569421,4.5,4.5,12,0,"grey"
"5434","investigativnyblogSK","ksbspravy",3.78760214618234,4,4,113,1.38344080054516,"darkgreen"
"5435","investigativnyblogSK","mimisramova",2.12057393120585,2.5,3.5,768,1.06907601161314,"darkgreen"
"5436","investigativnyblogSK","ksbspravy",3.48458452928284,3.5,4,113,1.38344080054516,"darkgreen"
"5437","investigativnyblogSK","mimisramova",4.16085853067999,4.5,3.5,768,1.06907601161314,"darkgreen"
"5438","investigativnyblogSK","mimisramova",3.93505358923107,4,3.5,768,1.06907601161314,"darkgreen"
"5439","investigativnyblogSK","casusbellilive",3.80304721049113,4,3.5,145,1.05106829509396,"darkgreen"
"5440","investigativnyblogSK","mimisramova",3.78986263004638,4,3.5,768,1.06907601161314,"darkgreen"
"5441","investigativnyblogSK","casusbellilive",3.17551181336345,3.5,3.5,145,1.05106829509396,"darkgreen"
"5442","investigativnyblogSK","mimisramova",2.76789761601809,3,3.5,768,1.06907601161314,"darkgreen"
"5443","investigativnyblogSK","mimisramova",2.97405090279288,3,3.5,768,1.06907601161314,"darkgreen"
"5444","investigativnyblogSK","mimisramova",3.58035466110659,4,3.5,768,1.06907601161314,"darkgreen"
"5445","investigativnyblogSK","ksbspravy",4.39308360208946,4.5,4,113,1.38344080054516,"darkgreen"
"5446","investigativnyblogSK","mimisramova",2.56584781867352,3,3.5,768,1.06907601161314,"darkgreen"
"5447","investigativnyblogSK","mimisramova",2.39967372148104,2.5,3.5,768,1.06907601161314,"darkgreen"
"5448","investigativnyblogSK","mimisramova",2.54157924394658,3,3.5,768,1.06907601161314,"darkgreen"
"5449","investigativnyblogSK","ksbspravy",4.0661394928707,4.5,4,113,1.38344080054516,"darkgreen"
"5450","investigativnyblogSK","casusbellilive",3.6534054906645,4,3.5,145,1.05106829509396,"darkgreen"
"5451","investigativnyblogSK","mimisramova",1.61278385671974,2,3.5,768,1.06907601161314,"darkgreen"
"5452","investigativnyblogSK","mimisramova",3.86811520532722,4,3.5,768,1.06907601161314,"darkgreen"
"5453","investigativnyblogSK","mimisramova",2.65224634100332,3,3.5,768,1.06907601161314,"darkgreen"
"5454","investigativnyblogSK","mimisramova",2.41664050733828,2.5,3.5,768,1.06907601161314,"darkgreen"
"5455","investigativnyblogSK","ksbspravy",3.95803801609834,4,4,113,1.38344080054516,"darkgreen"
"5456","investigativnyblogSK","mimisramova",2.19033169817029,2.5,3.5,768,1.06907601161314,"darkgreen"
"5457","investigativnyblogSK","ksbspravy",2.80208925788173,3,4,113,1.38344080054516,"darkgreen"
"5458","investigativnyblogSK","mimisramova",3.07554696139253,3.5,3.5,768,1.06907601161314,"darkgreen"
"5459","investigativnyblogSK","mimisramova",1.8750612633917,2,3.5,768,1.06907601161314,"darkgreen"
"5460","investigativnyblogSK","mimisramova",2.16731733474818,2.5,3.5,768,1.06907601161314,"darkgreen"
"5461","investigativnyblogSK","mimisramova",2.16435285578444,2.5,3.5,768,1.06907601161314,"darkgreen"
"5462","investigativnyblogSK","mimisramova",2.16435285578444,2.5,3.5,768,1.06907601161314,"darkgreen"
"5463","investigativnyblogSK","mimisramova",2.89542254603941,3,3.5,768,1.06907601161314,"darkgreen"
"5464","investigativnyblogSK","mimisramova",4.50952509809382,5,3.5,768,1.06907601161314,"darkgreen"
"5465","investigativnyblogSK","mimisramova",4.5074780600305,5,3.5,768,1.06907601161314,"darkgreen"
"5466","investigativnyblogSK","mimisramova",4.50237248831169,5,3.5,768,1.06907601161314,"darkgreen"
"5467","investigativnyblogSK","mimisramova",4.50093594343864,5,3.5,768,1.06907601161314,"darkgreen"
"5468","investigativnyblogSK","ksbspravy",3.85588243003604,4,4,113,1.38344080054516,"darkgreen"
"5469","investigativnyblogSK","mimisramova",4.49931584960033,4.5,3.5,768,1.06907601161314,"darkgreen"
"5470","investigativnyblogSK","mimisramova",3.36623612371829,3.5,3.5,768,1.06907601161314,"darkgreen"
"5471","investigativnyblogSK","mimisramova",1.70757017609794,2,3.5,768,1.06907601161314,"darkgreen"
"5472","investigativnyblogSK","casusbellilive",3.66388929862266,4,3.5,145,1.05106829509396,"darkgreen"
"5473","investigativnyblogSK","mimisramova",2.61278385671974,3,3.5,768,1.06907601161314,"darkgreen"
"5474","investigativnyblogSK","mimisramova",2.61278385671974,3,3.5,768,1.06907601161314,"darkgreen"
"5475","investigativnyblogSK","mimisramova",1.51851393987789,2,3.5,768,1.06907601161314,"darkgreen"
"5476","investigativnyblogSK","mimisramova",1.51851393987789,2,3.5,768,1.06907601161314,"darkgreen"
"5477","investigativnyblogSK","mimisramova",1.53147891704226,2,3.5,768,1.06907601161314,"darkgreen"
"5478","investigativnyblogSK","smebratia",4.51255099290421,5,3.5,128,0.170230169032143,"darkgreen"
"5479","investigativnyblogSK","mimisramova",2.21748394421391,2.5,3.5,768,1.06907601161314,"darkgreen"
"5480","investigativnyblogSK","smebratia",4.15335747148297,4.5,3.5,128,0.170230169032143,"darkgreen"
"5481","investigativnyblogSK","mimisramova",3.87529282537101,4,3.5,768,1.06907601161314,"darkgreen"
"5482","investigativnyblogSK","mimisramova",3.4944328987264,3.5,3.5,768,1.06907601161314,"darkgreen"
"5483","investigativnyblogSK","mimisramova",1.93951925261862,2,3.5,768,1.06907601161314,"darkgreen"
"5484","investigativnyblogSK","mimisramova",1.93951925261862,2,3.5,768,1.06907601161314,"darkgreen"
"5485","investigativnyblogSK","mimisramova",3.57541879121436,4,3.5,768,1.06907601161314,"darkgreen"
"5486","investigativnyblogSK","mimisramova",3.41962536088774,3.5,3.5,768,1.06907601161314,"darkgreen"
"5487","investigativnyblogSK","mimisramova",3.16879202031418,3.5,3.5,768,1.06907601161314,"darkgreen"
"5488","investigativnyblogSK","mimisramova",1.39794000867204,1.5,3.5,768,1.06907601161314,"darkgreen"
"5489","investigativnyblogSK","mimisramova",2.23299611039215,2.5,3.5,768,1.06907601161314,"darkgreen"
"5490","investigativnyblogSK","slovanskenoviny",4.34605943305257,4.5,4,53,1.09402876382005,"darkgreen"
"5491","investigativnyblogSK","ksbspravy",3.41094585868777,3.5,4,113,1.38344080054516,"darkgreen"
"5492","investigativnyblogSK","mimisramova",1.57978359661681,2,3.5,768,1.06907601161314,"darkgreen"
"5493","investigativnyblogSK","mimisramova",1.97772360528885,2,3.5,768,1.06907601161314,"darkgreen"
"5494","investigativnyblogSK","ksbspravy",3.08529057823006,3.5,4,113,1.38344080054516,"darkgreen"
"5495","investigativnyblogSK","casusbellilive",3.12515582958053,3.5,3.5,145,1.05106829509396,"darkgreen"
"5496","investigativnyblogSK","casusbellilive",3.12548126570059,3.5,3.5,145,1.05106829509396,"darkgreen"
"5497","investigativnyblogSK","casusbellilive",3.12548126570059,3.5,3.5,145,1.05106829509396,"darkgreen"
"5498","investigativnyblogSK","casusbellilive",3.12515582958053,3.5,3.5,145,1.05106829509396,"darkgreen"
"5499","investigativnyblogSK","casusbellilive",3.12515582958053,3.5,3.5,145,1.05106829509396,"darkgreen"
"5500","investigativnyblogSK","casusbellilive",3.12515582958053,3.5,3.5,145,1.05106829509396,"darkgreen"
"5501","investigativnyblogSK","casusbellilive",3.12515582958053,3.5,3.5,145,1.05106829509396,"darkgreen"
"5502","investigativnyblogSK","casusbellilive",3.12515582958053,3.5,3.5,145,1.05106829509396,"darkgreen"
"5503","investigativnyblogSK","ksbspravy",3.00043407747932,3.5,4,113,1.38344080054516,"darkgreen"
"5504","investigativnyblogSK","ksbspravy",4.39724458101039,4.5,4,113,1.38344080054516,"darkgreen"
"5505","investigativnyblogSK","ksbspravy",3.28981183911762,3.5,4,113,1.38344080054516,"darkgreen"
"5506","investigativnyblogSK","casusbellilive",3.05614226205905,3.5,3.5,145,1.05106829509396,"darkgreen"
"5507","investigativnyblogSK","mimisramova",2.10037054511756,2.5,3.5,768,1.06907601161314,"darkgreen"
"5508","investigativnyblogSK","mimisramova",2.06445798922692,2.5,3.5,768,1.06907601161314,"darkgreen"
"5509","investigativnyblogSK","mimisramova",1.54406804435028,2,3.5,768,1.06907601161314,"darkgreen"
"5510","investigativnyblogSK","mimisramova",2.13672056715641,2.5,3.5,768,1.06907601161314,"darkgreen"
"5511","investigativnyblogSK","mimisramova",2.94694327069783,3,3.5,768,1.06907601161314,"darkgreen"
"5512","investigativnyblogSK","mimisramova",3.80488874462239,4,3.5,768,1.06907601161314,"darkgreen"
"5513","investigativnyblogSK","ksbspravy",3.67833624673218,4,4,113,1.38344080054516,"darkgreen"
"5514","investigativnyblogSK","mimisramova",3.50718097726024,4,3.5,768,1.06907601161314,"darkgreen"
"5515","investigativnyblogSK","mimisramova",2.67486114073781,3,3.5,768,1.06907601161314,"darkgreen"
"5516","investigativnyblogSK","smebratia",3.48230176722344,3.5,3.5,128,0.170230169032143,"darkgreen"
"5517","investigativnyblogSK","mimisramova",2.72754125702856,3,3.5,768,1.06907601161314,"darkgreen"
"5518","investigativnyblogSK","smebratia",3.48401496266756,3.5,3.5,128,0.170230169032143,"darkgreen"
"5519","investigativnyblogSK","mimisramova",2.74507479158206,3,3.5,768,1.06907601161314,"darkgreen"
"5520","investigativnyblogSK","mimisramova",3.32980452216407,3.5,3.5,768,1.06907601161314,"darkgreen"
"5521","investigativnyblogSK","slovanskenoviny",3.72337356701898,4,4,53,1.09402876382005,"darkgreen"
"5522","investigativnyblogSK","investigativnyblogSK",7.11381224239933,7.5,7,37,0,"darkgreen"
"5523","investigativnyblogSK","mimisramova",1.6232492903979,2,3.5,768,1.06907601161314,"darkgreen"
"5524","investigativnyblogSK","smebratia",4.31823033918782,4.5,3.5,128,0.170230169032143,"darkgreen"
"5525","investigativnyblogSK","mimisramova",2.99343623049761,3,3.5,768,1.06907601161314,"darkgreen"
"5526","investigativnyblogSK","slovanskenoviny",3.6900187807887,4,4,53,1.09402876382005,"darkgreen"
"5527","investigativnyblogSK","mimisramova",3.31260043926126,3.5,3.5,768,1.06907601161314,"darkgreen"
"5528","investigativnyblogSK","mimisramova",3.0640834359636,3.5,3.5,768,1.06907601161314,"darkgreen"
"5529","investigativnyblogSK","ksbspravy",3.79525418258088,4,4,113,1.38344080054516,"darkgreen"
"5530","investigativnyblogSK","mimisramova",2.30535136944662,2.5,3.5,768,1.06907601161314,"darkgreen"
"5531","investigativnyblogSK","mimisramova",2.26951294421792,2.5,3.5,768,1.06907601161314,"darkgreen"
"5532","investigativnyblogSK","mimisramova",4.01464652468403,4.5,3.5,768,1.06907601161314,"darkgreen"
"5533","investigativnyblogSK","ksbspravy",2.04921802267018,2.5,4,113,1.38344080054516,"darkgreen"
"5534","investigativnyblogSK","casusbellilive",4.48165757257099,4.5,3.5,145,1.05106829509396,"darkgreen"
"5535","investigativnyblogSK","mimisramova",1.90848501887865,2,3.5,768,1.06907601161314,"darkgreen"
"5536","investigativnyblogSK","mimisramova",4.43719545247852,4.5,3.5,768,1.06907601161314,"darkgreen"
"5537","investigativnyblogSK","smebratia",4.15320490008428,4.5,3.5,128,0.170230169032143,"darkgreen"
"5538","investigativnyblogSK","mimisramova",1.46239799789896,1.5,3.5,768,1.06907601161314,"darkgreen"
"5539","investigativnyblogSK","mimisramova",2.83058866868514,3,3.5,768,1.06907601161314,"darkgreen"
"5540","investigativnyblogSK","pravdavzdyvitazi",3.84639897303467,4,4.5,12,0,"grey"
"5541","investigativnyblogSK","mimisramova",3.79351100579286,4,3.5,768,1.06907601161314,"darkgreen"
"5542","investigativnyblogSK","mimisramova",2.51054501020661,3,3.5,768,1.06907601161314,"darkgreen"
"5543","investigativnyblogSK","investigativnyblogSK",6.50140231523347,7,7,37,0,"darkgreen"
"5544","investigativnyblogSK","ksbspravy",3.11293997608408,3.5,4,113,1.38344080054516,"darkgreen"
"5545","investigativnyblogSK","ksbspravy",2.77597433112937,3,4,113,1.38344080054516,"darkgreen"
"5546","investigativnyblogSK","mimisramova",3.27253777737524,3.5,3.5,768,1.06907601161314,"darkgreen"
"5547","investigativnyblogSK","casusbellilive",4.05134549933654,4.5,3.5,145,1.05106829509396,"darkgreen"
"5548","investigativnyblogSK","mimisramova",3.51375015008182,4,3.5,768,1.06907601161314,"darkgreen"
"5549","investigativnyblogSK","mimisramova",3.2496874278053,3.5,3.5,768,1.06907601161314,"darkgreen"
"5550","investigativnyblogSK","mimisramova",3.25212455250564,3.5,3.5,768,1.06907601161314,"darkgreen"
"5551","investigativnyblogSK","mimisramova",2.70757017609794,3,3.5,768,1.06907601161314,"darkgreen"
"5552","investigativnyblogSK","smebratia",3.09096307659573,3.5,3.5,128,0.170230169032143,"darkgreen"
"5553","investigativnyblogSK","mimisramova",2.05307844348342,2.5,3.5,768,1.06907601161314,"darkgreen"
"5554","investigativnyblogSK","slovanskenoviny",4.39028140822966,4.5,4,53,1.09402876382005,"darkgreen"
"5555","investigativnyblogSK","mimisramova",1.67209785793572,2,3.5,768,1.06907601161314,"darkgreen"
"5556","investigativnyblogSK","slovanskenoviny",4.39028140822966,4.5,4,53,1.09402876382005,"darkgreen"
"5557","investigativnyblogSK","mimisramova",1.67209785793572,2,3.5,768,1.06907601161314,"darkgreen"
"5558","investigativnyblogSK","slovanskenoviny",4.39028140822966,4.5,4,53,1.09402876382005,"darkgreen"
"5559","investigativnyblogSK","mimisramova",1.67209785793572,2,3.5,768,1.06907601161314,"darkgreen"
"5560","investigativnyblogSK","investigativnyblogSK",7.23384733094412,7.5,7,37,0,"darkgreen"
"5561","investigativnyblogSK","investigativnyblogSK",7.23384733094412,7.5,7,37,0,"darkgreen"
"5562","investigativnyblogSK","investigativnyblogSK",7.23384733094412,7.5,7,37,0,"darkgreen"
"5563","investigativnyblogSK","investigativnyblogSK",7.23384735629173,7.5,7,37,0,"darkgreen"
"5564","investigativnyblogSK","investigativnyblogSK",7.23384735629173,7.5,7,37,0,"darkgreen"
"5565","investigativnyblogSK","ksbspravy",3.92659965390703,4,4,113,1.38344080054516,"darkgreen"
"5566","investigativnyblogSK","ksbspravy",3.30770992340481,3.5,4,113,1.38344080054516,"darkgreen"
"5567","investigativnyblogSK","smebratia",2.43933269383026,2.5,3.5,128,0.170230169032143,"darkgreen"
"5568","investigativnyblogSK","mimisramova",1.88649072517248,2,3.5,768,1.06907601161314,"darkgreen"
"5569","investigativnyblogSK","smebratia",3.17026171539496,3.5,3.5,128,0.170230169032143,"darkgreen"
"5570","investigativnyblogSK","mimisramova",2.85973856619715,3,3.5,768,1.06907601161314,"darkgreen"
"5571","investigativnyblogSK","smebratia",2.92324401863028,3,3.5,128,0.170230169032143,"darkgreen"
"5572","investigativnyblogSK","mimisramova",1.69019608002851,2,3.5,768,1.06907601161314,"darkgreen"
"5573","investigativnyblogSK","smebratia",2.92324401863028,3,3.5,128,0.170230169032143,"darkgreen"
"5574","investigativnyblogSK","mimisramova",1.69019608002851,2,3.5,768,1.06907601161314,"darkgreen"
"5575","investigativnyblogSK","smebratia",3.00302947055362,3.5,3.5,128,0.170230169032143,"darkgreen"
"5576","investigativnyblogSK","mimisramova",2.81424759573192,3,3.5,768,1.06907601161314,"darkgreen"
"5577","investigativnyblogSK","smebratia",3.00302947055362,3.5,3.5,128,0.170230169032143,"darkgreen"
"5578","investigativnyblogSK","mimisramova",2.81424759573192,3,3.5,768,1.06907601161314,"darkgreen"
"5579","investigativnyblogSK","smebratia",3.00259798071991,3.5,3.5,128,0.170230169032143,"darkgreen"
"5580","investigativnyblogSK","mimisramova",2.81358098856819,3,3.5,768,1.06907601161314,"darkgreen"
"5581","investigativnyblogSK","smebratia",3.00259798071991,3.5,3.5,128,0.170230169032143,"darkgreen"
"5582","investigativnyblogSK","mimisramova",2.81358098856819,3,3.5,768,1.06907601161314,"darkgreen"
"5583","investigativnyblogSK","smebratia",3.00259798071991,3.5,3.5,128,0.170230169032143,"darkgreen"
"5584","investigativnyblogSK","mimisramova",2.81358098856819,3,3.5,768,1.06907601161314,"darkgreen"
"5585","investigativnyblogSK","smebratia",3.00302947055362,3.5,3.5,128,0.170230169032143,"darkgreen"
"5586","investigativnyblogSK","mimisramova",2.81424759573192,3,3.5,768,1.06907601161314,"darkgreen"
"5587","investigativnyblogSK","smebratia",3.00302947055362,3.5,3.5,128,0.170230169032143,"darkgreen"
"5588","investigativnyblogSK","mimisramova",2.81424759573192,3,3.5,768,1.06907601161314,"darkgreen"
"5589","investigativnyblogSK","mimisramova",2.13672056715641,2.5,3.5,768,1.06907601161314,"darkgreen"
"5590","investigativnyblogSK","investigativnyblogSK",6.337157646388,6.5,7,37,0,"darkgreen"
"5591","investigativnyblogSK","smebratia",3.8119099804201,4,3.5,128,0.170230169032143,"darkgreen"
"5592","investigativnyblogSK","mimisramova",2.72754125702856,3,3.5,768,1.06907601161314,"darkgreen"
"5593","investigativnyblogSK","smebratia",3.05614226205905,3.5,3.5,128,0.170230169032143,"darkgreen"
"5594","investigativnyblogSK","mimisramova",1.88081359228079,2,3.5,768,1.06907601161314,"darkgreen"
"5595","investigativnyblogSK","smebratia",3.05614226205905,3.5,3.5,128,0.170230169032143,"darkgreen"
"5596","investigativnyblogSK","mimisramova",1.88081359228079,2,3.5,768,1.06907601161314,"darkgreen"
"5597","investigativnyblogSK","mimisramova",3.21774707326279,3.5,3.5,768,1.06907601161314,"darkgreen"
"5598","investigativnyblogSK","mimisramova",3.21774707326279,3.5,3.5,768,1.06907601161314,"darkgreen"
"5599","investigativnyblogSK","smebratia",3.33081946649584,3.5,3.5,128,0.170230169032143,"darkgreen"
"5600","investigativnyblogSK","mimisramova",3.19700472802305,3.5,3.5,768,1.06907601161314,"darkgreen"
"5601","investigativnyblogSK","slovanskenoviny",3.87788942537148,4,4,53,1.09402876382005,"darkgreen"
"5602","investigativnyblogSK","mimisramova",2.95424250943932,3,3.5,768,1.06907601161314,"darkgreen"
"5603","investigativnyblogSK","mimisramova",2.46686762035411,2.5,3.5,768,1.06907601161314,"darkgreen"
"5604","investigativnyblogSK","mimisramova",2.46686762035411,2.5,3.5,768,1.06907601161314,"darkgreen"
"5605","investigativnyblogSK","ksbspravy",3.04375512696868,3.5,4,113,1.38344080054516,"darkgreen"
"5606","investigativnyblogSK","smebratia",3.74303915480493,4,3.5,128,0.170230169032143,"darkgreen"
"5607","investigativnyblogSK","mimisramova",2.69372694892365,3,3.5,768,1.06907601161314,"darkgreen"
"5608","investigativnyblogSK","ksbspravy",3.68529378138678,4,4,113,1.38344080054516,"darkgreen"
"5609","investigativnyblogSK","ksbspravy",2.85125834871908,3,4,113,1.38344080054516,"darkgreen"
"5610","investigativnyblogSK","mimisramova",1.57978359661681,2,3.5,768,1.06907601161314,"darkgreen"
"5611","investigativnyblogSK","ksbspravy",3.64335396197686,4,4,113,1.38344080054516,"darkgreen"
"5612","investigativnyblogSK","mimisramova",2.61066016308988,3,3.5,768,1.06907601161314,"darkgreen"
"5613","investigativnyblogSK","mimisramova",2.61066016308988,3,3.5,768,1.06907601161314,"darkgreen"
"5614","investigativnyblogSK","mimisramova",2.61066016308988,3,3.5,768,1.06907601161314,"darkgreen"
"5615","investigativnyblogSK","mimisramova",2.61172330800734,3,3.5,768,1.06907601161314,"darkgreen"
"5616","investigativnyblogSK","mimisramova",2.61172330800734,3,3.5,768,1.06907601161314,"darkgreen"
"5617","investigativnyblogSK","mimisramova",1.92427928606188,2,3.5,768,1.06907601161314,"darkgreen"
"5618","investigativnyblogSK","mimisramova",3.34498141392726,3.5,3.5,768,1.06907601161314,"darkgreen"
"5619","investigativnyblogSK","smebratia",3.72729720280359,4,3.5,128,0.170230169032143,"darkgreen"
"5620","investigativnyblogSK","mimisramova",3.34498141392726,3.5,3.5,768,1.06907601161314,"darkgreen"
"5621","investigativnyblogSK","smebratia",3.72737856945149,4,3.5,128,0.170230169032143,"darkgreen"
"5622","investigativnyblogSK","mimisramova",3.34498141392726,3.5,3.5,768,1.06907601161314,"darkgreen"
"5623","investigativnyblogSK","smebratia",3.72737856945149,4,3.5,128,0.170230169032143,"darkgreen"
