"message_id","F09F918D","F09F9881","F09FA4AE","E29DA4","F09FA4AC","F09F918F","F09F918E","F09FA4A3","F09F92A9","F09FA4A1","F09F94A5","F09F928A","F09FA494","F09F92AF","F09F98A2","F09F98B1","F09F998F","F09F918C","F09F9695","F09F958A","F09F9988","F09FA4AF","F09F98A1","F09F8DBE","F09FA4B7","other"
21277,67,366,0,0,0,20,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,10
21762,67,0,0,16,0,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
23436,67,0,0,289,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
27558,67,0,0,661,0,175,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27912,67,11,0,0,0,0,7,0,324,0,4,0,0,0,0,0,0,0,4,0,2,0,0,0,0,2
29353,67,20,0,10,0,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
29525,67,0,0,530,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
29679,67,7,0,0,0,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
29949,67,0,5,0,0,0,3,0,20,4,0,8,23,0,0,0,0,0,57,0,0,0,0,0,7,148
31164,67,3,0,0,40,0,10,0,4,0,11,5,10,0,0,211,0,0,0,0,0,0,0,0,0,44
33801,67,0,0,0,0,337,0,0,0,0,0,0,0,14,0,7,0,0,0,0,0,0,0,0,0,0
34077,67,0,13,0,9,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,4,0,0,0
35056,67,273,3,5,8,0,0,8,0,9,0,0,0,0,0,0,0,0,2,0,30,0,0,0,0,0
35465,67,0,0,97,0,2,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,2,2
36286,67,83,36,4,0,0,16,0,341,64,0,8,15,0,0,0,0,0,24,0,0,0,0,0,0,9
21500,66,249,0,4,0,0,4,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
21947,66,197,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24202,66,336,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24549,66,0,0,40,0,0,0,0,0,0,0,0,2,0,58,0,129,0,0,900,0,0,0,0,0,0
25137,66,0,0,57,0,497,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
25670,66,1,0,6,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,1,0,0,0,1
25876,66,32,0,7,0,0,0,0,288,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
26323,66,0,0,1,23,0,0,0,2,0,87,0,8,33,0,377,0,0,0,0,0,0,0,0,0,5
27929,66,0,0,4,0,13,0,0,0,0,0,0,0,0,5,267,6,0,0,0,0,0,0,0,0,31
29055,66,20,0,3,0,339,0,0,7,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
30481,66,3,0,1,0,401,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7
31261,66,0,15,0,499,0,3,0,49,0,11,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
32596,66,13,0,7,0,0,0,25,0,0,3,0,143,0,0,0,0,0,3,0,15,0,0,0,0,6
32663,66,0,0,2,195,1,0,2,0,0,0,0,0,0,31,28,446,0,0,0,0,9,0,0,1,0
34521,66,1,135,0,0,2,0,30,0,1,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,1
35206,66,0,0,14,0,767,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,98,0,4
35348,66,0,0,5,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0
35507,66,0,1,6,0,294,0,0,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
35919,66,1,0,9,1,280,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36346,66,0,148,0,0,0,0,0,260,51,0,11,41,0,0,0,0,0,6,0,0,0,0,0,0,12
21139,65,0,0,2,0,510,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
21699,65,1,0,9,0,252,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21
25883,65,0,2,0,0,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26049,65,0,0,0,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27130,65,12,0,4,0,0,0,0,247,0,0,0,30,0,9,0,0,0,0,0,0,0,0,0,83,28
29954,65,0,894,40,0,0,0,0,12,36,2,32,0,0,0,0,0,0,15,0,0,0,0,0,0,5
30267,65,6,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,6,205
33538,65,0,377,14,0,1,0,0,0,2,0,0,6,0,0,0,0,0,6,0,1,0,0,0,1,1
33586,65,291,18,3,0,0,0,46,0,53,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,8
34427,65,42,0,1,0,288,0,20,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,17,0,2
34441,65,4,0,1,0,1,0,0,1,144,0,0,28,0,0,0,0,0,0,0,43,0,0,0,0,2
34452,65,115,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
35250,65,1,1,0,0,261,0,0,0,0,12,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0
21482,64,540,8,3,0,0,0,0,6,80,0,25,1,0,0,0,0,0,23,0,0,0,0,0,0,2
22442,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,322,0,0,0,0,0,0
23916,64,0,0,275,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24026,64,0,0,9,0,332,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
24157,64,0,0,3,0,212,3,0,2,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,4
24209,64,453,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
25330,64,0,4,75,0,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
26029,64,0,0,240,0,0,0,0,1,7,0,0,4,90,0,0,0,0,0,0,0,0,0,0,0,0
26468,64,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,321,0,0,0,0,0,0,0,14
27599,64,2,0,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,101,0,6
28386,64,0,0,188,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28782,64,0,0,2,139,0,0,0,7,12,7,0,217,0,2,0,0,0,0,0,0,0,3,0,0,0
28916,64,43,13,0,0,0,0,0,17,320,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,6
28955,64,20,2,6,0,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
29670,64,36,513,24,0,0,0,0,14,0,4,8,0,25,0,17,0,0,0,0,7,0,0,0,1,0
29777,64,2,0,3,0,0,0,0,8,0,0,34,7,0,0,9,0,0,112,0,6,0,0,0,0,2
29957,64,5,0,11,2,335,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,3
30540,64,249,0,3,0,17,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31478,64,2,244,15,0,0,0,0,9,13,3,0,8,0,0,0,0,0,9,0,302,0,0,0,0,1
31518,64,323,0,2,0,1,4,12,0,0,4,12,0,0,0,0,0,0,2,0,0,0,0,0,1,15
32094,64,0,0,2,0,302,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
32341,64,1,0,13,0,774,3,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,41,0,0
32510,64,1,0,6,0,273,0,0,0,0,0,0,21,2,0,0,0,3,0,0,0,0,0,0,0,3
33141,64,446,0,4,0,20,0,126,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,11
33200,64,0,3,296,0,146,0,0,0,1,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,1
34519,64,0,1,8,0,0,246,8,19,1,0,0,49,0,0,4,0,0,0,0,8,0,0,0,0,0
23295,63,0,0,82,0,769,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23672,63,3,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,7,0
24120,63,0,3,0,0,375,10,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1
25440,63,340,7,0,0,0,0,0,55,0,0,75,0,0,0,3,0,0,0,0,0,0,0,0,0,156
25620,63,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27209,63,0,411,7,0,0,0,0,13,13,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,87
28321,63,0,1,17,0,490,0,140,1,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,14
28459,63,0,403,2,0,0,99,0,15,9,0,0,41,0,0,0,0,0,11,0,5,0,0,0,0,7
31212,63,20,0,2,0,431,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,34,0,0
31504,63,368,0,4,0,9,0,146,22,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3
32430,63,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,14,0
35137,63,0,25,4,0,3,12,4,13,18,0,0,0,175,4,0,0,0,0,0,0,0,0,0,0,11
35155,63,0,350,5,0,0,0,0,9,0,0,2,0,0,0,0,0,11,40,0,4,0,0,0,0,13
35489,63,0,21,85,0,0,1,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
35645,63,6,5,0,8,0,0,0,0,229,1,0,12,0,0,0,0,0,1,0,0,0,0,0,1,4
36227,63,0,0,4,0,0,0,0,0,0,0,0,0,0,17,56,4,0,0,0,0,0,0,0,0,9
36523,63,5,0,0,0,0,0,0,9,0,0,155,30,0,0,0,0,0,0,0,0,0,0,0,0,0
36660,63,0,1,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37027,63,2,14,1,0,0,33,0,1,20,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0
21215,62,0,21,2,0,294,1,0,24,0,0,4,29,0,0,0,0,0,9,0,7,0,0,0,0,5
21541,62,9,0,0,0,21,0,814,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
22139,62,5,0,22,0,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
24365,62,487,38,5,0,1,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25139,62,0,0,263,0,167,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25854,62,0,7,4,0,290,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27866,62,51,829,6,0,0,0,0,97,45,2,3,0,0,0,0,0,0,18,0,0,15,0,0,0,3
28517,62,0,0,2,16,0,0,0,0,1,0,0,25,1,0,1,0,0,0,0,0,188,0,0,0,6
30378,62,2,0,3,0,0,0,0,0,0,2,0,50,0,0,14,3,0,0,0,0,0,0,0,0,187
31484,62,46,0,0,0,348,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
32416,62,257,1,6,0,0,0,0,4,4,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0
32687,62,0,0,554,0,0,0,0,1,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,99
35193,62,0,7,1,1,5,7,0,0,0,0,0,0,0,0,0,0,175,3,0,0,0,0,0,0,1
35733,62,0,289,0,0,0,7,14,13,32,3,0,10,0,0,0,0,0,0,0,0,0,0,0,5,23
36123,62,403,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37007,62,206,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22960,61,0,3,23,0,272,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
24041,61,25,29,1,1,0,6,0,20,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,219
24070,61,0,0,4,0,10,1,0,0,0,0,0,0,0,5,178,28,0,0,51,0,0,0,0,0,0
24566,61,1,0,4,0,206,0,0,0,0,356,0,0,0,0,0,0,0,0,0,0,17,0,0,0,4
30732,61,0,0,1,0,467,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31936,61,0,2,0,0,391,0,0,6,0,2,0,0,0,0,0,0,0,0,0,4,30,0,0,0,4
32988,61,335,0,1,0,1,44,0,0,0,0,0,0,0,0,7,0,0,0,0,44,0,2,0,0,1
33552,61,1,32,4,0,0,0,258,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
34205,61,2,4,4,1,0,0,0,365,27,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
34497,61,0,0,12,0,480,0,0,0,3,0,0,0,28,1,0,0,0,0,0,0,0,0,0,6,1
36202,61,4,0,5,23,0,0,0,0,0,0,0,0,0,0,0,186,0,0,0,109,2,0,0,0,0
37097,61,0,0,6,0,301,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
37231,61,30,19,7,0,0,0,544,16,51,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21854,60,0,16,0,0,315,0,0,0,0,1,3,22,0,0,0,0,0,0,0,10,0,0,0,0,3
23695,60,0,685,6,15,0,0,0,85,0,0,18,0,0,0,0,0,0,35,0,2,0,0,0,0,7
23751,60,14,0,13,0,0,0,473,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
25977,60,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,351,0,0,0,0,0,0,0,9,4
26065,60,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0
26166,60,0,18,2,0,0,12,325,61,0,4,0,13,3,0,0,0,0,10,0,0,0,0,0,0,8
27459,60,40,8,22,0,408,1,0,2,14,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,4
28734,60,4,0,84,0,740,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0
29737,60,0,0,1,0,33,0,367,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
30574,60,190,14,1,0,0,0,14,0,6,0,4,19,0,0,0,0,0,0,0,0,1,0,0,0,6
31187,60,0,0,4,2,0,0,0,0,0,0,0,146,0,0,0,0,1,0,0,0,0,0,0,1,8
31598,60,0,0,12,0,239,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
32343,60,537,0,0,0,16,1,0,0,12,0,44,0,0,0,0,0,0,6,0,0,0,0,0,0,1
33570,60,0,0,8,0,428,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
37011,60,247,1,0,0,0,0,12,0,0,0,23,0,0,0,0,0,0,6,0,0,0,0,0,0,1
23267,59,0,0,689,0,99,0,123,0,0,0,0,0,0,0,0,0,0,1,26,0,0,0,0,1,0
23550,59,638,0,5,0,0,1,291,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
23719,59,9,0,29,0,523,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24067,59,5,496,12,0,0,0,0,102,0,0,10,0,0,0,0,0,0,14,0,9,0,0,0,0,0
24264,59,429,148,4,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0
25247,59,2,0,4,0,435,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,66,0,10
25480,59,0,0,26,0,355,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0
26686,59,0,0,112,0,20,0,0,0,0,0,0,0,0,0,0,584,0,0,0,0,0,0,0,0,0
30328,59,0,0,2,0,0,0,0,0,0,0,0,0,0,18,46,6,0,0,0,0,0,0,0,1,0
30402,59,0,0,2,0,0,0,0,0,150,0,6,9,0,0,0,3,0,10,0,0,0,0,0,0,19
30741,59,8,0,19,0,519,0,0,0,3,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,3
32008,59,0,0,8,0,373,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,2
32583,59,0,3,627,0,195,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,7
32922,59,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,107,0,0,0,0,0,0,0,0,0
33051,59,0,0,3,0,4,3,0,12,9,0,0,23,0,0,183,6,0,0,0,0,0,0,0,0,0
33113,59,14,0,0,0,278,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,4
33135,59,1,258,1,0,1,12,0,20,0,0,0,1,0,0,0,0,0,9,0,0,9,0,0,2,0
33901,59,7,0,154,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,13
34929,59,0,1,15,0,387,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0
35581,59,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,10,31
36668,59,0,5,86,0,589,2,0,3,0,0,0,1,4,0,0,0,0,0,0,0,0,0,32,0,1
36950,59,415,0,4,0,2,0,163,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
21433,58,0,0,0,0,243,2,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
26629,58,0,0,354,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,2
26701,58,0,0,736,0,0,0,0,0,0,0,0,0,0,0,0,204,0,0,0,0,0,0,0,0,0
27955,58,189,26,0,0,2,0,0,76,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
21817,57,0,20,5,0,0,0,0,0,0,10,0,4,0,0,0,0,0,278,0,12,0,0,0,0,0
24213,57,0,31,0,171,0,0,0,0,1,7,0,2,0,0,0,0,468,0,0,0,0,0,0,0,0
26150,57,0,0,9,0,492,2,0,0,0,0,0,0,93,0,0,0,2,0,0,0,0,0,0,0,3
28700,57,614,63,84,0,0,0,15,13,0,0,8,2,0,0,0,0,0,0,0,1,0,0,0,3,10
29608,57,2,213,1,0,1,0,0,529,3,2,15,0,14,0,0,0,0,11,0,0,0,0,0,0,0
30557,57,0,0,4,0,248,0,0,0,3,1,0,0,0,0,0,0,7,0,0,0,0,0,0,2,0
33137,57,0,0,0,0,0,0,0,0,133,0,0,27,0,0,0,0,0,0,0,3,0,0,0,0,0
33424,57,1,0,0,0,6,0,0,0,2,0,0,0,361,10,0,0,0,0,0,0,0,0,0,0,4
35366,57,20,9,4,0,0,0,0,0,0,0,0,136,0,0,0,0,0,2,0,0,0,0,0,0,2
22876,56,736,1,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,87,2,0,0,0,12
23425,56,0,11,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23887,56,556,0,12,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24705,56,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,2
26058,56,37,1,0,0,272,0,6,19,0,0,2,0,0,0,0,0,0,2,0,14,0,0,0,0,0
27061,56,0,0,354,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0
27292,56,5,0,11,767,1,5,0,0,0,4,0,0,0,0,4,0,0,0,0,0,24,0,0,0,11
27658,56,0,19,3,0,0,0,0,8,61,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,169
31171,56,215,5,0,0,0,0,0,0,15,0,0,2,0,0,23,0,0,0,0,0,0,0,0,0,16
31361,56,3,0,6,0,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
31488,56,0,0,76,0,880,3,16,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
33106,56,0,0,12,0,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
34472,56,9,0,4,0,0,0,194,3,0,0,0,19,0,0,0,0,0,0,0,3,0,0,0,0,4
34493,56,257,35,1,0,0,1,1,0,9,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
36479,56,2,15,1,0,0,160,0,3,0,0,0,285,0,0,0,0,0,15,0,0,23,102,0,0,1
36788,56,0,0,70,0,0,1,0,0,0,0,13,13,0,0,0,0,0,0,0,1,0,0,0,0,0
21390,55,8,0,4,0,0,0,439,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22132,55,0,432,6,0,0,0,0,35,14,0,0,0,0,0,0,0,0,9,10,0,0,0,0,0,0
22195,55,374,0,0,0,6,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22768,55,10,0,13,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24198,55,7,0,0,0,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25273,55,0,0,9,0,0,0,0,0,0,13,0,0,0,308,0,2,0,0,0,0,0,0,0,0,0
26100,55,0,54,302,0,0,0,0,6,0,5,30,0,4,0,0,190,0,0,0,0,0,0,0,1,0
27439,55,0,0,4,0,293,0,0,0,4,0,0,8,12,0,0,0,0,0,0,0,0,0,0,0,0
27577,55,425,15,0,0,0,0,46,121,0,0,29,0,0,0,3,0,0,4,0,1,0,0,0,0,0
30546,55,0,28,7,0,4,153,0,5,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,38
30801,55,12,0,0,0,0,0,439,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3
30962,55,3,457,10,0,104,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,4
32199,55,0,49,0,24,7,0,0,0,0,276,0,7,0,0,0,10,0,5,0,0,26,0,0,0,22
32969,55,298,1,4,0,1,1,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
33688,55,0,2,1,365,0,0,11,0,21,0,0,16,0,0,0,0,0,0,0,0,5,0,0,0,116
36931,55,0,0,123,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23248,54,0,0,0,254,0,0,0,29,0,395,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24119,54,0,0,1,0,302,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26308,54,0,0,7,0,448,1,0,0,0,1,0,0,1,0,70,0,0,0,0,0,0,0,0,0,0
28857,54,275,0,1,0,0,0,0,5,5,1,0,1,0,0,0,0,2,0,0,23,0,0,0,0,0
28952,54,3,0,4,50,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,3,0,2,0,0,217
29800,54,7,0,3,0,0,7,0,0,0,0,3,126,0,0,0,0,0,0,0,15,0,0,0,0,0
31555,54,0,0,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,123
31811,54,0,1,10,0,331,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4
32598,54,0,1,446,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3
33009,54,333,1,1,0,0,0,0,11,27,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,5
33673,54,0,0,3,0,208,0,0,0,0,0,0,15,0,0,0,0,5,0,0,0,0,0,0,0,0
33675,54,0,0,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,321
34201,54,0,1,6,0,381,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1
34690,54,0,48,6,0,0,92,0,9,1,0,0,184,0,0,0,0,0,11,0,0,0,0,0,0,5
36186,54,2,0,2,0,2,1,0,0,0,2,0,224,0,0,0,0,0,0,0,0,11,0,0,0,1
22015,53,12,0,39,0,691,0,0,0,1,0,0,0,0,0,0,0,0,0,26,0,0,0,246,0,1
24803,53,262,35,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0
24943,53,0,0,1,0,236,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
25922,53,0,25,1,0,0,0,0,0,0,0,0,39,2,0,0,0,0,0,0,0,0,0,0,12,89
26375,53,0,1,276,0,0,0,0,1,1,0,0,6,104,0,0,0,0,0,0,0,0,0,0,0,0
26827,53,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,260,0,0,2,35
26990,53,1,0,8,0,354,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27070,53,0,0,2,0,183,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,5,7
30011,53,2,327,2,0,0,6,0,1,20,0,0,68,0,0,0,0,0,13,0,0,0,0,0,0,0
30913,53,6,9,238,0,0,4,25,29,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,74,0
31759,53,2,0,353,0,194,0,3,0,9,0,0,10,18,0,0,0,0,0,0,0,0,0,0,0,5
33013,53,220,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
21123,52,0,17,5,0,0,289,0,34,16,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0
21970,52,0,2,0,3,2,0,0,0,0,0,0,191,0,0,0,0,0,0,0,0,31,0,0,0,0
22207,52,2,1,20,0,0,95,0,16,12,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
22556,52,0,135,2,512,0,0,0,1,0,1,0,0,0,13,9,0,0,3,0,0,0,0,0,0,2
26592,52,1,0,0,0,304,11,0,0,18,0,0,27,0,0,0,0,0,4,0,0,0,0,0,0,0
26995,52,0,0,398,0,0,0,0,0,0,2,0,0,0,0,0,206,0,0,0,0,0,0,0,0,0
27053,52,296,111,4,0,0,0,0,0,24,3,44,2,0,0,0,0,0,4,0,0,0,0,0,0,1
28481,52,0,0,0,0,0,8,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,108
29854,52,5,8,5,0,0,0,756,75,0,0,0,0,0,0,0,0,0,10,0,0,0,0,136,0,24
31136,52,0,0,5,0,0,0,0,0,0,0,2,101,0,0,0,0,0,0,0,1,5,0,0,0,0
32505,52,1,85,7,0,0,149,0,0,0,0,0,20,0,0,0,0,0,2,0,0,0,0,0,0,0
32829,52,0,0,10,0,511,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,81,0,8
34099,52,0,86,9,8,0,0,11,500,0,0,228,0,0,0,10,0,0,27,0,0,0,0,0,0,6
21841,51,1,0,5,0,150,0,0,4,0,0,0,0,712,0,0,0,4,0,0,0,0,0,0,0,0
21956,51,596,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22331,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23543,51,0,9,2,0,58,3,0,13,0,2,551,0,263,0,0,0,0,0,0,0,0,0,0,0,1
23580,51,6,0,3,0,0,0,373,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
24771,51,0,0,11,63,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,211,0,0,0,1
25841,51,0,71,0,0,0,0,0,431,0,2,12,19,0,0,0,0,0,2,0,0,0,0,0,0,22
