"message_id","F09F918D","F09F9881","E29DA4","F09F918F","F09F918E","F09FA4A3","F09FA494","F09FA4B7","other"
121116,36,1,0,0,0,0,0,0,0
121263,36,0,0,0,0,0,0,0,7
121311,36,0,6,0,0,0,0,0,0
121364,36,0,0,0,0,0,0,0,12
121427,36,0,0,0,0,0,4,0,0
121508,36,0,0,0,0,0,0,0,0
121683,36,0,0,0,0,0,0,0,9
121715,36,0,3,0,0,0,0,0,0
121741,36,0,4,0,0,5,17,0,0
121805,36,0,0,0,0,0,0,0,0
121851,36,0,0,0,0,0,0,0,0
121890,36,0,0,0,0,2,0,0,0
121999,36,0,0,0,0,15,5,0,0
122004,36,1,0,0,0,5,0,0,0
122006,36,0,0,5,0,2,0,0,0
122030,36,0,0,0,0,0,0,0,6
122085,36,0,0,0,16,1,0,0,0
122087,36,0,0,0,0,0,0,0,9
122164,36,0,0,0,0,0,1,0,0
122247,36,0,0,0,0,0,0,0,11
122568,36,0,0,0,0,0,0,0,11
122737,36,0,0,0,0,0,0,0,7
122749,36,8,0,0,0,2,0,0,0
122804,36,0,0,0,0,0,0,0,5
122856,36,0,0,2,0,2,3,0,0
122883,36,0,91,0,0,0,0,3,0
123036,36,0,6,1,0,0,0,0,0
123064,36,0,0,0,0,0,0,0,13
123111,36,0,0,0,0,0,9,0,0
123118,36,0,0,0,0,2,0,0,0
123149,36,0,0,0,0,1,0,0,0
123201,36,6,13,83,1,0,0,0,2
123253,36,0,0,0,0,0,0,0,11
123258,36,0,0,0,0,0,0,0,0
123307,36,0,0,0,0,0,0,0,16
123396,36,0,0,0,0,0,0,0,0
123461,36,0,1,0,12,0,4,0,0
123553,36,0,0,0,0,0,1,0,0
123639,36,0,0,0,0,0,0,0,9
123653,36,0,0,0,0,0,0,0,11
123733,36,2,0,0,11,0,1,0,0
123790,36,0,0,0,0,0,0,0,0
123797,36,0,0,0,0,0,0,0,9
123806,36,0,0,0,0,0,0,0,13
123817,36,0,0,0,0,0,0,0,14
123856,36,0,0,0,0,0,0,0,9
123961,36,0,0,0,0,0,0,0,0
124005,36,0,0,0,0,0,0,0,18
124032,36,0,0,0,0,0,12,0,0
124168,36,0,0,0,7,0,0,0,0
124187,36,0,0,0,2,0,0,0,0
124400,36,0,0,0,0,0,17,0,0
124561,36,0,0,4,0,0,0,0,0
124592,36,0,0,0,0,0,0,0,15
124659,36,0,0,0,0,0,0,0,0
124673,36,0,0,0,0,0,0,0,11
124778,36,0,0,0,0,0,0,0,0
124784,36,0,0,0,0,0,0,0,14
124849,36,0,2,2,0,0,7,0,0
124902,36,0,3,0,0,0,1,0,0
124980,36,0,0,0,0,0,0,0,0
124999,36,0,0,0,0,0,0,0,13
125027,36,0,2,0,10,0,6,0,0
125049,36,0,0,0,0,0,12,0,0
125098,36,0,4,0,0,0,0,0,10
125174,36,0,1,0,0,0,0,0,0
125225,36,0,0,0,0,1,0,0,0
125364,36,0,0,0,0,0,0,0,11
125539,36,0,0,0,7,0,13,0,0
126244,36,0,0,0,0,46,11,0,0
126258,36,0,0,1,0,1,0,0,0
126299,36,0,11,0,0,0,0,0,0
126300,36,0,0,0,0,0,0,0,11
126308,36,0,0,1,0,0,7,0,0
126342,36,0,7,0,0,0,0,0,0
126343,36,0,3,0,0,0,0,0,0
126354,36,0,0,0,0,0,0,0,0
126360,36,0,3,0,0,0,0,0,0
126498,36,0,0,0,0,0,0,0,12
126510,36,0,0,0,0,0,3,0,15
126678,36,0,0,0,0,0,0,0,0
126727,36,0,0,0,0,0,0,0,0
126743,36,0,0,0,0,0,0,0,11
126919,36,0,0,0,0,0,4,0,0
127041,36,2,1,0,4,1,0,0,0
127074,36,0,0,0,0,0,0,0,11
127075,36,0,1,0,0,0,0,0,0
127131,36,0,0,0,0,0,0,0,9
127163,36,0,0,0,0,0,0,0,9
127331,36,0,0,0,0,0,0,0,11
127358,36,0,10,2,0,0,0,0,0
127388,36,0,2,0,0,0,6,0,0
127593,36,0,0,0,0,0,0,0,0
127629,36,0,0,0,0,0,0,0,0
127660,36,0,0,0,0,0,0,0,0
127695,36,7,1,0,0,8,0,0,0
127778,36,1,0,0,0,0,4,0,0
127927,36,0,0,0,0,0,0,0,8
127935,36,0,3,0,0,0,0,0,0
127999,36,0,0,0,0,0,7,0,0
128099,36,5,0,0,7,0,0,0,0
128382,36,0,0,0,0,0,0,0,0
128478,36,1,2,0,9,2,0,0,0
128496,36,0,5,0,0,0,0,0,0
128606,36,0,1,1,0,0,19,0,0
128968,36,0,0,2,0,0,0,0,15
129065,36,0,0,0,7,0,26,0,0
129244,36,0,0,0,0,8,0,0,0
129429,36,0,0,0,0,0,0,0,11
129430,36,0,0,0,0,0,0,0,11
129484,36,0,0,11,0,1,2,0,0
129653,36,0,0,0,0,0,0,0,12
129777,36,0,0,0,0,0,0,0,13
129794,36,0,0,0,0,0,0,0,0
129993,36,0,0,0,0,0,0,0,3
130048,36,0,0,0,0,0,0,0,11
130072,36,0,10,0,0,0,0,0,3
130144,36,3,2,0,0,3,0,0,0
130332,36,0,0,0,0,4,6,0,10
130337,36,0,5,81,0,0,0,0,0
130362,36,0,0,0,0,0,0,0,14
130440,36,0,78,3,0,0,8,0,2
130477,36,0,0,3,0,0,0,0,0
130587,36,0,0,0,1,0,8,0,0
130623,36,0,0,0,0,0,0,0,14
130678,36,0,0,0,0,0,0,0,0
130781,36,0,11,0,0,0,0,0,0
130797,36,0,0,7,0,0,0,0,0
130858,36,0,2,0,0,3,13,0,0
130887,36,0,0,0,0,0,0,0,14
131190,36,0,0,0,0,0,0,0,0
131274,36,0,0,0,0,0,0,0,0
131293,36,0,0,0,0,3,0,0,0
131349,36,0,0,0,0,1,0,0,0
131390,36,0,0,0,0,1,3,0,0
131433,36,1,0,0,0,1,0,0,0
131489,36,0,0,0,0,0,0,0,0
131505,36,0,0,0,0,0,0,0,12
131788,36,0,0,0,0,0,0,0,0
131894,36,7,3,0,0,0,0,0,0
131905,36,1,0,0,0,0,1,0,0
131939,36,0,0,0,0,0,0,0,8
131968,36,0,0,0,0,0,0,0,11
132155,36,0,1,0,0,2,0,0,0
132164,36,0,3,0,0,0,0,0,9
132314,36,0,0,0,0,0,0,0,0
132321,36,0,0,0,0,0,0,0,13
132518,36,0,0,0,0,0,0,0,9
132687,36,0,0,0,0,1,0,0,2
132693,36,0,0,0,0,0,0,0,7
132742,36,0,2,0,0,3,6,0,0
132791,36,0,0,0,0,0,0,0,0
132809,36,0,0,0,0,0,0,0,0
132824,36,0,0,0,0,0,0,0,0
132861,36,0,0,0,0,0,4,0,0
132905,36,0,0,2,0,2,8,0,3
132925,36,0,4,0,5,0,3,0,0
132972,36,0,0,0,0,0,0,0,0
133082,36,0,3,0,0,2,4,0,0
133093,36,0,0,8,0,0,0,0,0
133094,36,0,86,0,0,0,0,0,0
133141,36,0,0,0,0,0,0,0,2
133269,36,0,152,0,0,0,0,0,1
133296,36,0,0,1,0,0,0,0,12
133411,36,0,5,0,0,0,0,0,0
133547,36,0,0,0,0,15,0,0,0
133548,36,0,4,0,0,2,12,0,0
133565,36,0,1,0,0,0,0,0,13
133566,36,0,0,0,0,0,0,0,13
133589,36,0,0,0,0,0,0,0,0
133659,36,0,0,0,0,0,0,0,9
133697,36,0,0,0,0,4,0,0,0
133787,36,0,0,5,0,0,0,0,0
133827,36,0,0,0,0,0,0,0,13
133904,36,0,1,2,0,4,13,0,0
133955,36,0,0,0,0,0,0,0,15
133974,36,0,0,0,4,3,0,0,0
134019,36,0,0,0,0,4,0,0,0
134025,36,0,3,0,0,2,0,0,0
134053,36,0,0,0,0,0,0,0,0
134200,36,0,0,0,0,0,0,0,13
134229,36,0,4,2,0,1,0,0,0
134247,36,0,0,0,0,0,0,0,4
134268,36,0,0,0,0,2,0,0,4
134293,36,0,0,0,0,0,0,0,12
134359,36,0,0,0,0,0,0,0,0
134379,36,0,0,0,0,0,0,0,0
134380,36,0,0,1,0,18,0,0,2
134439,36,0,0,0,0,0,0,0,4
134444,36,0,0,0,0,0,0,0,0
134455,36,1,3,0,0,3,0,0,0
134465,36,0,1,0,0,0,0,0,9
134478,36,0,0,0,0,3,0,0,0
134527,36,0,0,0,0,0,0,0,0
134572,36,0,3,0,0,0,0,0,0
134614,36,0,0,0,0,0,9,0,0
134727,36,0,0,0,1,0,0,0,0
134847,36,0,0,0,0,0,0,0,10
134998,36,0,0,0,0,0,0,0,0
135059,36,0,0,0,0,0,0,0,15
135268,36,0,0,0,0,0,0,0,0
135418,36,0,0,0,0,0,0,0,0
135424,36,0,0,0,1,1,7,0,0
135427,36,6,0,0,0,1,0,0,0
135443,36,0,3,0,0,0,0,0,0
135558,36,0,0,0,0,0,6,0,0
135729,36,0,0,0,0,0,0,0,13
135834,36,0,0,3,0,1,0,2,0
135922,36,0,4,0,2,0,5,0,0
136098,36,0,0,0,0,0,0,0,0
136113,36,0,1,0,0,0,0,0,0
136151,36,0,0,0,0,0,1,0,0
136243,36,0,0,0,0,0,0,0,0
136299,36,1,1,0,0,0,24,0,0
136347,36,0,0,4,0,0,0,0,0
136408,36,0,3,0,0,0,0,0,0
136424,36,0,84,1,0,0,0,0,0
136448,36,0,0,0,0,0,0,0,0
136481,36,0,1,0,0,1,2,0,0
136503,36,0,1,0,0,0,0,0,15
136522,36,0,0,0,0,0,0,0,0
136567,36,0,5,0,0,0,0,0,0
136586,36,0,0,0,3,10,5,0,1
136609,36,0,0,0,0,0,0,0,0
136667,36,0,2,0,0,1,0,0,0
136683,36,4,0,3,0,2,0,0,0
136749,36,0,0,0,8,2,4,0,0
136813,36,0,0,0,0,0,0,0,0
136819,36,0,8,0,0,1,0,0,0
136851,36,0,0,0,0,0,4,0,0
137014,36,5,0,0,0,0,4,0,0
137024,36,0,0,0,0,0,0,0,0
137050,36,0,0,0,0,0,0,0,0
137083,36,0,13,2,0,0,0,0,0
137107,36,0,0,0,0,0,0,0,0
137119,36,0,3,0,0,0,0,0,0
137315,36,3,0,0,1,1,0,0,0
137452,36,0,1,0,50,0,0,0,0
137486,36,0,2,0,0,0,0,0,0
137556,36,0,0,0,0,0,0,0,0
137617,36,0,0,0,0,2,0,0,0
137618,36,0,0,1,0,4,0,0,0
137826,36,0,0,0,0,0,6,0,0
137831,36,0,0,0,0,0,0,0,10
137876,36,0,3,0,1,1,1,0,0
138000,36,0,2,0,0,0,0,0,0
138102,36,0,9,0,0,0,0,0,0
138164,36,0,0,0,0,0,0,0,0
138169,36,0,0,0,0,0,0,0,12
138334,36,0,0,0,0,0,10,0,0
138347,36,0,0,0,0,2,0,0,0
138353,36,0,1,0,0,6,1,0,0
138371,36,0,0,0,0,0,0,0,0
138434,36,0,1,0,0,0,0,0,0
138568,36,0,0,0,0,0,0,0,11
138621,36,0,3,0,0,0,11,0,0
138655,36,2,0,0,0,0,8,0,0
138665,36,0,3,0,0,1,0,0,0
138818,36,0,2,0,0,0,0,0,0
138872,36,0,0,1,0,0,0,0,0
138920,36,0,0,0,0,0,0,0,11
138950,36,0,0,0,1,1,10,0,0
138992,36,0,0,1,0,4,0,0,0
139083,36,0,0,0,1,3,1,0,2
139172,36,0,0,0,0,0,0,0,14
139248,36,0,0,0,0,0,0,0,0
139305,36,0,4,0,0,0,20,0,0
139468,36,0,0,0,0,0,0,0,15
139680,36,0,0,0,0,0,0,0,0
139913,36,14,0,0,0,6,0,0,0
140067,36,0,0,0,0,0,0,0,0
140243,36,0,0,0,7,0,19,0,0
140344,36,0,3,0,0,1,0,0,0
140357,36,8,2,0,0,3,0,0,0
140370,36,0,0,0,0,0,0,0,0
140482,36,0,0,0,0,0,12,0,0
140525,36,0,0,0,0,0,1,0,0
140566,36,0,0,0,0,0,3,0,0
140567,36,0,0,0,0,0,6,0,0
140662,36,0,0,0,0,2,1,0,0
140680,36,0,0,0,0,0,1,0,0
140744,36,0,3,0,0,0,10,0,0
140863,36,0,0,0,0,0,6,0,0
140907,36,0,0,0,0,0,1,0,0
140929,36,0,0,0,0,2,11,0,0
141028,36,0,6,0,0,0,1,0,0
141057,36,0,0,0,0,0,0,0,8
141094,36,0,0,0,0,0,0,0,0
141137,36,0,0,0,0,0,0,0,0
141742,36,0,0,0,0,0,0,0,0
141843,36,3,2,7,0,1,0,0,0
142121,36,0,0,0,0,0,9,0,0
142307,36,0,0,1,0,1,4,0,0
142340,36,0,0,0,0,0,0,0,1
142348,36,0,1,4,0,1,0,0,0
142516,36,0,0,0,0,0,0,0,0
142539,36,1,1,0,5,1,0,0,0
142598,36,0,0,0,0,0,0,0,0
142765,36,0,0,1,0,0,0,0,0
142776,36,0,10,0,0,0,0,0,0
142783,36,0,0,0,0,0,0,0,0
142843,36,0,1,3,1,1,27,0,0
142849,36,0,1,0,0,0,0,0,0
142876,36,0,3,0,0,0,0,0,0
142995,36,12,4,4,0,0,0,0,0
143090,36,0,0,0,0,7,0,0,0
143180,36,0,0,0,0,0,0,0,0
143186,36,0,1,0,0,6,0,0,0
143203,36,0,0,0,0,0,0,0,0
143307,36,0,1,0,0,0,0,0,0
143463,36,0,0,9,0,0,0,0,0
143612,36,0,0,1,0,0,0,0,0
143665,36,0,0,0,0,0,0,0,0
143699,36,0,0,0,0,0,15,0,0
143858,36,0,0,102,0,1,0,0,0
144050,36,0,12,0,0,0,0,0,0
144291,36,0,0,0,0,0,2,0,0
144388,36,0,1,0,1,3,1,0,0
144429,36,0,3,0,7,0,0,0,1
144458,36,0,0,4,0,0,16,0,0
144473,36,0,8,0,0,0,3,0,0
144542,36,0,6,0,0,0,0,0,0
144592,36,0,0,0,2,0,0,0,0
144672,36,0,0,0,0,0,0,0,0
144708,36,0,0,0,0,4,0,0,0
144788,36,0,0,0,0,0,4,0,0
144848,36,6,1,0,1,23,0,0,0
144877,36,0,0,2,0,0,0,0,0
144958,36,0,0,0,0,2,0,0,0
144988,36,0,0,0,0,0,0,0,0
145167,36,0,0,0,0,0,0,0,6
145280,36,0,7,0,0,0,0,0,0
145294,36,1,0,0,0,0,0,0,0
145340,36,0,1,0,0,0,3,0,0
145382,36,2,9,120,0,2,0,0,0
145478,36,0,0,0,0,0,0,0,0
145540,36,0,0,0,0,1,0,0,0
145555,36,0,0,0,0,0,4,0,0
145564,36,0,0,0,0,0,0,0,0
145582,36,0,1,0,0,0,0,0,0
145605,36,0,0,0,0,0,0,0,0
145650,36,0,0,0,0,0,10,0,0
145652,36,0,0,0,0,0,0,0,0
145713,36,0,0,0,0,0,0,0,0
145748,36,0,0,0,1,0,0,0,0
145795,36,0,0,0,0,0,1,0,19
145880,36,0,1,0,0,0,0,0,0
145927,36,0,5,0,1,7,0,0,0
145971,36,2,14,0,0,0,0,0,0
145980,36,0,0,0,0,0,0,0,0
146049,36,1,3,0,4,3,0,0,0
146165,36,0,0,0,0,4,6,0,0
146167,36,0,0,0,0,0,0,0,0
146180,36,0,0,0,0,0,1,0,0
146412,36,0,0,0,0,0,0,0,0
146498,36,0,0,0,0,0,0,0,0
146524,36,0,0,0,0,0,0,0,0
146545,36,0,0,0,0,12,0,0,0
146597,36,0,8,0,0,0,0,0,0
146752,36,0,1,0,0,0,0,0,0
146830,36,11,0,0,0,0,0,0,0
146960,36,0,0,0,0,0,0,0,0
147039,36,1,0,0,0,4,0,0,0
147109,36,0,0,0,10,0,4,0,0
147137,36,0,0,0,0,0,0,0,0
147183,36,0,1,4,0,0,0,0,0
147383,36,0,0,0,0,9,0,0,0
147388,36,0,0,0,0,0,0,0,0
147495,36,0,0,0,0,1,0,0,0
147583,36,0,0,0,0,0,2,0,0
147679,36,0,2,1,0,0,14,0,0
147708,36,0,4,0,0,0,0,0,0
147719,36,0,1,0,0,5,0,0,1
147740,36,0,0,0,0,0,4,0,0
147886,36,8,0,0,0,4,0,0,0
148819,36,0,0,0,0,0,0,0,0
148895,36,0,3,0,0,0,0,0,0
148922,36,0,0,0,0,0,8,0,1
149064,36,0,2,0,2,0,12,0,0
149747,36,1,0,1,0,0,0,0,0
149777,36,0,0,0,0,0,0,0,0
149879,36,0,95,0,0,0,0,0,0
149996,36,0,1,1,0,0,0,0,0
111891,35,0,0,0,0,0,4,0,0
111955,35,1,2,5,0,0,0,0,0
112320,35,0,0,0,0,0,0,0,0
112340,35,0,4,0,1,0,0,0,0
112459,35,0,0,0,2,0,0,0,0
112637,35,0,0,0,0,0,0,0,0
112851,35,0,0,0,4,0,12,0,0
113015,35,0,4,0,0,1,0,0,0
113433,35,0,2,0,1,0,0,0,0
113502,35,0,0,0,0,0,2,0,0
113546,35,0,24,0,0,0,0,0,0
113565,35,0,0,0,0,0,0,0,0
113571,35,0,0,0,0,0,0,0,0
113685,35,0,11,0,0,0,0,2,0
113713,35,0,0,0,0,0,0,0,0
113744,35,0,0,0,0,0,0,0,0
113806,35,0,1,1,3,4,0,0,0
113868,35,0,0,0,0,0,11,0,0
113943,35,0,9,0,0,0,0,0,0
113961,35,0,0,0,0,0,0,0,0
113962,35,4,6,0,0,0,0,0,0
114010,35,0,0,0,0,0,0,0,0
114171,35,0,0,0,0,4,0,0,0
114238,35,0,1,0,0,0,0,0,0
114322,35,0,0,0,0,0,0,0,0
114354,35,1,5,0,1,0,1,0,0
114661,35,0,0,0,0,0,0,0,0
114697,35,1,4,0,0,0,7,0,0
114916,35,0,1,0,15,0,1,0,0
115175,35,0,1,0,0,0,8,0,0
115293,35,0,202,0,0,0,0,0,0
115396,35,0,0,0,0,5,0,0,0
115430,35,0,7,0,0,0,0,0,0
115459,35,0,0,0,0,0,0,0,0
115530,35,1,0,0,0,8,0,0,77
115777,35,2,0,0,0,0,0,0,0
115892,35,0,0,0,0,0,0,0,0
115954,35,0,0,0,0,0,0,0,0
116063,35,0,1,0,0,0,0,0,0
116073,35,0,0,0,0,3,24,0,1
116074,35,0,2,0,1,0,6,0,0
116224,35,0,0,0,2,0,0,0,0
116237,35,0,6,0,0,1,0,0,0
116368,35,0,1,0,0,0,0,0,0
116527,35,0,1,0,0,0,6,0,0
116560,35,0,2,0,0,0,0,0,0
116933,35,0,1,0,7,0,1,0,0
116992,35,0,0,0,1,1,0,0,0
117243,35,0,1,0,0,0,7,0,1
117301,35,0,3,0,0,0,0,0,0
117416,35,0,0,0,0,0,0,0,0
117464,35,0,0,0,0,3,0,0,0
117497,35,0,1,0,0,0,0,0,0
117535,35,0,0,0,0,0,0,0,0
117716,35,0,0,0,0,0,1,0,0
117835,35,0,3,0,0,0,0,0,0
117907,35,0,0,0,0,0,2,0,0
117926,35,0,4,0,0,0,0,0,0
117976,35,0,0,0,0,0,0,0,0
118369,35,1,0,0,0,102,0,0,0
118440,35,0,0,0,0,0,0,0,0
118443,35,0,2,0,0,0,0,0,0
118701,35,0,2,0,0,0,0,0,0
118784,35,0,2,0,0,5,6,0,0
118939,35,0,1,0,0,6,3,0,0
119050,35,9,2,0,1,3,2,0,0
119474,35,0,0,3,0,0,1,0,0
119620,35,0,3,0,0,15,2,0,0
119792,35,0,2,0,0,0,14,0,0
119809,35,0,0,11,0,1,0,0,1
119834,35,1,0,0,0,0,0,0,0
119845,35,14,0,0,0,0,0,0,0
119880,35,0,3,0,0,3,7,0,0
119938,35,0,0,0,0,0,0,0,13
119976,35,0,0,0,0,2,0,0,0
119994,35,0,0,0,0,0,0,0,7
120147,35,0,0,2,0,0,0,0,0
120215,35,5,1,0,8,1,0,0,0
120296,35,0,0,0,0,2,1,0,7
120350,35,2,2,0,0,27,1,0,6
120407,35,0,0,0,0,0,0,0,0
120500,35,0,0,0,0,0,0,0,11
120621,35,0,0,2,0,0,1,0,0
120634,35,0,2,0,0,0,0,0,0
120765,35,0,0,0,7,0,0,0,2
120773,35,0,0,0,0,0,0,0,0
120827,35,0,1,2,0,0,7,0,0
120871,35,0,0,0,0,0,5,0,0
121047,35,0,0,0,0,0,0,0,0
121048,35,0,0,0,0,0,0,0,0
121086,35,0,0,0,1,0,0,0,0
121107,35,0,55,0,0,0,0,0,0
121110,35,0,0,0,0,0,0,0,15
121128,35,0,2,0,0,0,0,0,0
121303,35,0,10,0,0,0,0,0,0
121569,35,6,0,0,0,0,0,0,0
121673,35,0,0,0,0,0,4,0,0
121730,35,3,0,0,0,9,0,0,0
121850,35,0,0,2,0,0,0,0,0
122041,35,0,0,0,0,0,0,0,8
122043,35,0,0,0,0,0,0,0,7
122104,35,0,0,0,0,0,5,0,0
122187,35,0,0,0,0,0,0,0,0
122340,35,0,2,0,0,1,2,0,46
122387,35,0,0,0,0,3,6,0,0
122393,35,0,0,1,3,0,12,0,0
122408,35,0,4,57,0,0,2,0,0
122423,35,0,86,0,0,0,0,0,0
122438,35,0,0,0,0,0,0,0,9
122481,35,4,0,0,1,63,0,0,0
122516,35,0,2,0,0,0,0,0,10
122520,35,0,2,0,0,0,0,0,10
122523,35,0,0,0,0,0,0,0,0
122653,35,1,136,1,0,0,0,0,0
122718,35,0,0,0,2,3,8,0,0
122806,35,0,0,0,0,0,0,0,7
122835,35,0,1,0,0,0,1,0,0
122893,35,0,6,0,0,0,0,0,0
122955,35,0,0,0,0,0,0,0,11
122985,35,0,0,0,0,8,0,0,0
123037,35,0,6,0,0,1,0,0,0
123063,35,0,0,0,0,0,0,0,10
123128,35,0,0,0,9,0,2,0,0
123244,35,0,2,0,10,0,7,0,0
123292,35,0,0,0,0,0,0,0,0
123554,35,0,8,6,1,1,0,0,51
123732,35,0,0,0,0,0,0,0,14
123813,35,0,0,0,0,0,0,0,13
123851,35,0,0,0,0,0,0,0,10
123880,35,0,122,7,0,0,0,0,0
123881,35,0,0,0,0,0,0,0,0
123907,35,0,0,0,0,1,0,0,0
123945,35,0,0,0,0,0,0,0,11
123977,35,0,0,0,0,0,6,0,0
124020,35,0,0,0,0,0,17,0,0
124048,35,0,2,0,0,3,0,0,0
124321,35,0,0,0,0,0,0,0,0
124589,35,0,0,0,0,0,0,0,16
124632,35,0,0,0,2,0,11,0,0
124667,35,0,0,0,0,0,0,0,16
124697,35,0,0,0,0,0,0,0,15
124737,35,0,0,0,0,2,4,0,0
124914,35,0,0,0,0,0,0,0,13
124958,35,0,0,0,15,0,0,0,0
124993,35,0,1,1,0,0,10,0,0
125194,35,0,0,0,0,2,0,0,0
125434,35,0,0,5,0,0,9,0,0
125541,35,0,0,5,0,0,0,0,56
125591,35,0,0,0,0,0,0,0,13
125743,35,0,0,0,0,0,0,0,15
125920,35,0,0,0,0,0,0,0,0
126131,35,0,0,0,0,0,18,0,0
126143,35,0,56,0,0,1,1,0,0
126322,35,0,1,0,0,0,0,0,13
126325,35,0,8,0,0,0,0,0,0
126340,35,0,0,0,0,0,0,0,8
126356,35,15,36,0,0,0,0,0,0
126422,35,0,5,0,0,0,0,0,26
126506,35,0,0,0,0,0,5,0,3
126545,35,0,0,0,0,0,0,0,0
126574,35,0,1,0,3,0,0,0,0
126775,35,0,74,5,0,0,0,0,5
127024,35,0,0,0,0,3,1,0,0
127070,35,0,6,0,0,0,0,0,1
127132,35,3,0,0,0,0,0,0,9
127145,35,0,0,0,0,0,0,0,0
127193,35,0,2,0,2,0,0,0,0
127225,35,0,0,0,0,0,0,0,0
127330,35,0,0,0,0,0,0,0,5
127376,35,0,0,0,0,1,0,0,3
127480,35,0,0,0,0,0,0,0,7
127617,35,0,0,0,0,0,0,0,10
127800,35,0,0,0,0,0,0,0,8
127851,35,0,0,0,0,3,0,0,0
127926,35,0,0,0,0,0,0,0,9
127930,35,0,71,0,0,0,0,0,0
128061,35,0,0,0,0,0,0,0,0
128120,35,0,2,0,0,0,8,0,0
128135,35,0,58,0,0,0,0,0,0
128258,35,0,0,0,0,0,4,0,0
128261,35,0,0,0,0,0,0,0,11
128272,35,0,0,0,0,0,0,0,0
128526,35,0,0,0,0,0,7,0,0
128640,35,0,0,0,0,2,0,0,0
128760,35,4,8,2,0,0,0,0,0
128991,35,0,0,0,0,0,0,0,8
129003,35,0,6,0,0,0,0,0,0
129127,35,0,0,0,0,0,0,0,7
129129,35,0,0,0,0,0,0,0,9
129146,35,7,0,0,0,0,1,0,12
129294,35,0,0,0,0,2,0,0,0
129391,35,0,2,0,0,0,1,0,7
129437,35,0,0,0,0,0,0,0,0
129481,35,0,3,0,10,0,6,0,0
129647,35,0,0,1,0,0,0,0,0
129656,35,0,1,0,0,21,0,0,0
129801,35,0,115,8,0,0,0,0,0
129908,35,0,0,0,0,0,0,0,0
129924,35,0,0,72,0,0,0,0,0
129941,35,0,0,0,0,0,0,0,0
129947,35,0,0,0,0,0,0,0,0
129958,35,0,3,80,0,0,0,0,0
129963,35,0,0,0,0,0,0,0,0
130018,35,0,0,5,2,1,24,0,0
130357,35,0,0,0,0,0,0,0,10
130605,35,0,0,0,0,0,0,0,0
130611,35,0,4,0,0,0,0,0,0
130701,35,0,84,0,0,0,0,0,0
130747,35,0,0,0,0,0,2,0,11
130761,35,0,0,0,0,0,0,0,0
130863,35,0,1,0,0,0,1,0,0
130886,35,0,0,0,0,0,13,0,0
130903,35,0,1,0,0,0,0,0,14
131154,35,0,0,0,0,0,0,0,10
131169,35,0,0,0,0,3,0,0,0
131170,35,0,2,0,0,1,0,0,0
131449,35,0,0,0,0,0,0,0,14
131594,35,0,0,0,0,0,0,0,0
131612,35,0,0,3,0,6,1,0,0
131685,35,0,1,0,0,0,8,0,0
131690,35,0,4,0,0,1,0,0,0
131697,35,0,1,0,0,0,17,0,0
131706,35,0,0,0,0,0,0,0,11
131733,35,0,0,0,0,0,0,0,10
131743,35,0,0,0,0,0,0,0,11
131765,35,0,0,0,0,0,0,0,0
131811,35,0,16,0,0,0,0,0,0
131842,35,0,0,0,0,3,0,0,56
131984,35,0,0,0,0,0,0,0,0
132141,35,0,69,0,0,1,0,0,0
132189,35,0,1,0,1,7,0,0,0
132247,35,0,0,0,0,0,0,0,9
132318,35,0,0,0,0,0,6,0,0
132331,35,0,0,1,0,4,12,0,6
132380,35,0,0,0,0,0,0,0,0
132411,35,0,0,0,0,0,0,0,0
132431,35,0,0,0,0,0,0,0,0
132494,35,0,9,0,0,0,0,0,0
132527,35,0,0,0,0,0,0,0,9
132581,35,0,0,4,0,2,0,0,0
132600,35,0,0,0,0,0,2,0,0
132607,35,0,1,0,0,0,0,0,0
132630,35,0,0,0,0,0,0,0,21
132652,35,0,0,0,0,0,0,0,9
132731,35,0,2,0,0,0,4,0,0
132768,35,0,94,0,0,0,1,0,0
132863,35,0,0,0,0,0,0,0,14
132911,35,1,32,172,0,0,0,0,0
133051,35,0,0,0,20,4,7,0,0
133061,35,0,2,0,0,9,0,0,0
133080,35,0,0,0,0,0,0,0,0
133227,35,0,0,0,0,0,0,0,18
133381,35,0,0,3,0,2,18,0,0
133398,35,4,0,7,0,0,1,0,0
133406,35,0,3,0,9,0,0,0,0
133431,35,0,0,0,0,0,0,0,0
133440,35,0,0,0,0,0,0,0,0
133542,35,0,0,0,0,0,0,0,0
133557,35,0,0,0,0,0,0,0,12
133571,35,0,2,0,0,6,0,0,0
133594,35,0,0,0,0,0,0,0,10
133635,35,0,0,0,0,0,0,0,0
133651,35,0,0,0,0,3,0,0,0
133677,35,0,0,12,61,0,0,0,0
133704,35,0,0,0,0,0,0,0,9
133826,35,0,0,0,0,0,0,0,13
133832,35,0,3,0,0,2,0,0,0
133919,35,0,0,0,0,0,0,0,15
133963,35,0,0,0,0,0,0,0,14
134017,35,0,0,0,0,1,0,0,0
134090,35,0,2,0,0,0,0,0,2
134187,35,0,0,0,0,0,0,0,15
134202,35,0,0,0,0,0,0,0,13
134306,35,0,3,0,3,1,0,0,0
134365,35,0,0,0,0,0,0,0,0
134422,35,0,0,0,0,0,0,0,0
134523,35,0,1,0,17,3,2,0,0
134578,35,0,0,0,0,0,0,0,0
134671,35,0,0,0,0,0,0,0,13
134707,35,0,0,0,0,0,0,0,0
