"message_id","F09F918D","F09F9881","F09FA4AE","E29DA4","F09FA4AC","F09F918F","F09F918E","F09F94A5","F09F928A","F09FA494","F09F92AF","F09F98A2","F09F998F","F09F918C","F09F958A","F09F9988","F09FA4AF","F09F98A1","F09FA4B7","other"
53233,488,1,0,27,0,47,0,1,0,17,0,0,0,0,3,0,0,0,0,0
53309,488,4,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62401,488,3,0,26,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,2
55106,487,0,0,13,0,1,8,45,0,0,0,0,0,0,0,0,0,0,0,0
66318,487,7,0,23,0,53,3,0,0,5,0,0,16,0,0,0,0,0,0,5
72653,487,3,0,42,0,98,0,0,0,1,2,0,0,7,0,0,0,0,0,0
55607,486,31,0,41,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57615,486,7,0,83,0,24,0,0,0,3,0,0,0,0,31,0,0,0,0,0
62761,486,0,1,23,0,80,0,7,0,7,0,0,0,0,0,0,0,0,0,1
64580,486,0,0,28,0,83,0,0,0,2,0,0,0,0,0,0,0,0,0,1
67697,486,0,0,25,0,85,0,0,0,0,13,0,0,0,0,0,0,0,0,0
54897,485,0,0,21,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55250,485,1,0,39,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64099,485,10,0,4,0,0,0,0,0,3,96,0,0,0,0,0,0,0,0,2
54654,484,5,0,31,0,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0
62388,484,0,0,0,0,36,0,0,0,0,62,0,0,0,0,0,0,0,0,1
65681,484,1,1,15,0,46,0,0,0,1,26,0,0,0,0,0,0,0,0,0
54104,483,0,0,14,0,2,0,8,0,4,0,0,0,0,0,0,0,0,0,0
55029,483,4,0,18,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55426,483,3,0,63,0,0,0,1,0,0,0,0,0,0,19,0,0,0,0,0
58894,483,0,0,23,0,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62672,483,10,0,33,0,78,0,4,0,3,0,0,0,1,0,0,0,0,0,2
63941,483,19,1,10,0,1,0,0,0,0,17,0,0,0,0,0,0,0,0,2
54887,482,0,0,10,0,53,1,5,0,0,0,0,0,0,0,0,0,0,1,0
53508,481,64,0,0,0,82,0,0,0,1,0,0,0,0,15,0,0,0,0,0
61153,481,0,0,35,0,32,0,0,0,0,13,0,0,0,0,0,0,0,0,0
65753,481,0,2,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69654,481,0,1,5,0,0,0,29,0,10,68,0,0,0,0,0,0,0,0,0
52813,480,28,0,1,0,62,2,0,0,6,0,0,0,0,0,0,0,0,0,0
54401,480,1,0,4,0,36,2,9,0,1,0,0,0,0,0,0,0,0,0,0
58982,480,0,0,58,0,24,4,0,0,10,0,0,0,0,15,0,0,0,0,0
59485,480,10,0,30,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0
60547,480,2,0,28,0,36,0,0,0,2,12,0,5,0,0,0,0,0,0,0
61306,480,0,0,8,0,64,0,0,0,6,22,0,0,0,0,0,0,0,0,0
66855,480,0,0,68,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56845,479,0,0,21,0,54,0,4,0,0,0,0,0,0,3,0,0,0,0,0
69448,479,10,2,39,0,7,0,1,0,0,30,0,0,0,0,0,0,0,0,0
54533,478,3,0,15,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55504,478,0,0,90,0,1,0,11,0,4,0,0,0,0,9,0,0,0,0,0
58862,478,0,0,7,0,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0
60683,478,0,0,22,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52948,477,6,0,7,0,28,0,2,0,3,0,0,0,0,62,0,0,0,1,0
61584,477,0,6,10,0,76,8,0,5,9,0,0,0,0,0,0,1,0,0,0
62410,477,1,0,12,0,95,2,0,0,0,17,0,0,0,0,0,0,0,0,1
65051,477,0,0,34,0,32,0,0,0,3,0,0,0,2,0,0,0,0,0,3
65627,477,0,0,19,0,53,0,0,0,3,27,0,0,1,0,0,0,0,0,0
69543,477,0,19,0,3,1,0,1,1,2,106,0,0,0,0,0,0,1,0,0
70158,477,0,0,76,0,4,0,1,0,0,0,0,0,0,7,6,0,0,0,8
54549,476,4,0,114,0,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0
55308,476,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60909,476,0,7,5,0,60,0,0,0,0,22,2,0,0,0,0,0,0,0,0
64362,476,0,0,13,0,41,2,0,0,0,0,0,12,0,0,0,0,0,0,1
68123,476,18,0,11,0,80,0,0,0,7,0,0,0,0,0,0,0,0,0,0
69178,476,1,0,11,0,79,0,0,0,0,21,0,0,0,2,1,0,0,0,2
52983,475,0,0,0,0,49,0,6,0,11,0,0,0,0,2,0,0,0,0,0
53529,475,0,0,28,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56673,475,0,0,70,0,51,0,0,0,2,0,0,0,0,0,0,0,0,0,0
56906,475,57,0,14,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61687,475,0,0,17,0,40,0,0,0,1,21,0,0,0,0,0,0,0,0,0
66626,475,0,0,0,0,62,0,5,0,2,0,0,32,0,0,0,0,0,0,4
56856,474,3,0,48,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62035,474,0,0,8,0,26,0,0,0,3,90,0,0,0,0,0,0,0,0,1
63572,474,18,8,3,6,0,4,0,0,2,3,0,0,32,0,0,0,0,0,1
64725,474,0,0,154,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
71625,474,0,0,6,0,34,0,1,0,0,71,0,0,0,0,0,0,0,0,0
52888,473,0,0,10,0,62,1,0,0,2,0,0,0,0,0,0,0,0,0,0
53877,473,0,0,38,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65195,473,0,0,59,0,78,0,0,0,4,0,0,0,9,0,0,0,0,0,2
53976,472,3,0,13,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55629,472,1,0,16,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59125,472,0,0,0,0,10,2,0,0,2,0,0,0,0,0,0,0,0,0,0
63940,472,0,0,39,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55748,471,3,0,40,0,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0
56769,471,8,0,12,0,22,0,19,0,15,0,0,0,0,56,0,0,0,0,0
61210,471,0,0,15,0,0,0,1,0,2,105,0,0,0,0,0,0,0,0,0
65502,471,1,0,16,0,45,1,0,1,2,0,0,0,0,0,0,0,0,0,1
69571,471,1,0,5,1,21,0,13,0,30,21,2,0,3,0,0,0,0,0,0
59982,470,0,0,15,0,22,0,0,0,0,65,0,0,0,0,0,0,0,0,0
61074,470,0,0,32,0,20,0,0,0,2,0,0,8,0,0,0,0,0,0,0
61447,470,1,0,4,0,43,0,0,0,1,16,0,0,0,0,0,0,0,0,0
61951,470,0,0,8,0,68,0,3,0,1,24,0,0,0,0,0,0,0,0,1
62337,470,2,0,37,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,1
64378,470,7,0,18,0,0,0,0,0,1,67,0,0,0,0,0,0,0,0,1
67032,470,7,0,25,0,61,0,4,0,3,0,0,0,0,0,0,0,0,0,0
68959,470,44,0,2,0,67,3,0,6,7,0,0,0,0,0,0,0,0,0,0
70089,470,8,0,34,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0
58192,469,0,0,91,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66324,469,0,0,52,0,23,0,0,0,0,0,0,0,4,13,0,0,0,0,0
66870,469,0,0,16,0,22,0,0,0,3,116,0,0,0,0,0,0,0,0,0
59423,468,0,0,8,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63074,468,6,0,6,0,46,0,0,0,4,31,0,0,0,0,0,0,0,0,2
65517,468,0,0,31,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,1
68233,468,0,2,11,0,59,0,1,5,0,59,0,0,0,0,0,0,0,0,0
57140,467,1,0,16,0,46,4,0,0,2,0,0,0,0,0,0,0,0,0,0
60824,467,3,0,23,0,0,0,0,0,4,22,0,0,0,0,0,0,0,0,0
53196,466,0,0,20,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56767,466,3,0,35,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0
61680,466,3,0,24,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0
65870,466,0,0,34,0,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0
66705,466,0,1,77,0,46,0,0,0,0,0,0,0,0,0,2,0,0,0,3
54539,465,8,0,21,0,55,1,0,0,1,0,0,0,0,0,0,0,0,0,0
55069,465,0,0,64,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0
61477,465,3,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63819,465,2,0,31,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65730,465,4,0,31,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68880,465,0,0,6,0,34,0,0,0,1,96,0,0,0,0,0,0,0,0,0
70176,465,0,0,49,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0
71053,465,2,2,22,0,101,0,0,0,1,8,0,0,0,0,0,0,0,0,0
56201,464,0,0,43,0,20,0,0,0,6,0,0,0,0,0,0,0,0,0,0
71040,464,0,0,0,0,73,0,5,0,0,0,0,0,0,0,0,0,0,0,0
58072,463,1,0,26,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58851,463,0,0,30,0,37,0,0,0,4,0,0,0,0,0,0,0,0,0,0
58853,463,8,0,98,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64899,463,6,0,26,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
54930,462,1,0,18,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59119,462,17,0,10,0,41,0,4,0,2,0,0,0,0,0,0,0,0,0,0
63409,462,8,0,31,0,113,0,1,0,1,0,0,0,0,0,0,0,0,0,1
63604,462,0,0,7,0,27,0,0,0,0,0,0,0,0,70,0,0,0,0,1
52955,461,0,0,59,0,81,0,0,0,6,0,0,0,0,0,0,0,0,0,0
53266,460,0,0,28,0,29,2,0,0,3,0,0,0,0,0,0,0,0,0,0
55685,460,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55783,460,26,0,21,0,77,2,0,0,0,0,0,0,0,0,0,0,0,0,0
56379,460,0,0,28,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58165,460,0,0,34,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59638,460,0,0,28,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60177,460,3,0,25,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62340,460,3,0,41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
64529,460,0,0,2,0,20,0,0,0,1,61,0,0,0,0,0,0,0,0,1
65258,460,0,0,9,0,6,0,2,0,0,72,0,0,0,10,0,0,0,0,1
66617,460,21,0,40,1,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0
66733,460,0,0,63,0,34,0,0,0,3,0,0,0,0,0,0,0,0,0,0
55803,459,3,0,77,0,22,0,0,0,0,0,0,0,0,3,0,0,0,0,0
59022,459,0,0,28,0,12,0,3,0,9,0,0,0,0,0,0,0,0,0,0
61155,459,0,0,5,0,24,0,0,0,3,0,0,0,0,76,0,0,0,0,0
66796,459,23,0,40,0,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0
53325,458,2,0,6,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54368,458,0,0,34,0,25,1,2,0,0,0,0,0,0,0,0,0,0,0,0
56389,458,0,0,55,0,23,0,0,0,4,0,0,0,0,0,0,0,0,0,0
59028,458,3,0,16,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60335,458,5,0,34,0,63,1,1,0,3,0,0,0,0,4,0,0,0,0,0
69813,458,0,0,1,0,42,0,0,0,2,77,0,0,6,0,0,0,0,0,0
72241,458,10,0,9,0,6,1,0,0,3,32,0,0,48,0,0,0,0,0,0
53662,457,0,0,15,0,59,2,0,0,1,0,0,0,0,0,0,0,0,0,0
56321,457,5,0,15,0,45,1,4,0,0,0,0,0,0,0,0,0,0,0,0
57987,457,132,0,38,0,50,0,0,0,3,0,0,0,0,0,0,0,0,0,0
60316,457,0,0,82,0,40,0,0,0,0,0,0,4,0,6,0,0,0,0,0
65389,457,0,0,6,0,23,0,1,0,3,39,0,0,0,0,0,0,0,0,1
66825,457,4,0,3,0,5,0,0,0,0,69,0,0,0,0,0,0,0,0,0
52969,456,2,0,79,0,27,0,0,0,0,0,0,0,0,15,0,0,0,0,0
60986,456,0,0,22,0,6,0,0,0,0,0,0,51,0,0,0,0,0,0,0
61407,456,40,4,0,0,0,0,0,6,3,0,0,13,0,0,0,0,0,0,0
52924,455,0,0,14,0,20,0,0,0,1,0,0,0,0,40,0,0,0,0,0
54491,455,0,0,38,0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54830,455,2,0,13,0,64,0,0,0,3,0,0,0,0,0,0,0,0,0,0
66782,455,3,0,31,0,0,2,9,0,0,18,0,0,0,0,0,0,0,0,0
66891,455,7,0,4,0,77,0,0,4,1,0,0,0,0,0,0,0,0,0,0
55689,454,0,0,30,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
64687,454,6,0,0,0,0,0,12,0,8,0,0,0,0,5,0,3,0,0,1
66292,454,3,0,13,3,51,0,0,0,1,0,0,5,0,0,0,0,0,0,0
70956,454,30,0,11,0,87,0,2,0,4,42,0,0,3,0,0,0,0,0,5
53436,453,2,0,7,0,90,0,0,0,8,0,0,0,0,0,0,0,0,0,0
55956,453,3,0,15,0,52,2,0,0,0,0,0,0,0,0,0,0,0,0,0
61177,453,111,23,8,0,0,16,0,42,4,0,0,0,0,0,0,0,3,0,0
62805,453,15,2,40,0,9,1,2,0,0,70,0,1,0,0,1,0,0,0,1
56622,452,9,0,6,0,9,0,0,0,1,0,0,0,0,20,0,0,0,0,0
57060,452,5,0,8,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59554,452,0,0,13,0,45,0,0,0,0,4,0,11,0,0,0,0,0,0,0
59674,452,37,1,8,0,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0
60800,452,0,0,0,0,0,0,10,0,0,69,35,0,0,0,0,0,3,0,0
60892,452,0,0,14,0,42,0,0,0,2,0,0,0,0,0,0,0,0,0,0
63630,452,0,8,0,0,46,0,5,0,0,25,0,0,0,0,0,0,0,0,1
55778,451,5,0,7,0,56,0,0,0,11,0,0,0,0,0,0,0,0,0,0
61352,451,0,0,26,0,70,0,0,0,0,6,0,0,0,0,0,0,0,0,0
61878,451,0,2,22,0,49,0,0,0,1,0,0,0,0,12,0,0,0,0,1
61981,451,0,0,30,0,2,0,0,0,11,0,0,0,8,0,0,0,0,0,1
64723,451,2,0,39,0,27,0,0,0,2,0,0,0,0,0,0,0,0,0,1
53831,450,0,0,20,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56672,450,0,0,12,0,45,0,0,0,6,0,0,0,0,0,0,0,0,0,0
62601,450,2,1,58,0,29,0,0,0,4,0,0,0,5,0,0,0,0,0,1
66195,450,4,0,9,0,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0
52894,449,4,0,10,0,71,1,0,0,0,0,0,0,0,0,0,0,0,4,0
64163,449,11,0,4,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65824,449,0,0,31,0,0,1,0,0,0,18,0,0,0,0,0,0,0,0,0
66675,449,11,0,33,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0
60278,448,3,0,13,0,51,0,0,0,9,0,0,0,0,0,0,0,0,0,0
72215,448,0,1,146,0,0,0,0,0,1,0,0,46,0,0,0,0,0,0,0
54922,447,0,0,15,0,4,0,1,0,5,0,0,0,0,62,0,0,0,0,0
55410,447,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56728,447,0,0,11,0,60,8,1,0,12,0,0,0,0,0,0,0,0,0,0
61288,447,0,1,7,0,43,0,1,0,3,36,0,0,0,0,0,0,0,0,0
62928,447,0,0,16,0,56,0,0,0,4,0,0,0,0,0,0,0,0,0,2
64251,447,5,31,3,0,45,1,4,0,27,10,0,0,0,0,0,0,0,0,1
65931,447,2,0,50,0,13,0,0,0,3,0,0,3,15,2,0,0,0,0,0
68879,447,6,0,2,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,3
68946,447,11,0,21,0,72,2,0,0,1,0,0,0,0,0,0,0,0,0,0
71916,447,8,4,55,0,41,0,0,0,6,0,0,0,0,0,0,0,0,0,0
57320,446,1,0,22,0,62,1,0,0,1,0,0,0,0,0,0,0,0,0,0
66039,446,3,0,12,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,15
68942,446,0,1,86,0,9,0,0,1,0,0,0,0,19,0,0,0,0,0,0
54476,445,5,0,7,0,17,29,0,0,23,0,0,0,0,0,0,0,0,0,0
55891,445,0,0,73,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0
61137,445,0,0,36,0,97,0,0,0,2,1,0,0,0,13,0,0,0,0,0
66938,445,5,0,41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
69186,445,0,0,18,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55375,444,0,0,69,0,7,0,0,0,0,0,0,0,0,26,0,0,0,0,0
55731,444,2,0,3,0,27,0,11,0,0,0,0,0,0,0,0,0,0,0,0
58856,444,1,0,75,0,16,0,5,0,0,0,0,0,0,4,0,0,0,10,0
59431,444,7,0,19,0,59,2,0,0,17,0,0,0,0,0,0,0,0,0,0
60565,444,0,0,129,0,22,0,0,0,0,0,0,0,0,5,0,0,0,0,0
61156,444,0,1,1,0,50,0,0,0,10,0,0,0,0,0,0,0,0,0,0
61300,444,6,0,9,0,66,0,0,0,2,22,0,0,0,0,0,0,0,0,0
62177,444,0,0,1,0,0,0,5,0,10,56,0,0,0,0,0,0,0,0,1
65482,444,0,0,30,0,74,0,0,0,8,0,0,0,0,0,0,0,0,0,1
68782,444,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,5
70013,444,1,0,5,0,32,0,0,0,0,0,0,19,0,0,0,0,0,0,0
53203,443,0,0,29,0,40,3,0,0,0,0,0,0,0,0,0,0,0,0,1
54263,443,0,0,1,0,49,2,0,0,14,0,0,0,0,0,0,0,0,0,0
56178,443,0,0,24,0,93,0,0,0,0,0,0,0,0,0,0,0,0,7,0
60235,443,6,0,25,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0
60819,443,1,0,18,0,5,0,0,0,0,34,0,0,0,1,0,0,0,0,0
64946,443,5,0,8,0,77,1,0,1,0,0,0,0,0,0,0,0,0,0,2
65772,443,0,0,79,0,7,0,0,0,11,0,0,0,0,0,0,0,0,0,0
69789,443,0,0,229,1,53,0,0,0,0,0,0,0,0,0,2,0,0,0,2
55647,442,0,0,29,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
55753,442,0,0,11,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69896,442,56,0,25,0,39,2,0,0,6,0,0,0,0,0,0,0,0,0,0
53429,441,0,0,39,0,21,2,0,0,0,0,0,0,0,0,0,0,0,0,2
53907,441,0,0,58,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55719,441,0,0,2,0,47,11,0,0,28,0,0,0,0,0,0,0,0,0,0
56821,441,3,0,14,0,56,0,5,0,1,0,0,0,0,0,0,0,0,0,0
59614,441,14,0,77,0,23,0,0,0,0,0,0,10,0,0,0,0,0,0,0
61424,441,36,29,5,0,88,1,4,0,0,0,0,0,0,0,0,0,0,0,0
61925,441,0,0,6,0,47,0,0,0,8,19,0,0,0,0,0,0,0,0,1
64133,441,0,0,11,0,36,0,0,0,2,30,0,0,0,0,0,0,0,0,1
65878,441,9,0,6,0,61,1,0,0,7,17,0,0,0,0,0,0,0,0,0
70532,441,0,0,18,1,50,0,0,0,6,0,0,0,0,0,0,0,0,0,0
61146,440,0,0,32,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66513,440,0,0,33,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
54790,439,0,0,5,0,38,2,0,0,3,0,0,0,0,0,0,0,0,0,0
57786,439,0,0,24,0,48,0,6,0,0,0,0,0,0,0,0,0,0,0,0
59675,439,0,0,12,0,55,0,0,0,1,15,0,1,0,0,0,0,0,0,0
59784,439,0,0,2,0,53,0,0,0,0,8,0,0,0,23,0,0,0,0,0
59815,439,3,0,38,0,29,0,0,0,0,0,0,0,0,2,0,0,0,0,0
66787,439,0,2,38,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
68271,439,1,0,22,0,19,0,0,0,1,114,0,0,0,0,0,0,0,0,0
53172,438,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61905,438,16,0,0,0,1,0,5,0,7,66,0,0,0,0,0,0,0,0,1
53737,437,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57767,437,0,0,22,0,78,0,0,0,3,0,0,0,0,0,0,0,0,0,0
58768,437,5,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63047,437,0,0,20,0,11,0,0,0,0,59,0,0,0,0,0,0,0,0,2
54515,436,0,0,73,0,14,1,0,0,3,0,0,0,0,50,0,0,0,0,0
59021,436,0,0,12,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61864,436,0,0,7,0,5,0,0,0,4,60,0,0,0,1,0,0,0,0,1
60502,435,2,0,16,0,14,3,0,0,0,58,0,2,0,0,0,0,0,0,0
62162,435,22,1,2,0,53,1,0,0,0,5,0,0,0,0,0,0,0,0,1
62472,435,127,2,5,0,30,0,0,0,2,12,0,0,0,0,0,2,0,0,1
64903,435,8,0,4,0,87,0,0,0,2,0,0,0,0,0,0,0,0,0,1
69762,435,11,0,72,0,37,2,0,0,0,0,0,0,0,0,0,0,0,0,0
72148,435,12,0,18,0,47,4,0,0,4,5,0,0,0,0,0,0,0,0,0
53411,434,3,0,49,0,16,0,0,0,0,0,0,0,0,4,0,0,0,0,0
55342,434,3,0,42,0,11,0,6,0,0,0,0,0,0,0,0,0,0,0,0
56962,434,13,0,0,0,80,0,0,0,3,0,0,0,0,0,0,0,0,0,0
58177,434,0,0,19,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68124,434,2,0,80,0,35,0,0,0,1,0,0,0,0,0,0,3,0,0,0
69479,434,1,0,13,0,0,1,0,1,0,76,0,0,0,0,0,0,0,0,0
52860,433,0,0,0,0,2,0,21,0,1,0,0,0,0,0,0,0,0,0,0
53197,433,11,0,14,0,65,0,0,0,3,0,0,0,0,0,0,0,0,0,0
53323,433,0,0,2,0,27,0,5,0,0,0,0,0,0,0,0,0,0,2,0
54112,433,3,0,36,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0
56444,433,142,0,8,0,26,8,0,0,8,0,0,0,0,0,0,0,0,0,0
61336,433,0,0,39,0,43,0,0,0,3,0,0,0,0,0,0,0,0,0,0
68964,433,0,3,22,0,51,0,18,1,0,18,0,0,0,0,0,0,0,0,0
59651,432,3,0,54,0,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0
61150,432,0,9,2,0,0,0,0,0,3,82,0,0,0,0,0,0,0,0,0
62482,432,0,0,12,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,1
62760,432,2,0,17,0,44,0,0,0,0,42,0,0,0,0,0,0,0,0,1
63632,432,7,0,1,0,44,0,0,0,10,0,0,0,0,0,0,0,0,0,2
64310,432,9,0,8,2,30,4,0,0,3,15,0,0,0,0,0,0,0,0,1
66288,432,3,0,26,0,12,0,0,0,1,4,0,0,0,0,0,0,0,0,0
53604,431,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54928,431,0,0,16,0,48,0,0,0,2,0,0,0,0,8,0,0,0,0,0
57470,431,1,0,50,0,26,0,0,0,4,0,0,0,0,0,0,0,0,0,0
57639,431,4,0,25,0,63,0,0,0,4,0,0,0,0,0,0,0,0,0,0
59062,431,0,0,12,0,47,0,6,0,5,0,0,0,0,0,0,0,0,0,0
61269,431,0,0,10,0,65,0,1,0,1,40,0,0,0,0,0,0,0,0,0
62816,431,0,0,32,0,12,2,0,0,5,3,0,0,0,0,0,0,0,0,1
62832,431,6,0,1,0,1,2,0,0,1,18,0,0,0,4,0,0,0,0,1
65443,431,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
66447,431,2,0,6,0,16,0,0,0,0,0,0,0,44,0,0,0,0,0,0
69016,431,4,0,7,0,32,0,9,0,1,7,0,0,0,0,0,0,0,0,0
56592,430,0,0,76,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59089,430,9,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
61002,430,4,0,60,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62311,430,38,0,5,0,93,0,0,0,7,0,0,0,0,0,0,0,0,0,1
69903,430,183,0,0,0,25,0,0,0,0,29,0,0,0,0,0,0,0,0,0
55415,429,0,0,23,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55739,429,0,0,13,0,36,0,0,0,4,0,0,0,0,0,0,0,0,0,0
58466,429,0,0,3,0,51,0,0,0,2,0,0,0,0,0,0,0,0,0,0
59269,429,2,0,32,0,63,0,0,0,13,0,0,0,0,0,0,0,0,0,2
61056,429,0,0,76,0,7,0,0,0,0,11,0,0,0,11,0,0,0,0,0
62339,429,3,0,23,0,83,0,0,0,2,0,0,0,0,0,0,0,0,0,1
62814,429,0,2,13,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1
66795,429,212,20,1,1,30,0,0,4,8,0,0,0,0,0,0,1,0,0,32
61782,428,101,0,2,0,31,1,0,0,5,0,0,0,0,0,0,4,0,0,0
66844,428,0,0,41,0,13,0,0,0,5,35,0,0,0,0,0,0,0,0,0
64255,427,144,53,2,0,0,0,0,0,9,24,0,0,0,0,0,0,0,0,1
53426,426,0,0,5,0,17,0,24,0,4,0,0,0,0,0,0,0,0,0,0
54551,426,40,0,7,0,19,0,0,0,3,0,0,0,0,0,0,0,0,0,0
59475,426,0,0,2,0,39,0,0,0,2,0,0,0,0,0,0,0,0,6,0
65574,426,1,0,8,0,1,0,0,2,2,107,0,0,20,0,0,0,0,0,1
67461,426,0,0,81,0,34,0,2,0,2,0,0,0,0,0,0,0,0,0,0
53898,425,0,0,21,0,18,0,2,0,1,0,0,0,0,0,0,0,0,0,0
54402,425,0,0,78,0,13,1,0,0,5,0,0,0,0,45,0,0,0,0,0
56831,425,4,0,34,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66399,425,10,7,24,0,3,0,3,0,6,0,0,0,0,0,0,0,0,0,0
66841,425,9,0,12,0,58,0,0,0,0,0,0,5,0,0,0,0,0,0,0
67981,425,4,0,13,0,0,2,0,0,0,64,0,0,0,2,0,0,0,0,0
69731,425,0,0,16,0,57,0,0,0,2,0,0,0,11,0,0,0,0,0,0
53013,424,0,0,11,0,64,0,6,0,0,0,0,0,0,0,0,0,0,0,0
55638,424,0,0,128,0,27,0,0,0,0,0,0,0,0,5,0,0,0,0,0
55669,424,0,0,38,0,21,0,0,0,2,0,0,0,0,0,0,0,0,0,0
