"message_id","F09F918D","F09F9881","E29DA4","F09FA4AC","F09F918F","F09F918E","F09FA4A3","F09FA4A1","F09F94A5","F09FA494","F09F92AF","F09F98A2","F09F98B1","F09F998F","F09F918C","F09F9988","F09FA4AF","F09F98A1","F09FA4B7","other"
57099,19,60,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0
57159,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
57205,19,83,1,0,0,0,0,0,5,3,0,0,0,0,0,0,3,0,0,1
57244,19,0,5,0,0,9,0,0,32,50,0,0,4,0,0,0,0,6,0,0
57551,19,0,10,0,237,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0
57744,19,4,0,0,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58238,19,0,0,0,0,0,44,0,73,0,0,0,0,0,0,0,0,0,0,1
58594,19,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,64,0,0,0
58613,19,0,0,0,0,0,0,0,0,2,0,0,11,0,0,0,0,0,1,0
58800,19,53,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3
58805,19,1,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58831,19,0,1,0,0,0,47,0,2,3,0,0,0,0,0,0,0,0,0,0
58938,19,63,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59258,19,12,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0
59263,19,0,0,0,96,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0
59614,19,0,7,0,0,1,0,0,8,15,0,0,0,0,0,0,95,0,0,0
59812,19,6,1,0,46,0,0,0,0,1,0,0,0,4,0,0,0,0,4,0
60004,19,96,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60223,19,7,26,5,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,1
60326,19,7,4,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0
60448,19,59,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0
60480,19,0,4,0,0,1,96,0,3,0,0,0,0,0,2,0,0,0,0,0
60590,19,15,2,3,0,0,0,0,6,37,0,0,0,0,0,0,0,0,21,0
60629,19,0,1,4,161,0,9,50,0,0,1,0,3,0,0,0,4,0,0,0
60930,19,0,4,76,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0
61104,19,0,0,73,0,0,0,0,122,0,4,0,0,0,0,0,0,0,0,3
61113,19,2,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0
61757,19,81,1,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,1,0
62051,19,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
62226,19,0,0,0,0,0,0,2,14,70,0,0,0,0,0,0,0,0,0,0
62255,19,0,1,0,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
62634,19,0,7,0,123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62676,19,0,2,17,0,0,0,0,1,0,0,0,8,0,0,73,3,0,0,3
63247,19,0,0,0,145,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
63424,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63776,19,1,0,10,0,0,60,8,2,0,0,0,0,0,0,0,0,0,0,0
64062,19,0,2,0,0,0,0,0,57,6,0,0,0,0,0,0,0,0,0,0
64481,19,91,1,0,0,0,86,0,2,0,0,0,0,0,0,0,0,0,0,2
64612,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
64933,19,0,0,0,1,0,0,0,1,29,0,0,0,0,0,0,0,0,0,0
65003,19,0,1,11,0,0,0,0,3,0,0,0,0,0,0,7,4,80,0,0
65160,19,152,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0
65178,19,0,3,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0
65217,19,0,0,0,0,6,0,0,2,42,0,0,0,0,0,0,0,0,0,0
65231,19,0,2,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65251,19,1,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65256,19,1,0,0,0,0,0,0,0,0,0,0,19,0,0,0,3,0,0,0
66053,19,0,4,0,89,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
66288,19,121,1,0,7,0,0,0,0,2,0,0,0,0,3,0,0,0,0,5
66353,19,0,1,0,100,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
66414,19,0,1,0,0,0,0,0,52,0,0,0,0,0,0,0,0,2,0,2
66778,19,0,5,0,263,0,0,0,0,0,40,0,0,0,0,0,0,0,1,0
67307,19,0,6,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67317,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67391,19,1,0,0,80,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
51236,18,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51338,18,2,30,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
51876,18,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51944,18,80,0,0,0,0,20,6,0,0,0,0,0,0,0,0,0,0,2,0
51990,18,27,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52037,18,0,2,6,0,0,0,0,3,0,0,0,9,0,0,0,80,0,0,0
52284,18,8,1,14,0,0,0,0,79,0,0,0,3,0,0,0,12,0,1,0
52495,18,0,2,0,0,0,96,0,3,0,8,0,0,0,0,0,0,0,0,0
52571,18,0,1,0,0,4,0,0,70,0,0,0,0,0,0,0,8,0,0,0
52883,18,0,124,0,48,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
53029,18,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0
53203,18,0,1,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53216,18,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53251,18,6,1,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0
53321,18,106,0,11,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0
53373,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53605,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53981,18,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54195,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
54225,18,146,0,0,1,1,0,4,6,0,0,0,0,0,0,0,0,0,1,1
54805,18,0,0,0,124,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
54818,18,0,5,0,111,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0
54852,18,7,1,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0
54859,18,1,3,0,72,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
55511,18,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55540,18,0,0,0,120,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1
55696,18,0,1,0,0,0,0,0,49,0,0,0,2,0,0,0,0,0,0,3
55786,18,63,0,0,236,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0
55892,18,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56325,18,0,2,97,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
56384,18,0,5,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0
56426,18,0,0,5,0,0,0,51,0,0,0,0,0,0,0,11,0,7,0,0
56536,18,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2
56831,18,0,2,0,0,0,0,0,102,39,0,0,0,0,0,1,5,0,2,0
56911,18,0,6,0,0,0,0,0,62,3,0,0,0,0,0,0,0,0,0,1
57324,18,0,24,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0
57524,18,69,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
57687,18,0,0,0,2,0,1,0,3,0,35,0,0,0,142,0,0,0,0,0
57797,18,0,38,0,221,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
58044,18,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58218,18,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
58284,18,0,1,0,0,0,8,91,3,2,2,0,0,0,0,0,0,0,0,0
58349,18,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58418,18,156,1,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58436,18,0,0,0,0,0,0,0,42,0,0,0,0,0,0,1,0,0,0,0
58443,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58516,18,3,0,0,0,0,0,11,3,0,0,0,0,0,0,9,0,0,0,58
59045,18,88,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
59206,18,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49
59382,18,0,1,0,176,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0
59536,18,196,0,0,0,0,34,1,0,0,0,0,0,0,0,0,0,2,1,0
59692,18,0,1,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60178,18,0,3,0,0,6,0,0,1,6,0,0,0,0,0,6,0,0,1,51
60246,18,85,0,0,0,0,4,2,0,0,0,0,0,0,5,0,0,0,0,0
60497,18,0,0,39,0,0,0,0,8,0,4,0,81,0,0,0,0,0,0,0
60607,18,0,2,0,122,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60717,18,0,0,0,199,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
60991,18,181,0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0
61020,18,0,89,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61165,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61450,18,0,0,2,0,32,0,0,1,0,0,0,0,0,0,0,0,0,0,5
61509,18,43,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0
61776,18,0,0,120,4,1,0,28,1,0,0,0,0,0,0,0,0,0,0,3
62073,18,3,0,0,0,0,0,0,3,49,0,0,1,0,0,0,0,0,0,0
62288,18,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0
62664,18,7,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,57
63108,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
63344,18,30,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
63369,18,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,34,0
63486,18,118,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
63792,18,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0
64177,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
64320,18,0,125,10,2,5,0,0,1,5,0,0,26,0,0,0,0,0,1,0
64422,18,1,3,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64605,18,0,0,0,0,0,0,0,1,0,101,0,2,0,0,9,0,0,0,0
64645,18,0,2,0,143,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0
64996,18,0,1,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,3,0
65181,18,0,61,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
65426,18,8,2,0,0,4,0,0,60,0,0,0,0,0,0,0,0,0,2,0
65630,18,31,0,0,99,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
65764,18,0,0,0,0,0,0,0,6,38,0,0,0,0,0,0,0,0,0,1
66518,18,0,66,0,3,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
66618,18,3,49,0,0,0,0,0,6,0,0,0,21,30,0,0,0,0,1,0
66806,18,89,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
66895,18,0,1,2,117,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0
67137,18,1,0,0,0,0,89,0,1,0,0,0,0,0,0,0,0,0,0,0
67323,18,0,0,0,0,0,0,0,0,0,0,7,0,17,0,0,0,0,0,0
51144,17,0,0,0,145,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
51200,17,0,2,180,0,0,0,39,0,0,0,0,0,0,0,0,9,0,0,0
51288,17,0,10,0,77,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
51371,17,29,0,4,1,0,1,0,79,0,0,0,0,0,0,1,4,0,0,0
51697,17,0,0,0,0,0,0,29,0,4,0,0,0,0,0,0,0,0,0,0
51866,17,139,0,0,5,0,9,0,0,3,0,0,0,0,0,0,0,0,0,0
52001,17,204,0,0,0,0,56,0,0,0,0,0,0,0,0,2,0,0,0,0
52595,17,0,0,12,0,3,0,0,81,0,0,0,0,0,0,0,0,4,0,1
52609,17,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52631,17,0,2,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52977,17,0,3,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,1,3
53039,17,0,90,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53078,17,114,3,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,1,2
53199,17,65,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
53354,17,0,2,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,1,0
53370,17,0,82,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1
53648,17,1,2,0,202,0,32,0,0,1,0,0,0,0,0,0,0,0,0,0
53684,17,0,4,0,0,2,0,0,9,0,0,0,75,0,0,0,0,0,0,0
53834,17,0,0,0,0,0,276,0,0,0,0,0,0,0,0,0,0,0,0,0
53894,17,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,9
53927,17,9,0,8,0,0,16,0,30,0,0,0,0,0,0,132,6,0,0,18
54544,17,0,4,10,0,0,4,129,8,10,0,0,2,0,0,0,0,0,0,1
54572,17,1,147,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54662,17,8,0,0,110,2,52,0,0,1,3,0,0,0,0,0,0,0,0,0
54728,17,2,4,57,0,0,0,0,123,0,2,0,8,0,0,0,0,0,0,0
54914,17,0,10,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55092,17,0,0,0,222,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0
55095,17,0,5,0,0,0,35,0,0,1,8,0,0,0,0,0,0,0,0,0
55732,17,0,6,100,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0
56268,17,0,3,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56304,17,0,50,0,0,0,0,0,0,0,0,10,0,274,0,0,0,0,0,0
56524,17,0,4,0,0,34,0,0,0,8,0,0,0,0,0,0,0,0,0,0
56556,17,0,0,0,0,1,0,0,5,0,0,0,143,0,0,0,29,0,0,1
56794,17,122,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56859,17,0,2,0,0,0,0,0,37,0,0,0,0,0,0,0,80,7,0,0
56909,17,0,5,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0
57010,17,0,65,0,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
57085,17,2,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,2,0,4
57402,17,2,3,0,96,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
57844,17,0,2,28,0,0,0,0,59,3,0,0,4,0,0,0,3,0,0,1
58384,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58662,17,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0
58817,17,36,66,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0
58975,17,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
58993,17,0,1,28,0,0,0,0,63,0,0,0,0,0,0,0,0,2,0,0
59086,17,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,1,0,2
60338,17,0,54,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60835,17,71,0,19,0,0,0,0,3,2,0,0,0,0,0,0,2,0,1,1
61036,17,0,228,0,79,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
61254,17,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0
61325,17,0,1,0,1,25,0,0,2,5,9,0,0,0,0,0,0,0,0,0
61694,17,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61737,17,1,4,96,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,1
61959,17,0,1,56,0,0,35,23,90,0,0,0,0,0,0,0,3,0,0,0
62487,17,21,1,0,0,0,0,110,4,0,0,0,1,0,0,8,1,0,0,3
62579,17,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63109,17,0,0,0,0,0,0,0,16,0,0,0,5,0,0,1,0,138,0,3
63123,17,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63292,17,4,1,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,1,3
63521,17,0,5,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64181,17,0,0,0,128,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2
64588,17,0,0,0,52,0,0,0,58,0,0,0,0,0,2,0,0,0,0,0
64613,17,121,0,0,0,0,0,0,0,0,0,0,3,0,0,30,0,0,0,2
64617,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64791,17,0,1,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
64914,17,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64936,17,52,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
65119,17,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0
65247,17,0,9,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65252,17,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0
65620,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65762,17,0,89,0,44,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
65834,17,0,0,2,4,59,0,0,0,9,0,0,0,0,0,0,0,0,0,1
66020,17,0,0,0,118,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
66376,17,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,2,0
66887,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67062,17,16,1,82,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
67071,17,64,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2
67247,17,0,1,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,2
51248,16,1,0,133,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
51863,16,0,2,0,0,0,0,0,0,2,0,0,76,0,0,0,0,0,0,0
53040,16,0,0,0,59,0,0,0,5,2,0,0,1,0,0,0,0,0,0,0
53108,16,0,8,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
53252,16,84,1,0,5,0,0,0,0,8,0,0,0,0,0,1,0,0,0,1
53278,16,16,2,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
53504,16,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53715,16,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
53755,16,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0
53988,16,107,1,0,0,0,16,49,0,1,0,0,3,0,0,0,19,0,0,1
54077,16,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54164,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54234,16,105,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54316,16,0,4,0,137,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
54505,16,0,1,0,176,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
54609,16,141,0,7,0,7,0,69,0,0,0,0,0,0,0,8,1,0,0,1
54650,16,0,2,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0
54740,16,159,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
54997,16,0,1,0,0,4,0,0,31,4,0,0,78,0,0,0,0,0,0,0
55445,16,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55841,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
55968,16,0,6,29,0,73,0,0,1,0,0,0,2,0,0,0,0,2,0,0
56281,16,0,0,0,0,0,0,0,0,1,82,0,0,0,0,0,0,0,0,0
56301,16,0,3,0,0,0,0,0,0,0,183,0,0,0,0,0,0,0,0,0
56498,16,0,1,0,0,2,0,0,0,42,0,0,0,0,0,0,0,0,0,0
56560,16,0,0,0,143,0,0,0,3,12,0,0,0,0,0,7,0,0,0,0
56930,16,0,10,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0
57116,16,40,2,0,0,1,188,0,0,0,0,0,0,0,0,2,0,0,0,3
57190,16,0,0,0,5,0,0,0,0,0,64,0,0,0,127,0,0,0,0,2
57659,16,0,3,0,0,0,68,124,2,0,0,0,0,0,0,9,0,0,0,1
57683,16,50,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1
57731,16,0,4,69,0,92,0,0,5,1,0,0,0,0,0,0,23,2,0,1
57967,16,38,0,10,0,0,0,0,86,13,0,0,3,0,0,0,0,0,0,0
58186,16,0,1,0,0,0,0,0,0,65,0,0,0,0,0,3,0,0,17,0
58524,16,0,0,9,0,107,0,8,0,1,0,0,0,0,0,7,0,0,0,18
58804,16,0,0,0,0,1,0,0,64,5,0,0,0,0,0,8,0,1,0,1
59061,16,1,4,0,0,0,0,0,58,0,0,0,0,0,0,0,0,2,0,0
59166,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59404,16,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,2
59519,16,8,7,2,0,26,0,123,47,0,0,0,0,0,0,0,3,2,0,0
59648,16,1,0,0,2,2,0,0,2,62,0,0,0,0,0,0,0,0,0,0
59832,16,25,2,0,0,0,4,0,0,1,0,0,69,0,0,0,0,0,0,19
59965,16,2,0,0,0,2,0,0,0,5,0,0,57,0,0,0,0,0,0,0
60260,16,0,1,0,0,0,0,0,2,53,0,0,0,0,0,0,0,0,0,0
60360,16,46,0,12,0,10,1,54,3,0,0,0,1,0,0,0,0,3,0,3
60980,16,3,11,9,0,2,1,0,1,0,0,0,0,0,0,86,0,2,1,35
61270,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61363,16,0,2,0,98,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
61679,16,0,0,0,0,3,85,0,48,0,0,0,0,0,0,0,0,8,1,0
61741,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61792,16,71,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
61853,16,0,3,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61956,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62318,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62354,16,2,1,45,0,0,0,0,1,0,0,0,0,0,0,0,62,0,0,2
62592,16,0,0,0,2,0,0,0,1,0,0,0,39,0,0,0,0,0,0,1
62709,16,2,1,2,0,0,0,0,11,0,0,0,0,0,0,0,0,162,0,5
63061,16,103,2,0,0,0,98,0,0,1,0,0,0,0,0,1,0,0,0,0
63200,16,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,3,0,0
63203,16,0,1,6,3,0,0,0,92,0,0,0,6,0,0,0,0,0,0,14
63388,16,40,0,0,2,2,0,0,0,62,0,0,0,0,0,0,0,0,0,0
63495,16,0,4,0,119,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
63611,16,38,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
63919,16,0,2,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,2
64377,16,0,12,0,186,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
64424,16,0,0,0,0,0,0,0,5,39,0,0,0,0,0,0,0,0,0,0
64529,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64768,16,0,2,0,49,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0
65138,16,0,1,49,0,13,0,3,6,0,2,0,74,0,0,0,0,12,0,4
65258,16,7,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
65273,16,0,0,0,0,0,0,0,4,0,0,0,41,0,0,0,0,0,0,0
65734,16,0,10,0,145,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
65807,16,68,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0
66367,16,147,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0
66597,16,0,2,0,77,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0
66601,16,0,0,0,0,112,0,50,4,1,0,0,0,0,0,5,0,0,0,1
66686,16,4,32,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
66790,16,96,2,4,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,22
67402,16,0,1,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,4,0
67404,16,0,2,0,9,0,81,0,0,0,0,0,0,0,0,0,0,0,5,0
67423,16,0,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
51259,15,0,1,88,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1
51753,15,202,0,0,0,0,23,0,0,0,0,0,0,0,2,0,0,0,0,0
51851,15,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52075,15,0,3,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52165,15,1,1,0,139,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0
52459,15,0,3,0,65,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
52837,15,0,8,0,3,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0
53003,15,0,0,105,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0
53157,15,59,1,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0
53180,15,1,5,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53219,15,3,0,18,0,0,1,0,4,3,0,0,2,0,0,0,72,0,2,0
53406,15,0,0,151,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53612,15,129,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
53675,15,45,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
53926,15,70,1,0,0,1,53,0,1,0,0,0,0,0,0,0,0,0,2,0
54015,15,0,23,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54027,15,62,5,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,1,0
54160,15,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54272,15,141,3,0,0,0,0,0,0,0,38,0,0,0,3,0,0,0,0,0
54392,15,0,0,0,68,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0
