,channel_id,message_id,emo,count,TS,posted,time_end,censor_point.x,hourly_end,censor_point.y
108,1535416724,75599,F09F918E,105,2024-12-11 10:15:06,2024-12-10 17:52:42,16.3733333333333,50.1216666666667,16,50.1216666666667
109,1535416724,75599,F09F918E,107,2024-12-11 10:25:06,2024-12-10 17:52:42,16.54,50.1216666666667,16,50.1216666666667
110,1535416724,75599,F09F918E,108,2024-12-11 10:55:07,2024-12-10 17:52:42,17.0402777777778,50.1216666666667,17,50.1216666666667
111,1535416724,75599,F09F918E,109,2024-12-11 11:15:06,2024-12-10 17:52:42,17.3733333333333,50.1216666666667,17,50.1216666666667
112,1535416724,75599,F09F918E,110,2024-12-11 11:40:07,2024-12-10 17:52:42,17.7902777777778,50.1216666666667,17,50.1216666666667
113,1535416724,75599,F09F918E,111,2024-12-11 11:55:07,2024-12-10 17:52:42,18.0402777777778,50.1216666666667,18,50.1216666666667
114,1535416724,75599,F09F918E,112,2024-12-11 13:10:07,2024-12-10 17:52:42,19.2902777777778,50.1216666666667,19,50.1216666666667
115,1535416724,75599,F09F918E,113,2024-12-11 13:35:07,2024-12-10 17:52:42,19.7069444444444,50.1216666666667,19,50.1216666666667
116,1535416724,75599,F09F918E,114,2024-12-11 13:50:07,2024-12-10 17:52:42,19.9569444444444,50.1216666666667,19,50.1216666666667
117,1535416724,75599,F09F918E,114,NA,NA,NA,NA,20,50.1216666666667
118,1535416724,75599,F09F918E,114,NA,NA,NA,NA,21,50.1216666666667
119,1535416724,75599,F09F918E,114,NA,NA,NA,NA,22,50.1216666666667
120,1535416724,75599,F09F918E,115,2024-12-11 17:15:08,2024-12-10 17:52:42,23.3738888888889,50.1216666666667,23,50.1216666666667
121,1535416724,75599,F09F918E,116,2024-12-11 17:35:07,2024-12-10 17:52:42,23.7069444444444,50.1216666666667,23,50.1216666666667
122,1535416724,75599,F09F918E,116,NA,NA,NA,NA,24,50.1216666666667
123,1535416724,75599,F09F918E,117,2024-12-11 18:55:08,2024-12-10 17:52:42,25.0405555555556,50.1216666666667,25,50.1216666666667
124,1535416724,75599,F09F918E,118,2024-12-11 19:45:07,2024-12-10 17:52:42,25.8736111111111,50.1216666666667,25,50.1216666666667
125,1535416724,75599,F09F918E,118,NA,NA,NA,NA,26,50.1216666666667
126,1535416724,75599,F09F918E,119,2024-12-11 20:55:07,2024-12-10 17:52:42,27.0402777777778,50.1216666666667,27,50.1216666666667
127,1535416724,75599,F09F918E,120,2024-12-11 21:20:08,2024-12-10 17:52:42,27.4572222222222,50.1216666666667,27,50.1216666666667
128,1535416724,75599,F09F918E,121,2024-12-11 22:40:07,2024-12-10 17:52:42,28.7902777777778,50.1216666666667,28,50.1216666666667
129,1535416724,75599,F09F918E,121,NA,NA,NA,NA,29,50.1216666666667
130,1535416724,75599,F09F918E,121,NA,NA,NA,NA,30,50.1216666666667
131,1535416724,75599,F09F918E,121,NA,NA,NA,NA,31,50.1216666666667
132,1535416724,75599,F09F918E,121,NA,NA,NA,NA,32,50.1216666666667
133,1535416724,75599,F09F918E,121,NA,NA,NA,NA,33,50.1216666666667
134,1535416724,75599,F09F918E,121,NA,NA,NA,NA,34,50.1216666666667
135,1535416724,75599,F09F918E,122,2024-12-12 05:35:06,2024-12-10 17:52:42,35.7066666666667,50.1216666666667,35,50.1216666666667
136,1535416724,75599,F09F918E,122,NA,NA,NA,NA,36,50.1216666666667
137,1535416724,75599,F09F918E,122,NA,NA,NA,NA,37,50.1216666666667
138,1535416724,75599,F09F918E,122,NA,NA,NA,NA,38,50.1216666666667
139,1535416724,75599,F09F918E,123,2024-12-12 09:10:06,2024-12-10 17:52:42,39.29,50.1216666666667,39,50.1216666666667
140,1535416724,75599,F09F918E,123,NA,NA,NA,NA,40,50.1216666666667
141,1535416724,75599,F09F918E,123,NA,NA,NA,NA,41,50.1216666666667
142,1535416724,75599,F09F918E,124,2024-12-12 12:10:08,2024-12-10 17:52:42,42.2905555555556,50.1216666666667,42,50.1216666666667
143,1535416724,75599,F09F918E,124,NA,NA,NA,NA,43,50.1216666666667
144,1535416724,75599,F09F918E,124,NA,NA,NA,NA,44,50.1216666666667
145,1535416724,75599,F09F918E,125,2024-12-12 15:35:07,2024-12-10 17:52:42,45.7069444444444,50.1216666666667,45,50.1216666666667
146,1535416724,75599,F09F918E,126,2024-12-12 16:40:07,2024-12-10 17:52:42,46.7902777777778,50.1216666666667,46,50.1216666666667
147,1535416724,75599,F09F918E,126,NA,NA,NA,NA,47,50.1216666666667
148,1535416724,75599,F09F918E,127,2024-12-12 18:15:08,2024-12-10 17:52:42,48.3738888888889,50.1216666666667,48,50.1216666666667
149,1535416724,75599,F09F918E,128,2024-12-12 18:30:08,2024-12-10 17:52:42,48.6238888888889,50.1216666666667,48,50.1216666666667
150,1535416724,75599,F09F918E,129,2024-12-12 18:50:08,2024-12-10 17:52:42,48.9572222222222,50.1216666666667,48,50.1216666666667
151,1535416724,75599,F09F918E,129,NA,NA,NA,NA,49,50.1216666666667
152,1535416724,75599,F09F918E,130,2024-12-12 20:30:07,2024-12-10 17:52:42,50.6236111111111,50.1216666666667,50,50.1216666666667
153,1535416724,75599,F09F94A5,2,2024-12-10 19:05:08,2024-12-10 17:52:42,1.20722222222222,50.1216666666667,1,50.1216666666667
154,1535416724,75599,F09F94A5,3,2024-12-10 19:45:08,2024-12-10 17:52:42,1.87388888888889,50.1216666666667,1,50.1216666666667
155,1535416724,75599,F09F94A5,4,2024-12-10 20:30:07,2024-12-10 17:52:42,2.62361111111111,50.1216666666667,2,50.1216666666667
156,1535416724,75599,F09F94A5,5,2024-12-10 20:50:07,2024-12-10 17:52:42,2.95694444444444,50.1216666666667,2,50.1216666666667
157,1535416724,75599,F09F94A5,5,NA,NA,NA,NA,3,50.1216666666667
158,1535416724,75599,F09F94A5,6,2024-12-10 22:25:07,2024-12-10 17:52:42,4.54027777777778,50.1216666666667,4,50.1216666666667
159,1535416724,75599,F09F94A5,6,NA,NA,NA,NA,5,50.1216666666667
160,1535416724,75599,F09F94A5,6,NA,NA,NA,NA,6,50.1216666666667
