"count_matching_records","density"
21.6793852463749,1.61034850857219e-18
21.7558549041425,0
21.83232456191,1.94606228079498e-17
21.9087942196775,1.72124505832377e-18
21.9852638774451,1.6050060675523e-17
22.0617335352126,1.10014160672833e-17
22.1382031929802,9.26449560514666e-19
22.2146728507477,1.46646948036786e-16
22.2911425085152,1.09461129661854e-16
22.3676121662828,2.22878670693104e-16
22.4440818240503,2.34641286804496e-17
22.5205514818179,0
22.5970211395854,6.9885679050103e-18
22.6734907973529,8.3787755754901e-19
22.7499604551205,0
22.826430112888,0
22.9028997706556,4.33295326889205e-13
22.9793694284231,3.76849502097771e-05
23.0558390861907,1.18409604238813e-05
23.1323087439582,9.36230453987409e-07
23.2087784017257,1.09555361100243e-14
23.2852480594933,4.10133581962368e-18
23.3617177172608,0
23.4381873750284,6.7988117400705e-17
23.5146570327959,1.06503035442344e-17
23.5911266905634,1.39718384250513e-17
23.667596348331,6.90508382285666e-17
23.7440660060985,1.11562297914596e-17
23.8205356638661,2.10475742466189e-17
23.8970053216336,2.90109747668724e-16
23.9734749794011,1.03492692228573e-16
24.0499446371687,9.53430565657944e-18
24.1264142949362,0
24.2028839527038,0
24.2793536104713,0
24.3558232682388,0
24.4322929260064,4.35797253969576e-18
24.5087625837739,8.86088097468079e-19
24.5852322415415,0
24.661701899309,5.30241642729043e-17
24.7381715570766,1.0869391573399e-16
24.8146412148441,2.12585141727115e-17
24.8911108726116,0
24.9675805303792,0
25.0440501881467,0
25.1205198459143,1.47329628872905e-16
25.1969895036818,3.50512464623142e-17
25.2734591614493,7.3804084134233e-17
25.3499288192169,3.68221403298627e-17
25.4263984769844,4.66687294616255e-18
25.502868134752,0
25.5793377925195,0
25.655807450287,0
25.7322771080546,0
25.8087467658221,0
25.8852164235897,1.15030246064457e-16
25.9616860813572,3.20642446905785e-17
26.0381557391248,1.1302454854709e-16
26.1146253968923,3.2465037969708e-17
26.1910950546598,0
26.2675647124274,0
26.3440343701949,1.52070056377319e-16
26.4205040279625,1.32701244215511e-16
26.49697368573,8.95619247496121e-17
26.5734433434975,1.9704270490283e-17
26.6499130012651,0
26.7263826590326,5.8750440943804e-17
26.8028523168002,1.92051989479471e-17
26.8793219745677,0
26.9557916323352,2.87724294781699e-17
27.0322612901028,9.8016654006585e-18
27.1087309478703,4.38821871725882e-17
27.1852006056379,1.53587504222335e-17
27.2616702634054,1.55524959402135e-16
27.3381399211729,5.59063366628122e-17
27.4146095789405,5.03727425981276e-17
27.491079236708,1.85911324423202e-17
27.5675488944756,1.02002140863609e-16
27.6440185522431,3.86394917259544e-17
27.7204882100107,9.18792895950234e-17
27.7969578677782,9.36714184572126e-17
27.8734275255457,1.30695943923202e-13
27.9498971833133,1.13645850668065e-05
28.0263668410808,1.11739433306438e-05
28.1028364988484,2.69254220661248e-06
28.1793061566159,3.11331871488649e-14
28.2557758143834,0
28.332245472151,2.88242947373593e-17
28.4087151299185,1.6534042544735e-17
28.4851847876861,1.8047693534271e-18
28.5616544454536,0
28.6381241032211,4.45437888007023e-17
28.7145937609887,2.00923241600552e-17
28.7910634187562,0
28.8675330765238,1.26650150395597e-17
28.9440027342913,5.92152180050016e-18
29.0204723920588,7.1441626042479e-18
29.0969420498264,3.40590073585194e-17
29.1734117075939,2.88405370317075e-17
29.2498813653615,6.86104464690022e-18
29.326351023129,0
29.4028206808966,0
29.4792903386641,1.09094082658328e-16
29.5557599964316,8.24400483034105e-17
29.6322296541992,6.82961921529704e-17
29.7086993119667,2.86649053643246e-17
29.7851689697343,0
29.8616386275018,1.26055796281324e-16
29.9381082852693,6.85131843352618e-17
30.0145779430369,0
30.0910476008044,2.96492718704088e-17
30.167517258572,7.65621806229812e-17
30.2439869163395,4.26804431475031e-17
30.320456574107,4.96161602919308e-18
30.3969262318746,7.65057279196323e-18
30.4733958896421,4.49677676432967e-18
30.5498655474097,0
30.6263352051772,1.7239073502742e-16
30.7028048629447,1.04731334104993e-16
30.7792745207123,0
30.8557441784798,3.2449709018593e-17
30.9322138362474,7.63598609009556e-17
31.0086834940149,6.37309160811677e-17
31.0851531517825,2.13830695718244e-17
31.16162280955,6.6754537480924e-17
31.2380924673175,4.23633328108707e-17
31.3145621250851,0
31.3910317828526,2.36838885506874e-17
31.4675014406202,1.60356416832316e-17
31.5439710983877,1.35816212628618e-16
31.6204407561552,1.26206252629189e-16
31.6969104139228,2.25545139758414e-17
31.7733800716903,0
31.8498497294579,5.95448465516905e-17
31.9263193872254,4.2977270361727e-17
32.002789044993,2.72443754941858e-17
32.0792587027605,3.50732507430748e-17
32.155728360528,8.09004515723482e-17
32.2321980182956,7.90934346583634e-17
32.3086676760631,3.25703255035093e-17
32.3851373338307,9.48700468685877e-18
32.4616069915982,5.89592529212148e-17
32.5380766493657,4.62945900978021e-17
32.6145463071333,0
32.6910159649008,3.02588807988461e-17
32.7674856226684,1.68122290660472e-16
32.8439552804359,6.59764250223481e-14
32.9204249382034,5.7169196675794e-06
32.996894595971,1.27669571298734e-05
33.0733642537385,6.74719382465602e-06
33.1498339115061,7.75594729244726e-14
33.2263035692736,3.91457883731477e-17
33.3027732270412,8.70002422528743e-17
33.3792428848087,1.44460178619536e-16
33.4557125425762,8.70881300413127e-17
33.5321822003438,0
33.6086518581113,4.61140441310558e-17
33.6851215158789,5.97617909697205e-17
33.7615911736464,1.617452384722e-17
33.8380608314139,5.53780115808299e-14
33.9145304891815,4.80701354436027e-06
33.991000146949,1.26463059715095e-05
34.0674698047166,7.77775110539145e-06
34.1439394624841,8.97447630921045e-14
34.2204091202516,8.86385837162099e-17
34.2968787780192,1.26652066660381e-17
34.3733484357867,3.55833479954491e-17
34.4498180935543,3.62050113321374e-17
34.5262877513218,1.22758278891514e-17
34.6027574090893,3.15777748148026e-17
34.6792270668569,1.97583464951013e-17
34.7556967246244,0
34.832166382392,0
34.9086360401595,0
34.985105697927,0
35.0615753556946,1.6305031597463e-17
35.1380450134621,1.8206409346003e-17
35.2145146712297,1.43897028775383e-16
35.2909843289972,1.82391145988806e-16
35.3674539867648,2.11378829892912e-17
35.4439236445323,6.65669723146785e-18
35.5203933022998,7.82841301687546e-18
35.5968629600674,0
35.6733326178349,1.1384543500838e-17
35.7498022756025,1.3812790524392e-17
35.82627193337,1.09224922179613e-16
35.9027415911375,1.46733577507547e-16
35.9792112489051,3.96835390213483e-17
36.0556809066726,3.21166126172679e-17
36.1321505644402,1.96128287963112e-17
36.2086202222077,3.64968102841727e-17
36.2850898799752,1.45697741820362e-17
36.3615595377428,0
36.4380291955103,6.47810501773285e-17
36.5144988532779,8.72805478442268e-17
36.5909685110454,1.28361469656641e-17
36.667438168813,5.35458326268451e-17
36.7439078265805,9.05267953716793e-17
36.820377484348,8.86103718552576e-17
36.8968471421156,5.5658598904671e-17
36.9733167998831,1.56433991559684e-17
37.0497864576507,3.17043614474238e-17
37.1262561154182,9.52422547406028e-17
37.2027257731857,7.22593498235459e-17
37.2791954309533,3.1005614757242e-17
37.3556650887208,4.69681043354789e-17
37.4321347464884,1.37666765143173e-17
37.5086044042559,2.13092245604504e-17
37.5850740620234,0
37.661543719791,5.69030870767548e-18
37.7380133775585,9.09957128308916e-18
37.8144830353261,0
37.8909526930936,1.60344371181955e-17
37.9674223508611,2.64967386394146e-17
38.0438920086287,1.58351092905106e-18
38.1203616663962,2.6750139707756e-18
38.1968313241638,2.03433035664153e-17
38.2733009819313,3.51355756789374e-17
38.3497706396989,8.69249721175746e-18
38.4262402974664,8.31551501877558e-17
38.5027099552339,1.21092801241846e-16
38.5791796130015,3.06269556016494e-17
38.655649270769,5.59419335261875e-17
38.7321189285366,0
38.8085885863041,1.56582544118471e-14
38.8850582440716,1.35561771156405e-06
38.9615279018392,9.84678058708588e-06
39.0379975596067,1.40286722899021e-05
