"","channel_id","message_id","emo","count","TS","posted","time_end","censor_point","units"
"126",1535416724,75599,"F09FA494",24,"2024-12-11 00:40:06","2024-12-10 17:52:42",6.79,2.08840277777778,"hours"
"127",1535416724,75599,"F09FA494",25,"2024-12-11 08:50:06","2024-12-10 17:52:42",14.9566666666667,2.08840277777778,"hours"
"128",1535416724,75599,"F09FA494",26,"2024-12-11 09:35:07","2024-12-10 17:52:42",15.7069444444444,2.08840277777778,"hours"
"129",1535416724,75599,"F09FA494",27,"2024-12-11 10:50:08","2024-12-10 17:52:42",16.9572222222222,2.08840277777778,"hours"
"130",1535416724,75599,"F09FA494",28,"2024-12-11 11:10:06","2024-12-10 17:52:42",17.29,2.08840277777778,"hours"
"131",1535416724,75599,"F09FA494",29,"2024-12-11 13:20:07","2024-12-10 17:52:42",19.4569444444444,2.08840277777778,"hours"
"132",1535416724,75599,"F09FA4AE",6,"2024-12-10 19:00:10","2024-12-10 17:52:42",1.12444444444444,2.08840277777778,"hours"
"133",1535416724,75599,"F09FA4AE",13,"2024-12-10 19:05:08","2024-12-10 17:52:42",1.20722222222222,2.08840277777778,"hours"
"134",1535416724,75599,"F09FA4AE",14,"2024-12-10 19:10:08","2024-12-10 17:52:42",1.29055555555556,2.08840277777778,"hours"
"135",1535416724,75599,"F09FA4AE",18,"2024-12-10 19:15:08","2024-12-10 17:52:42",1.37388888888889,2.08840277777778,"hours"
"136",1535416724,75599,"F09FA4AE",20,"2024-12-10 19:20:06","2024-12-10 17:52:42",1.45666666666667,2.08840277777778,"hours"
"137",1535416724,75599,"F09FA4AE",23,"2024-12-10 19:25:08","2024-12-10 17:52:42",1.54055555555556,2.08840277777778,"hours"
"138",1535416724,75599,"F09FA4AE",24,"2024-12-10 19:30:09","2024-12-10 17:52:42",1.62416666666667,2.08840277777778,"hours"
"139",1535416724,75599,"F09FA4AE",29,"2024-12-10 19:35:09","2024-12-10 17:52:42",1.7075,2.08840277777778,"hours"
"140",1535416724,75599,"F09FA4AE",32,"2024-12-10 19:40:07","2024-12-10 17:52:42",1.79027777777778,2.08840277777778,"hours"
"141",1535416724,75599,"F09FA4AE",37,"2024-12-10 19:50:08","2024-12-10 17:52:42",1.95722222222222,2.08840277777778,"hours"
"142",1535416724,75599,"F09FA4AE",39,"2024-12-10 19:55:08","2024-12-10 17:52:42",2.04055555555556,2.08840277777778,"hours"
"143",1535416724,75599,"F09FA4AE",40,"2024-12-10 20:05:08","2024-12-10 17:52:42",2.20722222222222,2.08840277777778,"hours"
